vu_ort,vu_hoehe,tag,datum,uhrzeit,kat,flucht,t,sv,lv,anzahl_beteiligte,fg,rf,mofa,kkr,krad,pkw,lkw,kom,sonstige,1,2,alkohol,typ,1_urs,2_urs,3_urs,sonst_urs,lichtverhaeltnisse,strassenzustand,01_alter_in_jahren,kinder,18_24,senioren
Hammer Straße,37,Mo.,13/08/07,14:35,7,,,,,2,,,,,,1,1,,,41,21,,799,49,,,,0,0,,,,
Mersmannsstiege,Daimlerweg,Mo.,13/08/07,16:55,3,,,,1,2,,1,,,,1,,,,21,71,,243,35,,,,0,0,,,,
Aegidiimarkt,Tiefgarage,Mo.,13/08/07,9:30,7,,,,,2,,,,,,2,,,,21,21,,701,36,,,,0,0,,,,1
Gemenweg,12,Mo.,13/08/07,18:20,7,,,,,2,,,,,,1,,,1,92,21,,799,49,,,,0,0,,,,
Königsstraße,34,Mo.,13/08/07,16:36,3,,,,1,1,,1,,,,,,,,71,,,699,22,,,,0,0,,,,
Eltropweg,2,Mo.,13/08/07,10:22,5,,,,,2,,,,,,2,,,,21,21,,711,36,,,,0,0,,,,
Corrensstraße,25,Mo.,13/08/07,15:45,5,,,,,1,,,,,,1,,,,21,,,711,36,,,,0,0,,,,
Heerdestraße,13,Mo.,13/08/07,13:30,5,,,,,2,,,,,,2,,,,21,21,,711,36,,,,0,0,,,,
Von-Einem-Straße,,Mo.,13/08/07,22:45,5,,,,,2,,,,,,2,,,,21,21,,711,36,,,,2/3/2016,0,,,,
Hammer Straße,Umgehungsstraße,Mo.,13/08/07,14:30,5,,,,,2,,,,,,2,,,,21,21,,231,14,,,,0,0,,,,
Moltkestraße,13,Mo.,13/08/07,16:50,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Weseler Straße,Sentmaringer Weg,Mo.,13/08/07,18:05,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Bernsmeyerstiege,Zufahrt Franziskusholspital,Mo.,13/08/07,7:25,5,,,,,2,,,,,,1,1,,,41,21,,799,14,,,,0,0,,,,
Geiststraße,68,Mo.,13/08/07,16:00,5,,,,,2,,,,,,2,,,,21,21,,700,14,,,,0,0,,,,
Heumannsweg,Haferlandweg,Mo.,13/08/07,15:15,5,,,,,2,,,,,,1,1,,,41,21,,303,28,,,,0,0,,,,
Albersloher Weg,Gremmendorfer Weg,Mo.,13/08/07,6:45,5,,,,,2,,,,,,2,,,,21,21,,623,14,,,,0,,,,,
Marktallee,12,Mo.,13/08/07,15:30,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Schaumburgstraße,Wolbecker Straße,Mo.,13/08/07,17:15,5,,,,,2,,,,,,2,,,,21,21,,501,14,,,,0,0,,,,
Friedrichstraße,Parkplatz,Mo.,13/08/07,9:35,5,,,,,1,,,,,,1,,,,21,,,703,36,,,,0,0,,,,
Scharnhorststraße,99,Mo.,13/08/07,8:00,5,,,,,2,,,,,,2,,,,21,21,,501,14,,,,0,0,,,,
Warendorfer Straße,119,Mo.,13/08/07,8:15,5,,,,,2,,,,,,2,,,,21,21,,501,14,,,,0,0,,,,
Hohenzollernring,Lortzingstraße,Mo.,13/08/07,15:30,5,,,,,2,,,,,,2,,,,21,21,,623,14,,,,0,0,,,,
Hammer Straße,Metzer Straße,Mo.,13/08/07,7:55,5,,,,,2,,,,,,2,,,,21,21,,640,26,,,,0,1,,,,
Hafenstraße,Friedrich-Ebert-Straße,Mo.,13/08/07,12:35,5,,,,,2,,,,,,2,,,,21,21,,231,14,,,,0,0,,,,
Feldstiege,80,Mo.,13/08/07,8:30,5,,,,,2,,,,,,2,,,,21,21,,700,14,,,,0,0,,,,
Dürerstraße,30,Mo.,13/08/07,16:00,5,,,,,2,,,,,,2,,,,21,21,,711,36,,,,0,0,,,,
Scharnhorststraße,2,Mo.,13/08/07,18:55,5,,,,,2,,,,,,2,,,,21,21,,724,36,,,,0,0,,,,
Albersloher Weg,580,Mo.,13/08/07,20:00,7,,,,,2,,,,,,1,,,1,92,21,,799,49,,,,0,0,,,,
Salzmannstraße,73a,Mo.,13/08/07,16:00,7,,,,,2,,1,,,,,,,1,92,71,,799,49,,,,0,0,,,,
Domagkstraße,Höhe ehem. Post,Mo.,13/08/07,6:50,7,,,,,2,,,,,,1,1,,,41,21,,799,49,,,,0,0,,,,
Weseler Straße,262,Mo.,13/08/07,20:00,7,,,,,2,,,,,,1,,,1,92,21,,703,49,,,,0,,,,,
Westfalenstraße,Hohe Geest,Mo.,13/08/07,6:55,3,,,,1,2,,,,,,2,,,,21,21,,211,35,,,,0,1,,,,
Warendorfer Straße,Hohenzollernring,Mo.,13/08/07,14:30,5,,,,,2,,,,,,2,,,,21,21,,399,49,,,,0,0,,,,
Hammer Straße,Geiststraße,Mo.,13/08/07,15:20,2,,,1,,2,,2,,,,,,,,71,71,,371,37,,,,0,0,,,1,
Kinderhauser Straße,29,Mo.,13/08/07,8:55,3,,,,1,3,,3,,,,,,,,71,71,,399,37,,,,0,0,,,,
Sebastiankirchweg,,Mo.,13/08/07,16:00,7,,,,,2,,,,,,2,,,,21,21,,703,36,,,,0,0,,,1,
Ringstraße,Osttor,Mo.,13/08/07,9:26,7,,,,,2,,,,,,1,1,,,41,21,,681,49,,,,0,0,,,1,
Trauttmansdorffstraße,Am Berg Fidel,Mo.,13/08/07,7:50,2,,,1,,2,,1,,,,1,,,,21,71,,342,28,,,,0,1,,,1,
Weseler Straße,25,Di.,14/08/07,16:40,4,,,,,2,,,,,,2,,,,21,21,,602,14,,,,0,0,,,,
Dahlweg,112,Di.,14/08/07,17:00,7,,,,,2,,,,,,1,,,1,92,21,,799,49,,,,0,0,,,,
Eulerstraße,8,Di.,14/08/07,14:00,5,,,,,2,,,,,,2,,,,21,21,,703,36,,,,0,0,,,,
Mersmannsstiege,65,Di.,14/08/07,15:38,5,,,,,2,,,,,,1,1,,,41,21,,252,14,,,,0,0,,,,
Janningsweg,ggü.8,Di.,14/08/07,14:25,5,,,,,2,,,,,,2,,,,21,21,,711,36,,,,0,^0,,,,
Köstendeel,17,Di.,14/08/07,12:35,5,,,,,2,,,,,,,2,,,41,41,,799,14,,,,0,0,,,,
Holtmannsweg,Eichhornweg,Di.,14/08/07,17:43,5,,,,,3,,,,,,3,,,,21,21,,611,14,,,,0,0,,,,
Albersloher Weg,Wiegandweg,Di.,14/08/07,9:05,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Weseler Straße,Koldering,Di.,14/08/07,15:40,5,,,,,2,,,,,,2,,,,21,21,,201,14,,,,0,0,,,,
Moltkestraße,28,Di.,14/08/07,15:00,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Weseler Straße,265,Di.,14/08/07,14:40,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Industrieweg,Umgehungsstraße,Di.,14/08/07,14:45,5,,,,,2,,,,,,2,,,,21,21,,231,14,,,,0,0,,,,
Friedrichstraße,Diepenbrockstraße,Di.,14/08/07,13:00,5,,,,,2,,,,,,1,1,,,41,21,,501,14,,,,0,0,,,,
Warendorfer Straße,Stiftsstraße,Di.,14/08/07,9:05,5,,,,,2,,,,,,1,1,,,41,21,,630,26,,,,0,0,,,,
Hafenstraße,Ludgeriplatz,Di.,14/08/07,10:50,5,,,,,2,,,,,,2,,,,21,21,,252,14,,,,0,0,,,,
Hammer Straße,33,Di.,14/08/07,12:30,5,,,,,3,,,,,,2,1,,,21,21,,611,14,,,,0,0,,,,
Freiherr-vom-Stein-Platz,Eisenbahnstraße,Di.,14/08/07,11:24,5,,,,,2,,,,,,2,,,,21,21,,630,26,,,,0,0,,,,
Weseler Straße,Geiststraße,Di.,14/08/07,15:30,5,,,,,2,,,,,,2,,,,21,21,,623,14,,,,0,0,,,,
Wolbecker Straße,Servatiiplatz,Di.,14/08/07,18:25,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Westfalenstraße,Friedhofstraße,Di.,14/08/07,13:00,5,,,,,2,,,,,,2,,,,21,21,,715,36,,,,0,0,,,,
Weseler Straße,50,Di.,14/08/07,11:20,3,,,,1,2,,1,,,,1,,,,21,71,,222,35,,,,0,0,,,,1
Hüfferstraße,62,Di.,14/08/07,7:48,3,,,,1,2,1,,,,,1,,,,21,81,,421,41,,,,0,0,,,1,
Siemensstraße,50,Di.,14/08/07,22:20,2,,,1,,3,1,,,,,2,,,,81,21,,421,64,,,,2/3/2016,0,,,,
Auf dem Dorn,6,Di.,14/08/07,8:05,3,,,,1,2,,1,,,,1,,,,21,71,,372,49,,,,0,0,,1,,
Steinfurter Straße,166,Di.,14/08/07,17:00,5,,,,,2,,,,,,2,,,,21,21,,799,49,,,,0,0,,,,
Coerdeplatz,10,Di.,14/08/07,16:30,7,,,,,2,,,,,,1,,,1,92,21,,799,49,,,,0,0,,,,
Am Stadtgraben,7,Di.,14/08/07,15:55,5,,,,,2,,,,,,1,1,,,21,41,,623,14,,,,0,0,,,,
Warendorfer Straße,Kanalbrücke,Di.,14/08/07,11:00,5,,,,,2,,,,,,1,1,,,41,21,,630,26,,,,0,0,,,,
Winkelstraße,Salzstraße,Di.,14/08/07,15:15,5,,,,,2,,,,,,1,1,,,41,21,,701,36,,,,0,0,,,,
Düesbergweg,124,Di.,14/08/07,14:55,7,,,,,2,,,,,,1,,,1,92,21,,703,49,,,,0,0,,,,
Waldeyerstraße,32,Di.,14/08/07,17:30,7,,,,,2,,,,,,1,,,1,92,21,,799,49,,,,0,,,,,
Am Klosterwald,Marktallee,Di.,14/08/07,10:45,7,,,,,2,,,,,,2,,,,21,21,,714,36,,,,0,0,,,,1
Marktallee,74,Di.,14/08/07,21:00,7,,,,,1,,,,,,,1,,,41,,,799,49,,,,1,0,,,,
Auf dem Dorn,6,Di.,14/08/07,8:05,3,,,,1,2,,1,,,,1,,,,21,71,,372,49,,,,0,0,,1,,
Ahausweg,37,Mi.,15/08/07,10:20,2,,,1,,2,,2,,,,,,,,71,71,,321,27,,,,0,0,,,,
Dachsleite,22,MI.,15/08/07,11:35,5,,,,,2,,,,,,1,1,,,41,21,,501,14,,,,0,0,,,,
Marktallee,48,Mi.,15/08/07,12:55,7,,,,,2,,,,,,1,1,,,41,21,,703,36,,,,0,0,,,,
Vogelrohrsheide,63,Mi.,15/08/07,16:55,5,,,,,2,,,,,,2,,,,21,21,,581,45,,,,0,0,,,,
Lortzingstraße,2,Mi.,15/08/07,14:00,5,,,,,2,,,,,,2,,,,21,21,,701,36,,,,0,0,,,,
Hammer Straße,234,Mi.,15/08/07,16:45,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,1,,,,
Orleans-Ring,Steinfurter Straße,Mi.,15/08/07,16:35,5,,,,,2,,,,,,,2,,,41,41,,623,14,,,,0,0,,,,
Aldruper Straße,Sprakeler Straße,Mi.,15/08/07,14:35,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Hamannplatz,Parkplatz,Mi.,15/08/07,10:00,5,,,,,2,,,,,,2,,,,21,21,,703,36,,,,0,0,,,,
Alkuinstraße,Bennostraße,Mi.,15/08/07,20:40,5,,,,,2,,,,,,1,,,1,59,21,,501,14,,,,1,0,,,,
Zum Roten Berge,4,Mi.,15/08/07,16:40,5,,,,,3,,,,,,3,,,,21,21,,712,36,,,,0,0,,,,
Georgskommende,Parkhaus,Mi.,15/08/07,10:30,7,,,,,2,,,,,,2,,,,21,21,,581,45,,,,0,0,,,,
Bahnhofstraße,,Mi.,15/08/07,10:55,7,,,,,2,,,,,,1,1,,,41,21,,640,26,,,,0,0,,,,
Dahlweg,120,Mi.,15/08/07,15:25,2,,,1,,2,,1,,,,1,,,,71,21,,301,37,,,,0,1,,1,,
Wolbecker Straße,Andreas-Hofer-Straße,Mi.,15/08/07,8:37,3,,,,1,2,,1,,,,1,,,,21,71,,222,35,,,,0,0,,,,
Krumme Straße,3,Mi.,15/08/07,14:29,2,,,1,1,2,,2,,,,,,,,71,71,,323,27,,,,0,0,,,,
Metzer Straße,Höhe Geistkirche,Mi.,15/08/07,8:53,3,,,,1,2,,1,,,,1,,,,21,71,,799,39,,,,0,0,,1,,
Geistkamp,3,Mi.,15/08/07,19:30,5,,,,,2,,,,,,2,,,,21,21,,501,14,,,,0,0,,,,
Am Stadtgraben,Ageidiitor,Mi.,15/08/07,14:15,5,,,,,3,,,,,,3,,,,21,21,,201,14,,,,0,0,,,,
Warendorfer Straße,Umgehungsstraße,Mi.,15/08/07,16:45,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Geringhoffstraße,48,Mi.,15/08/07,18:15,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Hammer Straße,Siemensstraße,Mi.,15/08/07,7:40,5,,,,,2,,,,,,2,,,,21,21,,623,14,,,,0,1,,,,
Rückertstraße,1,Mi.,15/08/07,11:30,5,,,,,3,,,,,,2,1,,,41,21,,552,37,,,,0,0,,,,
Katthagen,Rosenplatz,Mi.,15/08/07,20:05,5,,,,,2,,2,,,,,,,,71,71,,302,28,,,,0,0,,,,
Lambertistraße,Wolbecker Straße,Mi.,15/08/07,18:00,7,,,,,2,,1,,,,1,,,,71,21,,149,49,,,,0,0,,,,
Annenstraße,11,Mi.,15/08/07,12:20,5,,,,,2,,,,,,2,,,,21,21,,501,14,,,,0,0,,,,
Bahnhofstraße,Taxenplatz,Mi.,15/08/07,23:02,5,,,,,1,,,,,,1,,,,21,,,711,36,,,,2/3/2016,0,,,,
Von-Vincke-Straße,Windthorststraße,Mi.,15/08/07,15:40,5,,,,,2,,,,,,2,,,,21,21,,623,14,,,,0,1,,,,
Bösenseller Straße,Höhe Reithalle,Mi.,15/08/07,14:00,7,,,,,1,,,,,,,,,1,92,,,102,13,,,,0,0,,,,
Salzmannstraße,58,Mi.,15/08/07,7:30,4,,,,,1,,,,,,,1,,,41,,,799,49,,,,0,0,,,,
Meesenstiege,107,Do.,16/08/07,18:04,3,,,,1,2,,1,,,,1,,,,21,71,,342,28,,,,0,0,,1,,
Albersloher Weg,194,Do.,16/08/07,13:55,2,,,1,1,2,1,,,,,,,1,,81,33,,421,68,,,,0,0,,1,,
Merkureck,Parkplatz,Do.,16/08/07,13:20,7,,,,,2,,,,,,1,,,1,92,21,,703,49,,,,0,0,,,,
Alverskirchener straße,Telgter Straße,Do.,16/08/07,17:25,5,,,,,2,,,,,,2,,,,21,21,,302,28,,,,0,0,,,,
Steinfurter Straße,Wilkinghege,Do.,16/08/07,19:50,5,,,,,2,,,,,,2,,,,21,21,,731,48,,,,0,0,,,,
Weseler Straße,220,Do.,16/08/07,13:00,7,,,,,2,,,,,,1,,,1,92,21,,799,49,,,,0,0,,,,
Ludgeriplatz,Moltkestraße,Do.,16/08/07,17:55,3,,,,1,2,,1,,,,1,,,,21,71,,232,35,,,,0,0,,,1,
Weseler Straße,Moltkestraße,Do.,16/08/07,12:30,5,,,,,2,,,,,,2,,,,21,21,,623,14,,,,0,1,,,,
Hülshoffstraße,B 54,Do.,16/08/07,7:08,5,,,,,2,,,,,,2,,,,21,21,,201,14,,,,0,0,,,,
Bahnhofstraße,Hauptbahnhof,Do.,16/08/07,11:15,5,,,,,2,,,,,,1,1,,,41,21,,601,14,,,,0,1,,,,
Marktallee,18,Do.,16/08/07,14:35,5,,,,,2,,,,,,2,,,,21,21,,711,36,,,,0,0,,,,
Josef-Beckmann-Straße,7,Do.,16/08/07,18:30,5,,,,,2,,,,,,2,,,,21,21,,121,14,,,,0,0,,,,
Gartenstraße,ggü.43,Do.,16/08/07,17:50,5,,,,,2,,,,,,2,,,,21,21,,302,37,,,,0,0,,,,
Toppheideweg,3,Do.,16/08/07,23:30,5,,,,,2,,,,,,2,,,,21,21,,712,36,,,,2,1,,,,
Friedrich-Ebert-Straße,122,Do.,16/08/07,7:45,5,,,,,2,,,,,,2,,,,21,21,,712,36,,,,0,0,,,,
Weseler Straße,Park+Ride Parkplatz,Do.,16/08/07,12:50,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Templerweg,240,Do.,16/08/07,7:45,5,,,,,2,,,,,,2,,,,21,21,,711,36,,,,0,0,,,,
Mersmannsstiege,An der Alten Kirche,Do.,16/08/07,13:15,5,,,,,2,,,,,,1,1,,,21,41,,601,14,,,,0,0,,,,
Grevener Straße,61,Do.,16/08/07,10:30,5,,,,,1,,,,,,1,,,,21,,,703,36,,,,0,1,,,,
Schillerstraße,34,Do.,16/08/07,20:05,5,,,,,2,,,,,,1,1,,,41,21,,501,14,,,,0,0,,,,
Industrieweg,Umgehungsstraße,Do.,16/08/07,10:15,5,,,,,2,,,,,,1,1,,,41,21,,623,14,,,,0,,,,,
Beckhofstraße,29,Do.,16/08/07,10:30,7,,,,,2,,,,,,1,,,1,92,21,,799,49,,,,0,,,,,
Westhoffstraße,128,Do.,16/08/07,11:15,7,,,,,2,,,,,,2,,,,21,21,,702,14,,,,0,1,,,1,
Delstrup,20,Do.,16/08/07,10:00,7,,,,,2,,,,,,2,,,,21,21,,599,36,,,,0,0,,,,
Schelmenstiege,31b,Do.,16/08/07,23:30,7,,,,,2,,,,,,1,,,1,92,21,,799,49,,,,2,0,,,,
Albersloher Weg,300,Do.,16/08/07,16:45,7,,,,,2,,,,,,2,,,,21,21,,631,26,,,,0,0,,,,
Werlandstraße,12,Fr.,17/08/07,7:40,3,,,,1,2,,1,,,,1,,,,21,71,,371,49,,,,0,0,,1,,
Loddenheide,24,Fr.,17/08/07,9:47,3,,,,1,2,,1,,,,1,,,,21,71,,342,28,,,,0,0,,,,
Hindenburgplatz,Promenade,Fr.,17/08/07,23:15,3,,,,1,1,,1,,,,,,,,71,,,732,,,,88,2/3/2016,1,,,,
Münsterstraße,36,Fr.,17/08/07,19:40,3,,,,1,2,,,,,,2,,,,21,21,,261,35,,,,0,0,,,,
Hafenstraße,Albersloher Weg,Fr.,17/08/07,16:37,3,,,,1,2,,,,,,2,,,,21,21,,601,14,,,,0,1,,,1,
Kaiser-Wilhelm-Ring,3a,Fr.,17/08/07,13:10,3,,,,1,2,,1,,,,1,,,,21,71,,581,45,,,,0,0,,,,
Königsberger Straße,136,Fr.,17/08/07,11:00,7,,,,,2,,,,,,2,,,,21,21,,799,49,,,,0,0,,,,
Tömmersweg,17,Fr.,17/08/07,15:00,7,,,,,1,,,,,,,1,,,41,,,711,36,,,,0,0,,,,
Einsteinstraße,10,Fr.,17/08/07,6:50,7,,,,,2,,,,,,1,,,1,92,21,,799,49,,,,0,0,,,,
Industrieweg,105,Fr.,17/08/07,12:18,7,,,,,2,,,,,,1,1,,,41,21,,799,49,,,,0,0,,,,
Gigasstraße,7,Fr.,17/08/07,22:30,7,,,,,2,,,,,,1,,,1,92,21,,701,49,,,,0,0,,,,
Dorotheenstraße,,Fr.,17/08/07,10:00,7,,,,,2,,,,,,2,,,,21,21,,799,49,,,,0,0,,,,
Zum Hiltruper See,48,Fr.,17/08/07,8:30,7,,,,,2,,,,,,1,,,1,92,21,,799,49,,,,0,0,,,,
Hafenweg,30,Fr.,17/08/07,17:30,7,,,,,2,,,,,,2,,,,21,21,,781,45,,,,0,1,,,,
Mauritzstraße,Sonnenstraße,Fr.,17/08/07,13:15,3,,,,2,2,,1,,2,,,,,,71,2,,301,28,,,,0,0,,1,,
Annette-Allee,,Fr.,17/08/07,5:50,5,,,,,2,,,,,,2,,,,21,21,,302,27,,,,0,0,,,,
Weseler Straße,Avis,Fr.,17/08/07,15:45,5,,,,,2,,,,,,1,1,,,21,41,,723,37,,,,0,0,,,,
Voßgasse,Neubrückenstraße,Fr.,17/08/07,10:20,5,,,,,2,,1,,,,1,,,,21,71,,224,35,,,,0,0,,,,
Umgehungsstraße,"km 5,0",Fr.,17/08/07,7:35,5,,,,,2,,,,,,2,,,,21,21,,611,14,,,,0,0,,,,
Albersloher Weg,415,Fr.,17/08/07,8:00,5,,,,,2,,,,,,2,,,,21,21,,623,14,,,,0,0,,,,
Westfalenstraße,66,Fr.,17/08/07,14:55,5,,,,,3,,,,,,3,,,,21,21,,611,14,,,,0,1,,,,
Weißenburgstraße,Heimstättenweg,Fr.,17/08/07,7:30,5,,,,,2,,,,,,2,,,,21,21,,562,37,,,,0,0,,,,
Steinfurter Straße,B 54,Fr.,17/08/07,6:45,5,,,,,2,,,,,,1,1,,,41,21,,623,14,,,,0,0,,,,
Hohenzollernring,Manfred von Richthofen,Fr.,17/08/07,13:20,5,,,,,2,,,,,,2,,,,21,21,,231,14,,,,0,0,,,,
Wolbecker Straße,Hegerskamp,Fr.,17/08/07,19:05,5,,,,,3,,,,,,3,,,,21,21,,611,14,,,,0,0,,,,
Geiststraße,39,Fr.,17/08/07,14:40,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,1,,,,
Kappenberger Damm,Franz-Hitze-Str.,Fr.,17/08/07,14:25,5,,,,,2,,,,1,,,,,1,59,1,,601,14,,,,0,1,,,,
Staufenstraße,39,Fr.,17/08/07,18:45,5,,,,,2,,,,,,2,,,,21,21,,711,36,,,,0,0,,,,
Hohenzollernring,Sternstraße,Fr.,17/08/07,15:05,5,,,,,3,,,,,,3,,,,21,21,,611,14,,,,0,1,,,,
Weseler Straße,Koldering,Fr.,17/08/07,16:25,5,,,,,2,,,,,,2,,,,21,21,,640,26,,,,0,0,,,,
Augustastraße,66,Fr.,17/08/07,9:40,5,,,,,2,,,,,,2,,,,21,21,,501,14,,,,0,0,,,,
Kanalstraße,Ecke Cheruskering,Fr.,17/08/07,16:10,5,,,,,2,,,,,,2,,,,21,21,,231,14,,,,0,1,,,,
Hindenburgplatz,Parkplatz,Fr.,17/08/07,19:05,5,,,,,2,,,,,,2,,,,21,21,,703,36,,,,0,0,,,,
Kösters Kämpken,20,Fr.,17/08/07,17:10,5,,,,,2,,,,,,2,,,,21,21,,711,36,,,,0,0,,,,
Adolfstraße,2,Fr.,17/08/07,19:40,7,,,,,2,,,,,,2,,,,21,21,,299,35,,,,0,0,,,,
Hafenstraße,18,Fr.,17/08/07,15:44,7,,,,,1,,,,,,1,,,,21,,,799,49,,,,0,1,,,,
Badestraße,Parkplatz Stadtbad Mitte,Fr.,17/08/07,10:30,7,,,,,2,,,,,,2,,,,21,21,,701,36,,,,0,0,,,,1
Landoisstraße,,Sa.,18/08/07,14:17,7,,,,,2,,,,,,2,,,,21,21,,799,49,,,,0,0,,,,
Hansaring,Lingener Straße,Sa.,18/08/07,4:24,7,,,,,2,,,,1,,1,,,,1,21,,302,28,,,,2/3/2016,0,,,,
Himmelreichallee,61,Sa.,18/08/07,6:00,7,,,,,2,,,,,,1,,,1,92,21,,799,49,,,,0,0,,,,
Ritterstraße,Parkplatz,Sa.,18/08/07,14:00,7,,,,,2,,,,,,2,,,,21,21,,703,49,,,,0,0,,,,
Hansaring,Schillerstraße,Sa.,18/08/07,13:40,7,,,,,2,,,,,,1,1,,,41,21,,501,49,,,,0,0,,,,
An der alten Kirche,Albertsheide,Sa.,18/08/07,17:27,5,,,,,2,,,,1,,1,,,,1,21,,321,27,,,,0,0,,,,
Königsstraße,20,Sa.,18/08/07,16:10,5,,,,,2,,2,,,,,,,,71,71,,652,23,,,,0,0,,,,
Weseler Straße,Sentmaringer Weg,Sa.,18/08/07,16:50,5,,,,,2,,,,,,2,,,,21,21,,633,26,,,,0,0,,,,
Kinderhauser Straße,223,Sa.,18/08/07,12:30,5,,,,,2,,,,,,2,,,,21,21,,141,13,,,,0,0,,,,
Albersloher Weg,An den Loddenbüschen,Sa.,18/08/07,11:30,5,,,,,2,,,,,,2,,,,21,21,,623,14,,,,0,0,,,,
Osttor,44,Sa.,18/08/07,12:10,5,,,,,2,,,,,,2,,,,21,21,,701,36,,,,0,0,,,,
Donders-Ring,31,Sa.,18/08/07,21:10,5,,,,,2,,,,,,1,1,,,41,21,,711,36,,,,2/3/2016,0,,,,
Schillerstraße,Querstraße,Sa.,18/08/07,13:45,5,,,,,2,,,,,,1,1,,,41,21,,501,14,,,,0,,,,,
Horstmarer Landweg,96,Sa.,18/08/07,20:20,5,,,,,2,,1,,,,1,,,,71,21,,501,14,,,,1,0,,,,
Hohenzollernring,9,Sa.,18/08/07,12:15,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Boeselagerstraße,35,Sa.,18/08/07,11:25,5,,,,,2,,,,,,1,,1,,33,21,,231,14,,,,0,0,,,,
Margaretenstraße,21,Sa.,18/08/07,18:20,5,,,,,1,,,,,,1,,,,21,,,799,14,,,,0,0,,,,
Malmedyweg,Waldeyerstraße,Sa.,18/08/07,12:25,5,,,,,2,,,,,,2,,,,21,21,,711,36,,,,0,0,,,,
Rosenstraße,2,Sa.,18/08/07,17:05,5,,,,,2,,,,,,2,,,,21,21,,501,14,,,,0,0,,,,
Goldstraße,77,Sa.,18/08/07,13:05,5,,,,,2,,,,,,2,,,,21,21,,711,36,,,,0,0,,,,
Studtstraße,9,Sa.,19/08/07,11:00,7,,,,,2,,,,,,1,,,1,92,21,,799,49,,,,0,1,,,,
An den Mühlen,21,So.,19/08/07,20:00,7,,,,,2,,,,,,1,,,1,92,21,,799,49,,,,0,0,,,,
Hammer Straße,138,So.,19/08/07,21:28,5,,,,,2,,,,,,2,,,,21,21,,721,36,,,,2/3/2016,1,,,,
Robert-Koch-Straße,Parkplatz Zentralfriedhof,So.,19/08/07,17:00,5,,,,,1,,,,,,1,,,,21,,,703,14,,,,0,0,,,,
Osttor,FR Gremmendorf,So.,19/08/07,23:00,5,,,,,1,,,,,,1,,,,21,,,121,13,,,,2/3/2016,1,,,,
Schifffahrter Damm,1,So.,19/08/07,15:50,5,,,,,2,,,,,,2,,,,21,21,,630,26,,,,0,0,,,,
Robert-Koch-Straße,Parkplatz Friedhof,So.,19/08/07,17:30,5,,,,,2,,,,,,2,,,,21,21,,703,36,,,,0,0,,,,
Schorlemerstraße,,So.,19/08/07,16:55,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Theo-Breider-Weg,Zufahrt Parkplatz Mühlenhof,So.,19/08/07,16:40,5,,,,,2,,,,,,1,,1,,33,21,,501,14,,,,0,0,,,,
Nordstraße,16,So.,19/08/07,15:35,5,,,,,2,,,,,,1,,,1,59,21,,501,14,,,,0,0,,,,
Klosterstraße,Verspoel,So.,19/08/07,16:40,7,,,,,2,,,,,,,1,,1,59,41,,799,49,,,,0,0,,,,
An der alten Ziegelei,,Mo.,20/08/07,11:55,3,,,,1,2,,,,1,,1,,,,21,1,,302,37,,,,0,1,,,,1
Metzer Straße,8,Mo.,20/08/07,10:35,3,,,,1,2,,,,1,,1,,,,21,1,,721,36,,,,0,0,,,,
Idenbrockplatz,Parkplatz,Mo.,20/08/07,14:45,7,,,,,2,,,,,,2,,,,21,21,,703,36,,,,0,0,,,,
Cheruskerring,51,Mo.,20/08/07,11:14,7,,,,,2,,,,,,,1,1,,41,33,,699,14,,,,0,1,,,,
Nienkamp,75,Mo.,20/08/07,13:30,7,,,,,2,,,,,,2,,,,21,21,,501,49,,,,0,0,,,,
Dyckburgstraße,Höhe Bahnbrücke,Mo.,20/08/07,14:40,5,,,,,2,,,,,,,2,,,41,41,,681,11,,,,0,0,,,,
Albachtener Straße,104,Mo.,20/08/07,17:40,5,,,,,2,,,,,,2,,,,21,21,,711,36,,,,0,0,,,,
Ostmarkstraße,Lönsstraße,Mo.,20/08/07,8:10,5,,,,,2,,,,,,2,,,,21,21,,322,28,,,,0,0,,,,
Kardinalstraße,45,Mo.,20/08/07,9:05,5,,,,,2,,,,,,2,,,,21,21,,701,14,,,,0,0,,,,
Hammer Straße,350,Mo.,20/08/07,20:35,5,,,,,2,,,,,,2,,,,21,21,,640,26,,,,1,0,,,,
