vu_ort,vu_hoehe,tag,datum,uhrzeit,kat,flucht,t,sv,lv,anzahl_beteiligte,fg,rf,mofa,kkr,krad,pkw,lkw,kom,sonstige,1,2,alkohol,typ,1_urs,2_urs,3_urs,sonst_urs,lichtverhaeltnisse,strassenzustand,01_alter_in_jahren,kinder,18_24,senioren
Stubengasse,Parkhaus,Mi,5/16/2012,13:30,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,2,,F,,,
Hittorfstraße,6,Mi,5/16/2012,14:09,5,X,,,,2,,,,,,,2,,,41,41,,501,,49,,,,1,F,,,
Münsterstraße,54 / Parkplatz,Mi,5/16/2012,19:45,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,,,F,,,
Brüderstraße,6,Mi,5/16/2012,18:00,5,X,,,,2,,1,,,,1,,,,71,21,,799,,49,,,,,F,,,
Münzstraße,26,Mi,5/16/2012,14:30,5,X,,,,2,,1,,,,1,,,,71,21,,699,,14,,,,,F,,,
Von-Esmarch-Straße,Roxeler Straße,Mi,5/16/2012,13:59,3,,,,1,2,,1,,,,1,,,,21,71,,243,,35,,,,,54,,,
Von-Esmarch-Straße,Rishon-le-Zion-Ring,Mi,5/16/2012,12:00,3,X,,,1,2,,1,,,,1,,,,21,71,,243,,35,,,,,63,,,
Dieckmannstraße,Lehmkamp,Mi,5/16/2012,7:00,5,X,,,,2,,,,,,1,1,,,21,51,,701,,14,,,,,F,,,
York-Ring,Gasselstiege,Mi,5/16/2012,9:15,5,,,,,2,,,,,,2,,,,21,21,,551,,37,,,,,55,,,
Schillerstraße,101,Mi,5/16/2012,9:13,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,,,29,,,
Neutor,Lazarettstraße,Do,5/17/2012,20:00,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,,22,,,
Schifffahrter Damm,k.h. AS Gelmer,Do,5/17/2012,23:40,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,1,1,57,,,
Dieckmannstraße,Borkenfeld,Do,5/17/2012,14:30,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,50,,,
Albersloher Weg,14,Do,5/17/2012,5:55,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,,,66,,,
Amelsbürener Straße,Davertstraße,Do,5/17/2012,14:45,5,,,,,2,,,,,,2,,,,21,21,,303,,28,,,,,72,,,
Westfalenstraße,187,Do,5/17/2012,18:13,3,,,,1,2,,1,,,,1,,,,21,71,,342,,37,,,,,34,,,
Königsstraße,17,Do,5/17/2012,2:25,3,X,,,1,2,,1,,,,1,,,,21,71,2,582,,45,,,2/3/2016,,38,,,
K 60,"km 0,500",Do,5/17/2012,2:45,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,,23,,,
Hülshoffstraße,zw. Hohenholter Str. u. Rüschhausweg,Fr,5/18/2012,22:50,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,,19,,,
Moltkestraße,42,Fr,5/18/2012,12:00,5,,,,,3,,,,,,3,,,,21,21,,612,,14,,,,,38,,,
Kampstraße,1,Fr,5/18/2012,12:34,5,,,,,2,,1,,,,1,,,,71,21,,501,,14,,,,,39,,,
Stodtbrockweg,35,Fr,5/18/2012,22:40,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,,37,,,
Niedersachsenring,42,Fr,5/18/2012,9:15,5,,,,,2,,,,,,2,,,,21,21,,581,,45,,,,,29,,,
Am Dornbusch,63,Fr,5/18/2012,14:50,5,,,,,2,,,,,,2,,,,21,21,,681,,14,11,,,,42,,,
Eulerstraße,3,Fr,5/18/2012,12:20,5,,,,,2,,,,,,1,1,,,41,21,,799,,14,,,,,55,,,
Loddenheide,5 / Parkplatz,Fr,5/18/2012,10:30,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,45,,,
Meesenstiege,54 / Parkplatz,Fr,5/18/2012,12:50,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,30,,,
Albersloher Weg,Egbert-Snoek-Straße,Fr,5/18/2012,15:30,5,,,,,2,,,,,1,1,,,,11,21,,623,,14,,,,,51,,,
Albersloher Weg,539,Fr,5/18/2012,12:58,5,,,,,2,,,,,,2,,,,21,21,,630,,26,,,,,33,,,
Kiesekampsweg,1 / Parkplatz,Fr,5/18/2012,14:50,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,75,,,
Ludgeristraße,Harsewinkelgasse,Fr,5/18/2012,7:20,5,,,,,1,,,,,,,1,,,41,,,711,,36,,,,,51,,,
Grevener Straße,Friesenring,Fr,5/18/2012,12:13,5,,,,,3,,,,,,2,1,,,51,21,,623,,14,,,,,35,,,
Düesbergweg,Werlandstraße,Fr,5/18/2012,1:14,5,X,,,,2,,,,,,2,,,,21,21,,322,,28,,,2/3/2016,,F,,,
Grevener Straße,69 / parkplatz,Fr,5/18/2012,11:10,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,,,46,,,
Friedrich-Ebert-Straße,91,Fr,5/18/2012,12:30,5,,,,,1,,,,,,1,,,,21,,,711,,36,,,,,76,,,
Scheibenstraße,48,Fr,5/18/2012,12:30,5,,,,,2,,,,,,2,,,,21,21,,701,,36,,,,,37,,,
Weseler Straße,237,Fr,5/18/2012,11:00,5,X,,,,2,,,,,,1,,,1,92,21,,701,,49,,,,,F,,,
Altenberger Straße,"km 1,780",Fr,5/18/2012,8:40,5,,,,,2,,,,,,1,1,,,41,21,,601,,14,,,,,18,,,
Warendorfer Straße,Galgheide,Fr,5/18/2012,22:20,5,,,,,1,,,,,,,,1,,33,,,751,,0,,86,2,,50,,,
An der Kleimannbrücke,4,Fr,5/18/2012,9:40,3,,,,1,2,,,,,1,1,,,,12,21,,232,,16,,,,,49,,,
Westhoffstraße,110 / Parkplatz Rewe,Fr,5/18/2012,10:15,5,,,,,2,,,,,,2,,,,21,21,,703,,49,,,,,74,,,
Ostmarkstraße,33,Fr,5/18/2012,23:00,5,X,,,,2,,1,,,,1,,,,71,21,,141,,14,,,2/3/2016,,F,,,
Albersloher Weg,Egbert-Snoek-Straße,Sa,5/19/2012,15:45,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,1,42,,,
Horstmarer Landweg,91,Sa,5/19/2012,17:20,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,63,,,
Schlossplatz,2,Sa,5/19/2012,11:05,5,,,,,2,,,,,,2,,,,21,21,,630,,26,,,,,52,,,
Friedrichstraße,Warendorfer Straße,Sa,5/19/2012,18:25,5,,,,,2,,,,,,2,,,,21,21,,799,,14,,,,,18,,,
Adenauerallee,20,Sa,5/19/2012,15:50,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,,,28,,,
Geiststraße,50,Sa,5/19/2012,15:15,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,,,31,,,
Annette-Allee,7,Sa,5/19/2012,10:35,5,,,,,2,,,,,,2,,,,21,21,,711,,36,37,,,,38,,,
Alter Steinweg,39,Sa,5/19/2012,20:45,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,43,,,
Tannenbergstraße,Kettelerstraße,Sa,5/19/2012,19:15,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,23,,,
Ludgeristraße,26,Sa,5/19/2012,1:50,5,,,,,1,,,,,,,1,,,45,,,799,,14,,,2,,41,,,
Bergstraße,30,Sa,5/19/2012,15:45,5,,,,,2,,,,,,2,,,,21,21,,710,,36,,,,,52,,,
Ronnebergweg,Habichtshöhe,Sa,5/19/2012,13:20,3,,,,1,2,1,1,,,,,,,,81,71,,424,,63,64,,,,59,,,
Bismarckallee,35,Sa,5/19/2012,9:30,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Im Derdel,Richters Mühle,Sa,5/19/2012,18:22,2,,,1,,2,,1,,,,1,,,,21,71,,243,,35,,,,,72,,,
Grevener Straße,69 / parkplatz,Sa,5/19/2012,18:50,5,,,,,2,,,,,,2,,,,21,21,,703,,49,,,,,22,,,
Haus Uhlenkotten,28 / Parkplatz,Sa,5/19/2012,16:40,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,21,,,
Hafenstraße,30,Sa,5/19/2012,14:50,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,57,,,
Landoisstraße,5,Sa,5/19/2012,12:50,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,47,,,
Hörsterplatz,2 / Parkplatz,Sa,5/19/2012,14:30,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,61,,,
Hensenstraße,Rüschhausweg,Sa,5/19/2012,17:45,5,,,,,2,,,,,,2,,,,21,21,,329,,31,,,,,30,,,
Albert-Schweitzer-Straße,11 / Parkplatz UKM,Sa,5/19/2012,15:00,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,,,F,,,
Domplatz,Pferdegasse,Sa,5/19/2012,18:15,5,X,,,,1,,,,,,,1,,,41,,,799,,49,,,,,55,,,
Coerdestraße,42,Sa,5/19/2012,9:40,5,X,,,,2,,1,,,,1,,,,71,21,,799,,49,,,,,15,,,
Albert-Schweitzer-Straße,23,So,5/20/2012,15:20,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,,,68,,,
Hammer Straße,385 / Parkplatz,So,5/20/2012,21:15,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,1/3/2016,,23,,,
Münsterstraße,Freckenhorster Straße,So,5/20/2012,19:00,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,1,,49,,,
Greifswaldweg,22,So,5/20/2012,14:55,5,,,,,1,,,,,,1,,,,21,,,141,,13,14,,,,18,,,
Wulfertstraße,Pantaleonplatz,So,5/20/2012,10:15,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,50,,,
Albersloher Weg,10,So,5/20/2012,0:50,3,,,,1,2,,1,,,,1,,,,21,71,,301,,37,,,2/3/2016,,71,,,
Dyckburgstraße,Mariendorfer Straße,So,5/20/2012,18:04,2,,,1,,3,,,,,,3,,,,21,21,,601,3,14,,,,,24,,,
Westfalenstraße,128 / Tiefgarage,So,5/20/2012,19:15,5,,,,,1,,,,,1,,,,,11,,,703,,49,,,,,24,,,
Weseler Straße,14,So,5/20/2012,16:30,3,,,,1,2,,1,,,,1,,,,21,71,,581,,45,,,,,49,,,
Dortmunder Straße,40,So,5/20/2012,3:00,5,X,,,,2,,,,,,2,,,,21,21,,799,,49,,,2/3/2016,,19,,,
Hansaring,Soester Straße,So,5/20/2012,3:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,2,,F,,,
Warendorfer Straße,141,So,5/20/2012,6:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Piusallee,46,Mo,5/21/2012,14:04,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,,,28,,,
Ashölterweg,Coermühle,Mo,5/21/2012,16:50,5,,,,,1,,,,,,1,,,,21,,,799,,49,,,,,22,,,
Paul-Engelhard-Weg,58,Mo,5/21/2012,20:55,5,,,,,2,,,,,,2,,,,21,21,,701,,36,,,1,,18,,,
Albersloher Weg,424,Mo,5/21/2012,19:20,5,,,,,2,,,,,,2,,,,21,21,,201,,14,,,,,20,,,
Hammer Straße,341,Mo,5/21/2012,16:55,5,,,,,2,,,,,,2,,,,21,21,,611,,26,,,,,51,,,
Albersloher Weg,200,Mo,5/21/2012,9:30,5,,,,,2,,,,,,2,,,,21,21,,624,,49,,,,,44,,,
Friesenring,8,Mo,5/21/2012,7:55,5,,,,,2,,,,,,2,,,,21,21,,601,,49,,,,,40,,,
Lütke Gasse,21,Mo,5/21/2012,8:05,5,,,,,2,,,,,,,2,,,51,41,,703,,36,,,,,57,,,
Ostmarkstraße,96,Mo,5/21/2012,19:40,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,,,27,,,
Von-Vincke-Straße,5,Mo,5/21/2012,15:15,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,49,,,
Gremmendorfer Weg,57,Mo,5/21/2012,11:50,5,,,,,2,,,,,,2,,,,21,21,,321,,35,,,,,57,,,
Cheruskerring,80,Mo,5/21/2012,13:50,5,,,,,2,,,,,,2,,,,21,21,,602,,14,,,,,44,,,
Alvingheide,Bösenseller Straße,Mo,5/21/2012,22:05,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,,,76,,,
Kolpingstraße,Gartenstraße,Mo,5/21/2012,14:05,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,,1,47,,,
Von-Vincke-Straße,5,Mo,5/21/2012,6:50,5,X,,,,2,,,,,,1,,,1,92,21,,701,,49,,,,,F,,,
Hoher Heckenweg,Josefine-Mauser-Straße,Mo,5/21/2012,7:45,3,,,,1,2,,1,,,,1,,,,21,71,,342,,28,,,,,47,,,
Westhoffstraße,110 /Parkplatz Rewe,Mo,5/21/2012,18:30,5,,,,,2,,,,,,2,,,,21,21,,703,,45,,,,,?,,,
Hohenzollernring,97,Mo,5/21/2012,14:10,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,,,55,,,
Alvingheide,Bösenseller Straße,Mo,5/21/2012,22:05,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,,76,,,
Hohenholter Straße,50,Mo,5/21/2012,7:00,5,X,,,,1,,,,,,,,,1,92,,,101,,49,,,,,F,,,
Geiststraße,Antoniusstraße,Mo,5/21/2012,15:55,3,,,,1,1,,1,,,,,,,,71,,,799,,49,,,,,55,,,
Nieberdingstraße,8,Di,5/22/2012,19:31,5,,,,,2,,,,,,2,,,,21,21,,711,,36,37,,,,52,,,
Westfalenstraße,Merkureck,Di,5/22/2012,8:18,5,,,,,2,,,,,,1,1,,,21,21,,623,,14,,,,,53,,,
Weseler Straße,539,Di,5/22/2012,15:35,5,,,,,2,,,,,,1,1,,,21,41,,601,,14,,,,,49,,,
Robert-Bosch-Straße,2 / Parkplatz,Di,5/22/2012,11:30,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,,,79,,,
Heroldstraße,Bahnübergang,Di,5/22/2012,8:10,5,,,,,1,,,,,,,1,,,45,,,799,,14,,,,,39,,,
Roxeler Straße,376,Di,5/22/2012,16:55,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,,,77,,,
Friedrichstraße,2 / Parkplatz,Di,5/22/2012,16:20,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,54,,,
Zumsandestraße,32,Di,5/22/2012,11:30,5,,,,,1,,,,,,,1,,,51,,,799,,14,,,,,23,,,
Duddeyheide,28,Di,5/22/2012,10:00,5,,,,,2,,1,,,,1,,,,71,21,,501,,14,,,,,40,,,
Zumsandestraße,15,Di,5/22/2012,7:30,5,,,,,2,,,,,,1,1,,,51,21,,701,,14,,,,,33,,,
Achtermannstraße,29,Di,5/22/2012,17:00,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,,,,,21,,,
Königsberger Straße,Hamannplatz,Di,5/22/2012,15:25,5,,,,,2,,,,,,2,,,,21,21,,303,,37,,,,,89,,,
Servatiiplatz,Wolbecker Straße,Di,5/22/2012,13:10,5,,,,,1,,,,,,1,,,,21,,,799,,14,,,,,65,,,
Nottulner Landweg,Pienersallee,Di,5/22/2012,17:00,5,,,,,2,,,,,1,1,,,,11,21,,231,,14,,,,,30,,,
Hammer Straße,Geiststraße,Di,5/22/2012,7:30,2,,,1,,2,,1,,,,1,,,,71,21,,370,,31,,,,,70,,,
Marientalstraße,Kanonierstraße,Di,5/22/2012,9:55,5,X,,,,2,,,,,,1,,,1,92,21,,701,,49,,,,,F,,,
Schifffahrter Damm,Ostmarkstraße,Di,5/22/2012,9:40,5,,,,,2,,,,,,1,1,,,21,51,,650,,11,,,,,48,,,
Loddenheide,30,Di,5/22/2012,17:23,2,,,1,,1,,,,,1,,,,,11,,,601,,49,,87,,,54,,,
Krumme Straße,3,Di,5/22/2012,9:00,5,X,,,,2,,,,,,1,,,1,92,21,,701,,49,,,,,F,,,
Schillerstraße,106,Di,5/22/2012,9:55,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,50,,,
Weseler Straße,230,Di,5/22/2012,13:47,5,X,,,,1,,,,,,,1,,,41,,,799,,49,,,,,F,,,
Königsberger Straße,100,Di,5/22/2012,19:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Dyckburgstraße,unterhalb Bahnbrücke,Di,5/22/2012,10:45,3,,,,1,1,,,,,,,1,,,41,,,799,,49,,,,,31,,,
Bösenseller Straße,Brock,Di,5/22/2012,18:45,3,,,,1,2,,1,,,,1,,,,21,71,,321,1,28,,,,,47,,,
Mecklenbecker Straße,Bischopinkstraße,Di,5/22/2012,16:50,6,,,,,2,,,,,,2,,,,21,21,,322,1,28,,,,,51,,,
Wolbecker Straße,270,Di,5/22/2012,14:45,3,,,,1,2,,,,,,2,,,,21,21,,621,,14,,,,,48,,,
Hittorfstraße,30,Di,5/22/2012,17:50,5,X,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,48,,,
Am Burloh,95,Di,5/22/2012,9:12,5,X,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,72,,,
Königsberger Straße,96,Di,5/22/2012,14:17,2,,,1,,2,1,,,,,1,,,,21,81,,431,,49,,,,,21,,,
Thierstraße,1km h. Burgwall Rtg. Burgwall,Mi,5/23/2012,2:50,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,,28,,,
Gremmendorfer Weg,57,Mi,5/23/2012,16:15,5,,,,,1,,,,,,1,,,,21,,,799,,14,,,,,41,,,
Hüfferstraße,75,Mi,5/23/2012,7:50,5,,,,,2,,,,,,2,,,,21,21,,640,,26,,,,,30,,,
Telgter Straße,Bereichsgrenze,Mi,5/23/2012,4:15,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,1,,28,,,
Manfred-von-Richthofen-Straße,Parkplatz Stadtbad Ost,Mi,5/23/2012,8:30,5,,,,,2,,,,,,1,,1,,31,21,,703,,14,,,,,55,,,
Schaumburgstraße,15 / Parkplatz,Mi,5/23/2012,9:20,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,69,,,
Lambertistraße,15,Mi,5/23/2012,15:05,5,,,,,2,,,,,,2,,,,21,21,,702,,14,,,,,41,,,
Clevornstraße,5,Mi,5/23/2012,13:50,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,79,,,
Schwarzer Kamp,Ausfahrt Beresa,Mi,5/23/2012,14:25,5,,,,,2,,,,,,2,,,,21,21,,303,,37,,,,,59,,,
Hiltruper Straße,59,Mi,5/23/2012,18:10,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,,,18,,,
Rudolf-von-Langen-Straße,14,Mi,5/23/2012,17:20,5,,,,,2,,,,,,2,,,,21,21,,502,,14,,,,,19,,,
Paul-Gerhardt-Straße,28a,Mi,5/23/2012,19:30,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,,,,,27,,,
Gertrudenstraße,12,Mi,5/23/2012,16:05,5,,,,,2,,,,,,1,1,,,21,41,,711,,36,,,,,36,,,
Hammer Straße,Siemensstraße,Mi,5/23/2012,12:35,5,,,,,2,,,,,,1,1,,,51,21,,231,,14,,,,,37,,,
Hiltruper Straße,22 / Parkplatz,Mi,5/23/2012,9:30,5,,,,,2,,,,,,1,1,,,21,41,,703,,36,,,,,43,,,
Westfalenstraße,124 / Tankstelle,Mi,5/23/2012,10:20,5,,,,,1,,,,,,1,,,,21,,,711,,36,,,,,39,,,
Holtrode,17,Mi,5/23/2012,8:00,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,30,,,
Meckmannweg,Meyerbeerstraße,Mi,5/23/2012,8:50,5,,,,,2,,,,,,2,,,,21,21,,799,,14,,,,,57,,,
Patronatsstraße,14,Mi,5/23/2012,11:15,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,77,,,
Niedersachsenring,Piusallee,Mi,5/23/2012,13:45,3,,,,1,2,,2,,,,,,,,71,71,,681,,10,,,,,31,,,
Marktallee,5,Mi,5/23/2012,17:20,5,X,,,,2,,,,,,2,,,,21,21,,703,,14,,,,,66,,,
Gartenstraße,Lublinring,Mi,5/23/2012,9:38,5,,,,,2,,,,,,2,,,,21,21,,201,,14,,,,,18,,,
Normannenweg,51,Mi,5/23/2012,15:35,3,,,,1,2,,1,,,,1,,,,21,71,,699,,14,,,,,40,,,
Schifffahrter Damm,Dieckstraße,Mi,5/23/2012,17:50,5,,,,,2,,1,,,,1,,,,21,71,,342,,28,,,,,40,,,
Domplatz,1,Mi,5/23/2012,10:45,5,,,,,2,,,,,,,1,1,,41,33,,651,,14,49,,,,41,,,
Wolbecker Straße,B 51,Mi,5/23/2012,19:30,5,,,,,2,,,,,,1,1,,,21,51,,650,,22,,,,,54,,,
Grevener Straße,93,Mi,5/23/2012,9:30,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Heeremansweg,11 /Parkplatz,Mi,5/23/2012,18:20,5,X,,,,2,,,,,,2,,,,21,21,,703,,49,,,,,F,,,
Hammer Straße,Jägerstraße,Mi,5/23/2012,13:47,3,,,,2,2,,2,,,,,,,,71,71,,344,,28,,,,,36,,,
Kirchstraße,59,Mi,5/23/2012,20:30,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Offenbergstraße,11,Mi,5/23/2012,18:15,5,X,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,79,,,
Hoher Heckenweg,Markweg,Mi,5/23/2012,14:35,2,,,1,2,4,,2,,,,2,,,,21,21,,322,,28,,,,,19,,,
Grevener Straße,89,Mi,5/23/2012,14:10,3,,,,2,3,,,,,,1,2,,,41,21,,621,,14,,,,,80,,,
Andreas-Hofer-Straße,72,Mi,5/23/2012,15:35,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,28,,,
Piusallee,34,Mi,5/23/2012,11:30,3,,,,1,2,,1,,,,1,,,,21,71,,581,,45,,,,,22,,,
Drostenhofstraße,Hofstraße,Mi,5/23/2012,15:00,4,,,,,2,,,,,,2,,,,21,21,,303,,28,,,,,67,,,
Windthorststraße,,Mi,5/23/2012,11:00,5,,,,,2,,1,,,,1,,,,21,71,,635,,14,,,,,60,,,
Grüner Grund,39,Mi,5/23/2012,15:00,5,X,,,,2,,,,,,2,,,,21,21,,123,,14,,,,,35,,,
Am Stadtgraben,Universitätsstraße,Mi,5/23/2012,11:00,3,,,,1,2,,1,,,,1,,,,21,71,,211,,35,,,,,65,,,
Bahnhofstraße,Servatiiplatz,Mi,5/23/2012,8:00,3,X,,,1,2,,1,,,,,,1,,33,71,,651,,14,,,,,45,,,
Oberschlesier Straße,101,Mi,5/23/2012,12:25,5,X,,,,2,,,,,,2,,,,21,21,,701,,14,36,,,,22,,,
Grevener Straße,117,Do,5/24/2012,9:20,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,,,32,,,
Wolbecker Straße,280 / Parkplatz,Do,5/24/2012,9:30,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,27,,,
Am Alten Schützenhof,22,Do,5/24/2012,10:25,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,48,,,
Bremer Straße,Bremer Platz,Do,5/24/2012,13:40,5,,,,,2,,,,,,2,,,,21,21,,621,,14,,,,,34,,,
Hammer Straße,323,Do,5/24/2012,16:20,5,,,,,2,,,,1,,1,,,,12,21,,623,,14,,,,,52,,,
Eisenbahnstraße,11,Do,5/24/2012,14:15,5,,,,,2,,,,,,1,1,,,21,41,,641,,26,,,,,25,,,
Bremer Straße,58,Do,5/24/2012,17:20,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,,21,,,
Propsteistraße,6,Do,5/24/2012,13:00,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,22,,,
Rishon-le-Zion-Ring,Coesfelder Kreuz,Do,5/24/2012,18:35,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,,,29,,,
Düesbergweg,124,Do,5/24/2012,12:50,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,,,59,,,
Altenberger Straße,100m v. Kreisverkehr einw.,Do,5/24/2012,7:00,5,,,,,2,,,,,,1,1,,,41,21,,601,,14,,,,,19,,,
Grevingstraße,19,Do,5/24/2012,10:20,5,,,,,1,,,,,,1,,,,21,,,711,,36,,,,,43,,,
Röntgenstraße,7,Do,5/24/2012,12:50,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,,,21,,,
Westfalenstraße,218 / Parkplatz,Do,5/24/2012,11:45,5,,,,,2,,,,,,2,,,,21,21,,703,,45,,,,,57,,,
Angelmodder Weg,89,Do,5/24/2012,9:00,5,,,,,1,,,,,,1,,,,21,,,711,,36,,,,,43,,,
Westfalenstraße,Patronatsstraße / Parkplatz,Do,5/24/2012,15:35,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,58,,,
Westfalenstraße,175 / parkplatz,Do,5/24/2012,17:30,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,,,20,,,
Albersloher Weg,Egbert-Snoek-Straße,Do,5/24/2012,19:30,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,,55,,,
Willy-Brandt-Weg,Albersloher Weg,Do,5/24/2012,18:20,5,,,,,2,,,,,,2,,,,21,21,,623,,49,,,,,21,,,
Steinfurter Straße,97,Do,5/24/2012,7:00,5,,,,,2,,,,,,2,,,,21,21,,631,,26,,,,,24,,,
Cheruskerring,Langemarckstraße,Do,5/24/2012,12:05,4,,,,,2,,,,,,1,1,,,21,41,,302,,31,,,,,20,,,
Gasselstiege,456 / Waldweg,Do,5/24/2012,8:17,3,,,,2,2,,2,,,,,,,,71,71,,302,,30,37,,,,49,,,
Leonardo Campus,10,Do,5/24/2012,9:30,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Echelmeyerstraße,1 / Tiefgarage,Do,5/24/2012,7:30,5,X,,,,2,,,,,,2,,,,21,21,,703,,49,,,,,57,,,
Osttor,60,Do,5/24/2012,16:30,2,,,1,1,2,1,,,1,,,,,,81,1,,421,,63,64,,,,83,,,
Domagkstraße,34 / parkplatz,Do,5/24/2012,9:58,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,,,F,,,
Von-Esmarch-Straße,Busso-Peus-Straße,Do,5/24/2012,17:50,3,,,,1,2,,2,,,,,,,,71,71,,303,,35,,,,,24,,,
Heidestraße,Zum Erlenbusch,Do,5/24/2012,21:25,5,,,,,2,,,,,,2,,,,21,21,,321,,27,,,1,,25,,,
Angelmodder Weg,Schwalbenweg,Do,5/24/2012,12:10,5,,,,,2,,,,,,1,1,,,41,21,,322,,28,,,,,29,,,
Hammer Straße,165,Do,5/24/2012,11:00,5,X,,,,1,,,,,,,1,,,41,,,703,,49,,,,,F,,,
Bismarckallee,31,Do,5/24/2012,12:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Mecklenbecker Straße,143 / Parkplatz,Do,5/24/2012,19:40,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,,,F,,,
Klosterstraße,27,Do,5/24/2012,14:58,5,X,,,,2,,,,,,2,,,,21,21,,799,,49,,,,,F,,,
Boeselagerstraße,3,Do,5/24/2012,7:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
An der Alten Ziegelei,33 / Parkplatz,Do,5/24/2012,10:30,5,,,,,2,,,,,,2,,,,21,21,,703,,49,,,,,38,,,
Buschkamp,Im Seihof,Do,5/24/2012,15:55,3,X,,,2,3,,3,,,,,,,,71,71,,321,,27,,,,,30,,,
Kirmstraße,23,Do,5/24/2012,8:45,5,X,,,,2,,,,,,2,,,,21,21,,799,,49,,,,,71,,,
