vu_ort,vu_hoehe,tag,datum,uhrzeit,kat,flucht,t,sv,lv,anzahl_beteiligte,fg,rf,mofa,kkr,krad,pkw,lkw,kom,sonstige,1,2,alkohol,typ,1_urs,2_urs,3_urs,sonst_urs,lichtverhaeltnisse,strassenzustand,01_alter_in_jahren,kinder,18_24,senioren
Inselbogen,1,Do,11/11/2010,9:00,5,,,,,2,,,,,,2,,,,21,21,,651,,14,,,0,0,30,,,
Warendorfer Straße,Höhe Nr.66,Do,11/11/2010,9:30,5,,,,,2,,,,,,2,,,,21,21,,551,,37,,,0,0,36,,,
Hansesstraße,27,Do,11/11/2010,11:00,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,,,0,0,41,,,
B 51,Warendorfer Straße,Mi,11/10/2010,17:09,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,2,1,25,,,
Grevener Straße,16,Do,11/11/2010,21:05,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,2/3/2016,1,22,,,
Lublinring,Gartenstraße,Do,11/11/2010,8:50,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,0,1,64,,,
Mendelstraße,Apffelstaedtstraße,Do,11/11/2010,12:45,5,,,,,2,,1,,,,,,,1,59,71,,303,,28,,,0,0,57,,,
Weseler Straße,Kolde-Ring,Do,11/11/2010,17:00,5,,,,,2,,,,,,2,,,,21,21,,721,,36,,,1,1,37,,,
Bosso-Preuss-Straße,Gievenbecker Straße,Do,11/11/2010,18:30,5,,,,,2,,,,,1,1,,,,21,12,,303,,28,,,2,1,56,,,
Gartenstraße,Lublinring,Do,11/11/2010,18:00,5,,,,,2,,,,,,2,,,,21,21,,213,,14,,,1,1,42,,,
Sebastianstraße,11a,Do,11/11/2010,8:50,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,0,1,27,,,
Sibeliusstraße,32,Do,11/11/2010,8:15,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,,,0,1,38,,,
Kardinalstraße,26,Do,11/11/2010,14:40,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,1,49,,,
Hülshoffstraße,Auffahrt B54,Do,11/11/2010,9:40,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,0,0,47,,,
Weseler Straße,Moltkestraße,Fr,10/29/2010,9:46,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,26,,,
Marktallee,Unckelstraße,Di,11/9/2010,15:30,5,X,,,,2,,,,,,2,,,,21,21,,322,,28,,,0,0,,,,
Hoffmann-von-Fallersleben-Weg,1,Fr,11/5/2010,18:30,5,X,,,,2,,,,,,,1,,1,92,41,,799,,49,,,0,0,,,,
Dammstraße,21,Di,10/12/2010,8:00,5,X,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,28,,,
Nottulner Landweg,20,Mi,10/6/2010,2:15,4,,,,,2,,,,,,2,,,,21,21,,122,1,13,35,,2/3/2016,0,26,,,
Albersloher Weg,Hafenweg,So,10/3/2010,0:10,6,X,,,,2,,,,,,2,,,,21,21,,621,1,14,,,2/3/2016,0,19,,,
Körnerstraße,51,Fr,11/5/2010,14:00,5,X,,,,2,,,,,,1,,,1,92,21,,101,,14,,,0,1,,,,
Burgstraße,,Do,10/28/2010,10:00,5,X,,,,2,,,,,,2,,,,21,21,,681,,14,,,0,0,,,,
Marktallee,Parkplatz Bio Markt,Sa,10/30/2010,6:45,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,2/3/2016,0,,,,
Althausweg,55,Fr,10/29/2010,12:30,5,X,,,,2,,,,,,1,,,1,92,21,,501,,49,,,0,0,,,,
Albersloher Weg,419,Do,10/28/2010,8:44,5,X,,,,1,,,,,,1,,,,21,,,712,,36,,,0,1,,,,
Dreizehnerstraße,Fresnostraße,Sa,11/6/2010,21:58,3,,,,1,2,,,1,,,1,,,,2,21,,601,1,49,,,2/3/2016,1,18,,,
Niedersachsenring,114,Sa,11/6/2010,3:40,3,,,,1,1,,1,,,,,,,,71,,,141,1,49,,,2/3/2016,1,24,,,
Warendorfer Straße,Lützowstraße,Mi,11/10/2010,14:30,3,,,,1,2,,,1,,,1,,,,21,2,,342,,28,,,0,1,20,,,
York-Ring,Gasselstiege,Mi,11/10/2010,11:25,3,,,,1,2,,1,,,,1,,,,21,71,,224,,35,,,0,1,30,,,
Hohenzollernring,Warendorfer Straße,Mi,11/10/2010,13:30,5,,,,,3,,,,,,1,2,,,41,41,,601,,14,,,0,3,41,,,
Münzstraße,25,Di,11/9/2010,9:00,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,0,0,,,,
Krumme Straße,Schützenstraße,Do,10/14/2010,18:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,1,0,,,,
Marktallee,9b,Mi,11/10/2010,7:00,5,X,,,,2,,,,,1,1,,,,21,11,,703,,49,,,0,0,,,,
Mecklenburger Straße,30,Di,11/9/2010,12:30,5,X,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,,,,
Wolbecker Straße,Andreas-Hofer-Straße,Di,11/9/2010,7:30,3,,,,1,2,,1,,,,1,,,,21,71,,321,,31,,,0,1,20,,,
Domagkstraße,15,Di,11/9/2010,6:55,5,X,,,,2,,,,,,2,,,,21,21,,799,,14,,,2/3/2016,1,32,,,
Weseler Straße,Mersmannsstiege,Mi,10/6/2010,13:45,3,,,,2,2,,,,,,2,,,,21,21,,621,,14,,,0,0,81,,,
Weseler Straße,Adenauerallee,Fr,10/22/2010,18:11,2,,,1,,2,,,,1,,1,,,,21,12,,623,,14,,,2/3/2016,0,59,,,
Hammer Straße,Düesbergweg,Do,11/11/2010,16:35,2,,,2,,3,2,,,,,1,,,,21,81,,221,,39,,,2/3/2016,1,65,,,
Rektoratsweg,104,Mi,11/10/2010,17:20,3,,,,1,2,1,,,,,1,,,,81,21,,431,,69,,,2/3/2016,1,9,,,
Hammer Straße,Düesbergweg,Di,6/1/2010,16:00,3,,,,1,2,,1,,,,1,,,,21,71,,243,,35,,,0,0,22,,,
Ludgeriplatz,Moltkestraße,Do,11/11/2010,15:50,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,1,1,41,,,
Ludgeriplatz,Hafenstraße,Do,11/11/2010,10:40,5,,,,,2,,,,,,2,,,,21,21,,252,,14,,,0,0,83,,,
Grevener Straße,33,Do,11/11/2010,12:55,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,0,52,,,
Bolandgasse,Salzstraße,Do,11/11/2010,8:35,5,,,,,1,,,,,,1,,,,21,,,799,,14,,,0,0,49,,,
Friedensstraße,9,Do,11/11/2010,9:37,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,48,,,
Studtstraße,48,Do,11/11/2010,16:45,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,2,1,31,,,
Erphostraße,10,Do,11/11/2010,17:55,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,1,1,40,,,
Hiltruper Straße,22,Do,11/11/2010,18:00,5,,,,,2,,,,,,1,1,,,41,21,,703,,36,,,1,1,29,,,
Geiststraße,Weseler Straße,Sa,11/13/2010,21:21,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,2/3/2016,1,36,,,
Weseler Straße,60 / Parkplatz Mc Donald,Fr,11/12/2010,13:20,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,37,,,
Hammer Straße,331Fr,Fr,11/12/2010,19:17,5,,,,,2,,,,,,2,,,,21,21,,640,,26,,,1,0,20,,,
Hansaring,36,Fr,11/12/2010,16:25,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,1,0,70,,,
Bremer Platz,Parkplatz HBF Ostausgang,Do,11/11/2010,14:55,5,,,,,2,,,,,,1,1,,,21,41,,703,,14,,,0,1,19,,,
Geiststraße,Hammer Straße,Do,11/11/2010,16:50,5,,,,,2,,,,,,1,1,,,41,21,,712,,36,,,2,1,21,,,
Hafenweg,18,Do,11/11/2010,15:35,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,,,0,1,23,,,
Hammer Straße,15,Do,11/11/2010,17:35,5,,,,,2,,,,,,2,,,,21,21,,551,,37,,,2,1,61,,,
Geiststraße,Sentmaringer Weg,Do,11/11/2010,12:40,5,,,,,2,,,,,,1,1,,,21,41,,630,,26,,,0,1,79,,,
Warendorfer Straße,90,Fr,11/12/2010,9:55,5,,,,,4,,,,,,2,2,,,51,21,,611,,14,,,0,1,36,,,
Wolbecker Straße,Höhe Umgehungsstraße,Fr,11/12/2010,6:50,5,,,,,2,,,,,,1,,1,,33,21,,601,,14,,,2,1,37,,,
Weseler Straße,1,Sa,11/13/2010,15:50,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,1,75,,,
Hohenzollernring,45,Sa,11/13/2010,11:54,5,,,,,3,,,,,,3,,,,21,21,,601,,14,,,0,1,34,,,
Dyckburgstraße,zw. Unterführung und Wersebeckmannweg,Sa,11/13/2010,12:35,5,,,,,2,,,,,,,1,,1,59,41,,681,,11,14,,0,1,51,,,
Westfalenstraße,150,Fr,11/12/2010,11:50,5,,,,,3,,,,,,3,,,,21,21,,611,,14,,,0,0,52,,,
Moltkestraße,Weseler Straße,Fr,11/12/2010,15:45,5,,,,,2,,,,,,,1,1,,51,33,,651,,14,,,0,0,59,,,
Weseler Straße,Kolde-Ring,Fr,11/12/2010,18:35,5,,,,,2,,,,,,1,1,,,51,21,,630,,26,,,2/3/2016,1,33,,,
Albersloher Weg,Münnichweg,So,11/14/2010,17:40,5,,,,,2,,,,,,2,,,,21,21,,602,,14,,,2/3/2016,1,19,,,
Dorffeldstraße,18,So,11/14/2010,17:05,5,,,,,2,,,,,,2,,,,21,21,,681,,14,,,2/3/2016,1,42,,,
Waldeyerstraße,81,Sa,11/13/2010,16:00,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,0,1,37,,,
Steinfurter Straße,Wilhelmstraße,Sa,11/13/2010,19:58,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,2/3/2016,1,31,,,
Hammer Straße,Metzer Straße,Fr,11/12/2010,13:50,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,0,20,,,
York-Ring,Steinfurter Straße,Fr,11/12/2010,14:30,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,0,0,54,,,
Eisenbahnstraße,8,Fr,11/12/2010,19:20,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,2/3/2016,1,42,,,
Handorfer Straße,Sudmühlenstraße,Sa,11/13/2010,10:08,5,,,,,2,,,,,,1,1,,,41,21,,201,,14,,,0,1,51,,,
Hamannplatz,Parkplatz,Sa,11/13/2010,10:45,5,,,,,2,,,,,,2,,,,21,21,,703,,27,,,0,1,44,,,
Potstiege,Hollandstraße,Fr,11/12/2010,20:18,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2,1,28,,,
Schifffahrter Damm,An der alten Ziegelei,Fr,11/12/2010,8:10,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,1,19,,,
York-Ring,Höhe FW 1,Fr,11/12/2010,7:20,5,,,,,2,,,,,,2,,,,21,21,,640,,26,,,1,1,55,,,
Weseler Straße,Sentmaringer Weg,Fr,11/12/2010,13:45,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,49,,,
Studtstraße,ggü. 43,Fr,11/12/2010,15:00,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,52,,,
Hoher Heckenweg,137,Fr,11/12/2010,13:45,5,,,,,4,,,,,,4,,,,21,21,,611,,14,,,0,0,50,,,
Albersloher Weg,Lippstädter Straße,Fr,11/12/2010,14:25,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,22,,,
Dorpatweg,Grevener Straße,So,11/14/2010,0:10,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,2/3/2016,1,35,,,
Am Stadtgraben,Adenauerallee,Fr,11/12/2010,7:05,5,,,,,3,,,,,,3,,,,21,21,,623,,14,,,1,1,27,,,
An der Clemenskirche,Loerstraße,Fr,11/12/2010,11:05,5,,,,,2,,1,,,,1,,,,71,21,,321,,37,,,0,1,73,,,
Lublinring,Gartenstraße,Fr,11/12/2010,17:15,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,2/3/2016,1,27,,,
Johann-Krane-Weg,Steinfurter Straße,Fr,11/12/2010,19:00,5,,,,,2,,,,,,2,,,,21,21,,201,,14,,,2/3/2016,1,20,,,
Finkenstraße,34,Di,11/9/2010,21:00,5,X,,,,2,,1,,,,1,,,,21,71,,501,,14,,,0,1,F,,,
Mecklenbecker Straße,Dingbängerweg,Di,11/9/2010,14:10,5,X,,,,2,,,,,,2,,,,21,21,,301,,28,,,0,0,75,,,
Brüderstraße,ggü. 10,Di,11/2/2010,10:50,5,X,,,,2,,,,,,1,,,1,92,21,,501,,49,,,0,0,F,,,
Alter Steinweg,17 / Parkhaus,So,10/24/2010,15:13,5,X,,,,2,,,,,,2,,,,21,21,,581,,49,,,0,0,58,,,
Rudolf-von-Langen-Straße,11,Do,11/11/2010,14:34,2,,,1,,2,,1,,,,1,,,,71,21,,141,4,49,,,0,0,24,,,
Aegidiistraße,Promenade,Do,11/11/2010,10:02,3,,,,1,2,,1,,,,1,,,,71,21,,321,,28,,,0,0,24,,,
York-Ring,Steinfurter Straße,Mi,11/10/2010,8:27,5,,,,,2,,,,,,1,1,,,21,45,,251,,35,26,,0,1,22,,,
Albert-Schweitzer-Straße,Uniparkhaus,Do,11/11/2010,12:30,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,0,0,F,,,
Idenbrockplatz,parkplatz,Mi,11/10/2010,12:00,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,0,1,F,,,
Friedrich-Ebert-Straße,29,So,10/3/2010,5:10,6,,,,,2,,1,,,,1,,,,71,21,,141,1,14,,,2,0,30,,,
Friedrich-Ebert-Straße,Friedrich-Ebert-Platz,Mi,11/10/2010,17:40,3,,,,1,3,,,,,,3,,,,21,21,,302,,28,,,2/3/2016,1,18,,,
Eisenbahnstraße,Von-Vincke-Straße,Sa,10/30/2010,20:10,5,X,,,,2,,,,,,2,,,,21,21,,641,,26,,,2/3/2016,1,F,,,
Propsteistraße,6,So,10/31/2010,17:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,1,F,,,
Manfred-von-Richthofen-Straße,Parkplatz Stadion,Do,10/28/2010,19:30,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,2/3/2016,0,F,,,
Kerkerinckstraße,Steveninkstraße,Mi,10/27/2010,14:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,F,,,
Lotharingerstraße,30,Mi,11/3/2010,7:40,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,1,F,,,
Ottmarsbocholter Straße,22,Do,11/4/2010,15:20,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,F,,,
Saarbrücker Straße,43,Sa,11/6/2010,14:30,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,F,,,
Vorholtweg,7,Fr,11/5/2010,18:30,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,F,,,
Düesbergweg,40m v. Werlandweg,Mi,10/13/2010,7:55,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,F,,,
Dechaneischanze,5,Di,11/2/2010,7:45,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,F,,,
Homannstraße,3,Mi,10/27/2010,17:10,5,X,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,F,,,
Stellmacherweg,85,Mo,11/8/2010,22:45,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,2/3/2016,0,F,,,
Trauttmansdorffstraße,Hammer Straße,Mi,10/27/2010,10:41,4,,,,,2,,,,,,1,,1,,21,33,,305,,28,,,0,1,79,,,
Marktallee,Osttor,Do,11/11/2010,13:20,3,,,,2,2,,,,,,2,,,,21,21,,623,,14,,,0,0,40,,,
Am Mittelhafen,30,Do,11/11/2010,6:30,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,1,F,,,
Weseler Straße,Kolde-Ring,Mi,11/10/2010,16:20,3,,,,1,2,,1,,,,1,,,,21,71,,243,,35,,,1,1,54,,,
Robert-Koch-Straße,Wendehammer,Mi,11/10/2010,16:30,5,X,,,,2,,,,,,2,,,,21,21,,702,,36,,,1,1,54,,,
Albersloher Weg,Paul-Engelhard-Weg,Do,11/11/2010,8:40,2,,,1,,2,,1,,,,1,,,,21,71,,223,,35,,,0,1,21,,,
Warendorfer Straße,7,Fr,9/24/2010,19:10,5,X,,,,2,,,,,,2,,,,21,21,,611,,14,,,1,0,44,,,
Orleans-Ring,Apffelstaedtstraße,Sa,10/23/2010,20:00,4,X,,,,2,,,,,,2,,,,21,21,,304,1,28,,,2/3/2016,1,37,,,
Steinfurter Straße,York-Ring,Sa,10/23/2010,19:59,3,X,,,1,3,,,,,,3,,,,21,21,,623,1,14,,,2/3/2016,1,37,,,
Bergstraße,Schlaunstraße,Sa,10/23/2010,19:55,6,X,,,,2,,,,,,2,,,,21,21,,623,1,14,,,2/3/2016,1,37,,,
Warendorfer Straße,169,Sa,10/23/2010,19:05,6,X,,,,2,,,,,,2,,,,21,21,,501,1,14,,,2/3/2016,1,37,,,
B 51,250m h. Albersl.Weg ausw.,Do,11/11/2010,18:20,2,,,1,1,2,,,,,,2,,,,21,21,,601,,14,,,2,1,28,,,
Wiedaustraße,Kappenberger Damm,Do,11/11/2010,16:15,5,,,,,2,,,,,,2,,,,21,21,,211,,35,,,1/3/2016,1,61,,,
An den Bleichen,8,Fr,11/12/2010,18:40,5,X,,,,2,,,,,,2,,,,21,21,,711,,36,,,2,1,49,,,
Hammer Straße,Düesbergweg,Sa,11/13/2010,17:20,5,X,,,,1,,,,,,1,,,,21,,,121,,35,,,2/3/2016,1,80,,,
Tannenbergstraße,25,Do,11/11/2010,11:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,F,,,
Schorlemerstraße,Ludgeriplatz,Mo,11/15/2010,7:40,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,29,,,
Hammer Straße,Höhe Nr.357,Mo,11/15/2010,10:15,5,,,,,2,,,,,,2,,,,21,21,,630,,26,,,0,0,30,,,
Wolbecker Straße,50,So,11/14/2010,19:20,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,2,1,39,,,
Grimmstraße,Heerdestraße,Sa,11/13/2010,12:15,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,0,0,,,,
Mersmannstiege,ggü.Nr.48,Sa,11/13/2010,15:00,5,,,,,2,,,,,,1,1,,,21,51,,501,,14,,,0,1,57,,,
Hohenzollernring,72 Parkplatz,Fr,11/12/2010,10:30,5,,,,,2,,,,,,2,,,,21,21,,703,,45,,,0,1,48,,,
Bahnhofstraße,20-22,So,11/14/2010,7:15,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2/3/2016,1,48,,,
Berliner Platz,Taxenstand Post,So,11/14/2010,6:35,5,,,,,1,,,,,,1,,,,21,,,799,,14,,,2/3/2016,1,22,,,
Wienburgstraße,Höhe Nr.47,Mo,11/15/2010,8:10,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,0,0,35,,,
Hülshoffstraße,200m hinter Rüschhausweg,Mo,11/15/2010,19:05,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,0,50,,,
Rjasanstraße,8,Mo,11/15/2010,16:09,5,,,,,1,,,,,,1,,,,21,,,711,,36,,,1,0,20,,,
Osrhofstraße,100m vor Sandweg,Mo,11/15/2010,19:38,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,0,44,,,
Altenberger Straße,Hülshoffstraße,Mo,11/15/2010,7:25,5,,,,,3,,,,,,3,,,,21,21,,623,,14,,,1,0,50,,,
Havixbecker Straße,2 Parkplatz,Mo,11/15/2010,15:17,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,88,,,
Rüschhausweg,Parkplatz Kaufpark,Mo,11/15/2010,16:10,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,22,,,
Schifffahrter Damm,Westfalentankstelle,Mo,11/15/2010,7:45,5,,,,,2,,,,,,2,,,,21,21,,799,,14,,,0,0,33,,,
Königsberger Straße,Parkplatz Coerde-Markt,Mo,11/15/2010,7:40,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,60,,,
Bernhard-Ernst-Straße,,Fr,11/12/2010,18:00,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2,0,41,,,
Graelstraße,Höhe Nr.1,Mo,11/15/2010,11:30,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,0,0,73,,,
Von-Steuben-Straße,Höhe HUK,Mo,11/15/2010,11:50,5,,,,,2,,,,,,1,,1,,21,33,,601,,14,,,0,0,56,,,
Hammer Straße,240,Mo,11/15/2010,18:30,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2,0,70,,,
Goebenstraße,29,Mo,11/15/2010,18:40,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,2,0,36,,,
Alfred-Krupp-Weg,hintewr Edeka-Markt,Mo,11/15/2010,17:40,5,,,,,2,,,,,,1,1,,,51,21,,799,,14,,,1,0,55,,,
Gustav-Stresemann-Weg,ggü.58,Mo,11/15/2010,8:05,5,,,,,2,,,,,,,2,,,41,41,,301,,37,,,0,0,48,,,
Freckenhorster Straße,Telgter Straße,Mo,11/15/2010,17:50,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,2,0,28,,,
Amelsbürener Straße,2,Mo,11/15/2010,11:00,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,0,0,47,,,
Dülmener Straße,33 Ausfahrt Parkplatz,Mo,11/15/2010,11:50,5,,,,,2,,,,,,2,,,,21,21,,302,,37,,,0,0,40,,,
Albersloher Weg,465,Mo,11/15/2010,10:00,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,35,,,
Egbert-Snoek-Straße,5 Parkplatz Ratio,Mo,11/15/2010,14:15,5,,,,,2,,,,,,1,1,,,41,21,,703,,14,,,0,0,41,,,
Lotharingerstraße,Hörsterstraße,Di,11/16/2010,8:07,5,,,,,2,,,,,,1,1,,,33,21,,681,,14,,,0,0,,,,
Friedensstraße,1,Di,11/16/2010,8:50,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,0,0,29,,,
Steinfurter Straße,Kreisverkehr Finke,Di,11/16/2010,7:00,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,2/3/2016,0,24,,,
Grevener Straße,18,Di,11/16/2010,9:20,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,45,,,
Grevener Straße,Dreizehnerstraße,Di,11/16/2010,10:00,5,,,,,1,,,,,,1,,,,21,,,121,,13,14,,0,0,70,,,
Breslauer Straße,108,Di,11/16/2010,13:30,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,,,0,0,53,,,
Westhoffstraße,1 Parkplatz Rewe,Di,11/16/2010,15:05,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,68,,,
Am Berg Fidel,Schuckertstraße,Di,11/16/2010,8:30,5,,,,,2,,,,,,,2,,,51,51,,711,,36,,,0,0,43,,,
Dingbängerweg,Weseler Straße,Di,11/16/2010,8:15,5,,,,,2,,,,,,2,,,,21,21,,651,,14,,,0,0,32,,,
Hafenstraße,Brücke DB,Di,11/16/2010,15:20,5,,,,,2,,,,,,2,,,,21,21,,651,,14,,,0,0,45,,,
Hammer Straße,39,Di,11/16/2010,16:55,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,1,0,43,,,
Warendorfer Straße,Wilhelmshavenufer,Di,11/16/2010,15:49,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,21,,,
Scharnhorststraße,71,Di,11/16/2010,19:03,5,,,,,2,,,,,,1,1,,,33,21,,501,,14,,,2,0,28,,,
Düesbergweg,4,Mo,11/15/2010,17:13,3,,,,1,2,,1,,,,1,,,,71,21,,372,,37,,,1/3/2016,0,13,,,
Sonnenstraße,85-89,Sa,11/13/2010,20:00,5,X,,,,2,,,,,,2,,,,21,21,,703,,36,,,2,0,50,,,
Franz-Ludwig-Weg,9,So,10/3/2010,15:00,5,X,,,,2,,,,,,2,,,,21,21,,799,,49,,,0,0,20,,,
Loerstraße,23 Tiefgarage,Sa,10/16/2010,13:07,5,X,,,,2,,,,,,2,,,,21,21,,703,,49,,,0,0,74,,,
Grüner Weg,38,Mo,11/8/2010,10:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,1,,,,
Hohenzollernring,Bernsmeyerstiege,Do,11/11/2010,17:20,4,,,,,2,,,,,1,1,,,,21,11,,211,,35,,,2/3/2016,1,19,,,
Am Wasserturm,,Sa,11/13/2010,9:00,5,X,,,,2,,1,,,,1,,,,71,21,,799,,49,,,1,0,F,,,
Himmelreichallee,55,Fr,10/29/2010,15:10,3,,,,1,2,,1,,,,1,,,,71,21,,211,,35,,,0,0,13,,,
Umgehungsstraße,Albersloher Weg,Sa,10/23/2010,4:25,6,,,,,2,,,,,,2,,,,21,21,1,623,1,14,,,2/3/2016,0,51,,,
Dieckmannstraße,,Mi,11/10/2010,10:30,5,X,,,,1,,,,,,,1,,,51,,,799,,36,,,0,1,,,,
Weseler Straße,Umgehungsstraße,Sa,11/13/2010,13:10,3,,,,1,2,,,,,,2,,,,21,21,,202,,35,,,0,1,19,,,
Königsberger Straße,An der Kleimannbrücke,Fr,11/12/2010,19:10,3,,,,1,2,,,,1,,1,,,,21,1,,201,,14,,,2/3/2016,1,28,,,
Münzstraße,Jüdefeldstraße,Sa,11/13/2010,0:26,3,,,,1,2,1,,,,,1,,,,81,21,,431,,64,,,2/3/2016,1,20,,,
Weseler Straße,Scharnhorststraaße,Do,11/4/2010,15:50,3,,,,1,2,,,,,,2,,,,21,21,,623,,14,,,0,1,68,,,
Coermühle,51,So,11/7/2010,14:20,3,,,,1,1,,1,,,,,,,,71,,,799,,49,,,0,0,55,,,
Hohenzollernring,Sophienstraße,Do,11/11/2010,8:30,4,,,,,3,,,,,,3,,,,21,21,,321,,28,,,0,1,46,,,
Gasselstiege,23,Fr,11/12/2010,16:00,3,,,,1,2,1,,,,,1,,,,81,21,,453,,63,,,1/3/2016,0,6,,,
Scharnhorststraße,99,Fr,11/12/2010,13:10,3,,,,1,2,1,,,,,1,,,,81,21,,453,,63,,,0,0,12,,,
Oberschlesier Straße,16,Fr,11/12/2010,7:47,3,,,,1,2,,1,,,,1,,,,21,71,,581,,45,,,1,1,27,,,
Koburger Weg,Dorpatweg,Fr,11/12/2010,2:00,5,X,,,,2,,,,,,1,1,,,45,21,,501,,14,,,2/3/2016,1,51,,,
Mauritztor,Eisenbahnstraße,Sa,10/2/2010,5:41,6,X,,,,2,,,,,,2,,,,21,21,1,650,1,14,,,2/3/2016,1,24,,,
Mersmannstiege,70,Fr,11/12/2010,0:00,5,X,,,,2,,,,,,,1,,1,92,45,,799,,49,,,2,0,,,,
Gartenstraße,83,Sa,10/2/2010,17:50,5,X,,,,2,,,,,,1,,,1,92,21,,403,,49,,,0,0,,,,
Pottkamp,ggü.15,Mo,10/25/2010,14:05,5,X,,,,2,,,,,,2,,,,21,21,,501,,49,,,0,0,,,,
Nottulner Landweg,107,Fr,11/12/2010,14:55,5,,,,,2,,,,,,2,,,,21,21,,651,,14,,,0,0,36,,,
Am Stadtgraben,Aegiditor,Mo,11/8/2010,16:30,3,,,,1,2,,2,,,,,,,,71,71,1,202,1,35,,,1,1,42,,,
