vu_ort,vu_hoehe,tag,datum,uhrzeit,kat,flucht,t,sv,lv,anzahl_beteiligte,fg,rf,mofa,kkr,krad,pkw,lkw,kom,sonstige,1,2,alkohol,typ,1_urs,2_urs,3_urs,sonst_urs,lichtverhaeltnisse,strassenzustand,01_alter_in_jahren,kinder,18_24,senioren
Von-Vincke-Straße,11,Do,2/20/2014,11:51,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,,,59,,,
Caldeloerweg,Langestraße,Do,2/20/2014,12:05,5,,,,,2,,,,,,2,,,,21,21,,681,,14,,,,,59,,,
Bismarckallee,Parkplatz Mensa,Do,2/20/2014,13:00,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,,,64,,,
Hammer Straße,178,Do,2/20/2014,14:52,5,,,,,2,,1,,,,1,,,,71,21,,501,,14,,,,,33,,,
Warendorfer Straße,Alter Mühlenweg,Do,2/20/2014,15:55,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,,,20,,,
Dingbängerweg,Altenroxeler Straße,Do,2/20/2014,16:05,5,,,,,1,,,,,,1,,,,21,,,101,,13,49,,,,56,,,
Augustastraße,43,Do,2/20/2014,16:15,5,,,,,2,,,,,,1,1,,,40,21,,501,,14,,,,,48,,,
Ludgeriplatz,im Kreis Höhe Moltkestraße,Do,2/20/2014,16:34,5,,,,,2,,,,,,1,,1,,21,33,,232,,35,,,1,1,34,,,
Cheruskerring,76,Do,2/20/2014,16:40,5,,,,,2,,,,,,2,,,,21,21,,551,,37,,,,1,57,,,
Wienburgstraße,k.v. Regina-Prothmann-Straße,Do,2/20/2014,20:48,5,,,,,1,,,,,,1,,,,21,,,799,,49,,,2/3/2016,1,41,,,
Prinz-Eugen-Straße,26,Do,1/30/2014,13:50,5,X,,,,2,,,,,,2,,,,21,21,,599,,37,,,,,18,,,
Hammer Straße,4,Fr,1/10/2014,10:40,5,X,,,,2,,,,,,2,,,,21,21,,799,,49,,,,,F,,,
Hafenstraße,45,Mi,2/19/2014,16:55,5,X,,,,2,,,,,,2,,,,21,21,,703,,45,,,,,F,,,
Mecklenbecker Straße,239,Do,2/20/2014,12:10,3,,,,1,2,,1,,,,1,,,,21,71,,232,,35,,,,,27,,,
Osthofstraße,"km 0,800 FR Senden",Fr,2/14/2014,9:19,4,,,,,1,,,,,,1,,,,21,,,101,,13,,72,,2,33,,,
Dieckmannstraße,Gievenbecker Reihe,Fr,2/14/2014,9:45,3,,,,1,1,,1,,,,,,,,71,,,199,,49,,73,,1,39,,,
Rudolfstraße,Warendorfer Straße,Mo,2/17/2014,7:50,5,X,,,,2,,1,,,,1,,,,71,21,,799,,14,,,1,,F,,,
Am Stadtgraben,Georgskommende,Sa,2/8/2014,12:30,3,,,,1,2,,1,,,,1,,,,21,71,,243,,35,,,,,54,,,
Weseler Straße,Inselbogen,Do,2/20/2014,12:22,3,,,,1,2,,1,,,,1,,,,21,71,,223,,35,,,,,87,,,
Warendorfer Straße,Friedrichstraße,Do,2/20/2014,18:20,5,,,,,2,,1,,,,1,,,,71,21,,321,,31,,,2/3/2016,,79,,,
Hubertistraße,Ottostraße,So,2/9/2014,9:55,2,,,1,,2,,1,,,,1,,,,21,71,,321,,27,,,,,56,,,
Kanonierstraße,8,Mi,1/29/2014,19:00,5,X,,,,2,,,,,,2,,,,21,21,,710,,36,,,1,1,41,,,
Schillerstraße,64b,Do,2/20/2014,12:55,3,,,,1,2,,2,,,,,,,,71,71,,372,,37,,,,,46,,,
Adenauerallee,Weseler Straße,Mo,1/13/2014,14:45,2,,,2,1,4,,,,,,4,,,,21,21,,623,,14,49,,,,41,,,
Weseler Straße,Inselbogen,Sa,1/18/2014,15:50,2,,,1,,2,,1,,,,1,,,,21,72,,224,,35,,,,,86,,,
Friedrich-Ebert-Straße,180,Fr,2/21/2014,17:37,3,,,,2,2,,,,,,2,,,,21,21,,312,,37,,,,1,22,,,
Idenbrockplatz,Parkplatz,Di,2/11/2014,10:52,5,X,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,72,,,
Hiltruper Straße,23 / Parkplatz,Sa,2/15/2014,17:20,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,,,F,,,
Hansestraße,81,Di,2/18/2014,15:30,5,,,,,2,,,,,,2,,,,21,21,,699,,26,,,,,31,,,
Hüfferstraße,54,Mi,2/19/2014,12:10,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,1,51,,,
Münzstraße,Neutor,Do,2/20/2014,18:30,5,,,,,2,,,,,,2,,,,21,21,,322,,37,,,2,1,37,,,
Eisenbahnstraße,Mauritztor,Fr,2/21/2014,8:20,5,,,,,2,,,,,,1,1,,,40,21,,601,,14,,,,1,33,,,
Warendorfer Straße,401,Fr,2/21/2014,9:15,5,,,,,3,,,,,,3,,,,21,21,,623,,14,,,,1,29,,,
Scheibenstraße,55,Fr,2/21/2014,10:15,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,1,81,,,
Kanalstraße,Lublinring / Parkplatz,Fr,2/21/2014,11:55,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,60,,,
Friedrich-Ebert-Straße,166,Fr,2/21/2014,12:00,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,30,,,
Am Krug,9,Fr,2/21/2014,12:05,5,,,,,2,,,,,,2,,,,21,21,,551,,37,,,,1,27,,,
Kaiser-Wilhelm-Ring,ggü. 4,Fr,2/21/2014,12:15,5,,,,,2,,,,,,2,,,,21,21,,602,,14,,,,,58,,,
Trauttmansdorffstraße,Höhe Cosmos-Bowling,Fr,2/21/2014,13:15,5,,,,,2,,,,,,2,,,,21,21,,640,,26,,,,,83,,,
Industrieweg,k.v. Lippstädter Straße,Fr,2/21/2014,13:45,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,,1,21,,,
Wermelingstraße,44,Fr,2/21/2014,14:15,5,,,,,2,,,,,,1,1,,,40,21,,562,,37,,,,1,27,,,
Mariendorfer Straße,Dyckburgstraße,Fr,2/21/2014,14:40,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,,1,42,,,
Salzmannstraße,80,Fr,2/21/2014,15:00,5,,,,,2,,,,,,2,,,,21,21,,552,,37,,,,,50,,,
York-Ring,Koburger Weg,Fr,2/21/2014,15:05,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,1,25,,,
Catharina-Müller-Straße,8 / Parkplatz,Fr,2/21/2014,17:45,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,1,1,75,,,
Catharina-Müller-Straße,8 / Parkplatz,Fr,2/21/2014,18:00,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,1,1,28,,,
Hafenstraße,Frie-Vendt-Straße,Fr,2/21/2014,18:25,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,2/3/2016,,24,,,
Steinfurter Straße,Höhe LeonardoCampus,Fr,2/21/2014,19:00,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,2,1,37,,,
Manfred-von-Richthofen-Straße,Parkplatz Stadtbad,Fr,2/21/2014,19:55,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,2,1,80,,,
Berliner Platz,Taxistand,Fr,2/21/2014,20:15,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,2/3/2016,,70,,,
Alter Steinweg,26,Fr,2/21/2014,21:00,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,2,,75,,,
Regina-Prothmann-Straße,Kurve ???,Sa,2/22/2014,0:40,5,,,,,1,,,,,,1,,,,21,,,101,,13,49,,2,,18,,,
Lippstädter Straße,Einfahrt Parkplatz Halle MS-Land,Sa,2/22/2014,10:00,5,,,,,2,,,,,,1,1,,,21,40,,703,,36,,,,1,37,,,
Havixbecker Straße,200m h. Einmündung Bösenseller Str.,Sa,2/22/2014,13:10,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,,,30,,,
Albert-Schweitzer-Campus,Parkhaus,Sa,2/22/2014,15:50,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,51,,,
Marientalstraße,Melchersstraße,Sa,2/22/2014,17:30,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,1,1,32,,,
Warendorfer Straße,Mondstraße,So,2/23/2014,8:48,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,,84,,,
Hafenweg,Dortmunder Straße,So,2/23/2014,13:45,5,,,,,2,,,,,,2,,,,21,21,,326,,14,,,,,36,,,
Altumstraße,16,So,2/23/2014,16:00,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,24,,,
Schlossplatz,Parkplatz Süd,So,2/23/2014,17:00,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,44,,,
Hafenweg,26,So,2/23/2014,17:45,5,,,,,2,,,,,,1,,,1,21,59,,711,,36,,,,,39,,,
Haus-Kleve-Weg,4,So,2/23/2014,20:00,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,2/3/2016,,52,,,
Albersloher Weg,Gremmendorfer Weg,Do,2/13/2014,7:25,3,,,,1,2,,,,,,2,,,,21,21,,611,,49,,,,1,46,,,
Honebachaue,8,So,2/23/2014,10:45,3,,,,1,2,1,,,,,1,,,,21,81,,710,,36,,,,,64,,,
Roxeler Straße,Brockkamp,Do,2/20/2014,16:53,5,X,,,,2,,1,,,,1,,,,71,21,,342,,10,35,,,1,F,,,
Warendorfer Straße,Stiftsstraße,Sa,2/22/2014,18:25,4,,,,,2,,,,,,2,,,,21,21,,303,,28,,,2/3/2016,,54,,,
Dieckmannstraße,197,Fr,2/21/2014,11:20,3,,,,1,2,,1,,,,1,,,,21,71,,342,,37,,,,,55,,,
Münsterstraße,24,Do,2/20/2014,12:01,3,,,,1,4,1,,,,,3,,,,21,21,,611,,14,,,,,24,,,
Hafenstraße,Von-Steuben-Straße,So,2/23/2014,16:09,5,X,,,,2,,,,,,2,,,,21,21,,231,,14,49,,,,57,,,
Sudmühlenstraße,Dyckburgstraße,Fr,2/21/2014,18:25,5,X,,,,2,,,,,,1,,,1,21,59,,232,,21,35,,2/3/2016,1,31,,,
Bismarckallee,5 / Parkstreifen,Do,2/13/2014,5:30,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,,,F,,,
Weseler Straße,227,Sa,2/22/2014,11:30,5,X,,,,2,,,,,,,1,,1,92,44,,501,,49,,,,,F,,,
Körnerstraße,51,Do,1/2/2014,17:15,5,X,,,,2,,,,,,2,,,,21,21,,799,,49,,,2,,24,,,
Westhoffstraße,Am Burloh KV,Mo,2/24/2014,13:40,2,,,2,,2,1,,,,1,,,,,11,81,,210,,38,,,,,73,,,
Tengenkamp,45,Fr,2/21/2014,15:59,5,,,,,1,,,,,,1,,,,21,,,711,,36,,,,,32,,,
B 54,Beschl.-Streifen Auffahrt Hülshoffstraße,Fr,2/21/2014,9:40,5,,,,,1,,,,,,1,,,,21,,,102,,13,49,,,1,44,,,
Albersloher Weg,Höhe Bushalte Paul-Engelhard-Weg,Fr,2/21/2014,15:55,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,,1,27,,,
Hammer Straße,282,Sa,2/22/2014,4:10,5,,,,,4,,,,,,4,,,,21,21,,501,,14,,,2,,18,,,
Homannstraße,36,Sa,2/22/2014,15:55,5,,,,,2,,,,,,1,1,,,21,40,,594,,14,,,,,50,,,
Dingbängerweg,Mecklenbecker Straße,Sa,2/22/2014,18:00,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,2,1,20,,,
Siemensstraße,41 / Parkplatz,So,2/23/2014,14:50,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,28,,,
Weseler Straße,Moltkestraße,Mo,2/24/2014,4:30,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,2/3/2016,,51,,,
Inselbogen,56,Mo,2/24/2014,8:10,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,26,,,
Ludgeriplatz,im Kreis Höhe Am Kanonengraben,Mo,2/24/2014,9:12,5,,,,,2,,,,,,2,,,,21,21,,651,,14,,,,,52,,,
Am Kreuztor,5 / Parkplatz,Mo,2/24/2014,9:20,5,,,,,2,,,,,,2,,,,21,25,,703,,14,,,,,67,,,
Alter Mühlenweg,55,Mo,2/24/2014,10:55,5,,,,,2,,,,,,2,,,,21,21,,681,,14,,,,,75,,,
Klausenburgweg,15,Mo,2/24/2014,11:05,5,,,,,2,,,,,,1,1,,,40,21,,501,,14,,,,,28,,,
Piusallee,Holsteiner Straße / Parkplatz,Mo,2/24/2014,13:31,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,57,,,
Gartenstraße,ggü. 128,Mo,2/24/2014,13:50,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,,,46,,,
Eisenbahnstraße,Höhe Erlöserkirche FR Mauritztor,Mo,2/24/2014,14:46,5,,,,,3,,,,,,3,,,,21,21,,640,,26,,,,,44,,,
Piusallee,56,Mo,2/24/2014,15:55,5,,,,,2,,,,,,1,1,,,40,21,,501,,14,,,,,56,,,
Kanalstraße,Lublinring / Parkplatz,Mo,2/24/2014,17:15,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,23,,,
Weseler Straße,43,Mo,2/24/2014,19:12,5,,,,,1,,,,,,,1,,,40,,,799,,49,,,2,,26,,,
Niedersachsenring,Ostmarkstraße,Mo,2/24/2014,19:15,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,2/3/2016,,21,,,
Grevener Straße,59a,Mo,2/24/2014,20:00,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2,,34,,,
Eltropweg,11,Mo,2/24/2014,20:20,5,,,,,2,,,,,,2,,,,21,21,,711,,36,37,,2,,52,,,
Ottmarsbocholter Straße,"K10, Abschn. 2, km 0",Mo,2/24/2014,21:21,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,,39,,,
Gustav-Stresemann-Weg,66 / Parkstreifen,Di,2/4/2014,7:30,5,X,,,,2,,,,,,1,1,,,51,21,,501,,14,,,,,48,,,
Gremmendorfer Weg,48,Mo,2/3/2014,19:00,5,X,,,,2,,,,,,2,,,,21,21,,701,,14,,,2/3/2016,,60,,,
Engelstraße,49,Sa,2/15/2014,13:24,5,X,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,41,,,
Warendorfer Straße,191,Di,2/25/2014,16:45,2,,,1,,2,,1,,,,1,,,,21,71,,341,,37,,,,,18,,,
Domagkstraße,ggü. 17,Di,2/25/2014,8:45,5,X,,,,2,,,,,,2,,,,21,21,,703,,49,,,,,22,,,
Loerstraße,23,Mo,1/13/2014,15:45,5,X,,,,2,,,,,,2,,,,21,21,,799,,49,,,,,F,,,
Düesbergweg,Klausenburgweg,Mo,2/24/2014,10:33,3,,,,1,2,,1,,,,1,,,,21,71,,341,,35,,,,,57,,,
B 51,400m h. Robert-B.-Str. FR Waf,Do,2/20/2014,18:05,5,,,,,2,,,,,,2,,,,21,21,,631,,26,,,2,1,32,,,
Industrieweg,Höhe Auffahrt B 51,Fr,2/21/2014,14:15,3,,,,2,2,,,,,,1,1,,,21,40,,211,,35,,,,1,75,,,
Johannisstraße,Aegidiistraße,Di,2/18/2014,12:30,3,,,,1,2,,1,,,,1,,,,21,71,,302,,11,,,,,49,,,
Sternstraße,5,So,2/9/2014,13:45,5,X,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,53,,,
Roxeler Straße,Gievenbecker Reihe,Sa,2/22/2014,14:30,3,,,,1,2,,1,,,,1,,,,21,71,,303,,28,,,,1,65,,,
Patronatsstraße,18,Sa,2/22/2014,12:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Dahlweg,107,Mo,2/24/2014,8:25,5,X,,,,2,,,,,,1,1,,,51,21,,711,,36,,,,,26,,,
Geiststraße,Geistmarkt / Parkplatz,So,2/23/2014,21:00,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,,1,F,,,
Westfalenstraße,189,Sa,2/22/2014,16:00,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,,,F,,,
B 51,Beschl. Wolbecker Straße FR BAB,Do,2/20/2014,16:03,5,,,,,2,,,,,,1,1,,,21,51,,305,,28,,,,,51,,,
Hammer Straße,385,Mo,2/3/2014,7:00,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,,,F,,,
Coesfelder Kreuz,Von-Esmarch-Straße,Mo,2/17/2014,15:10,3,,,,1,2,,,,,,2,,,,21,21,,621,,14,,,,,36,,,
Kaiser-Wilhelm-Ring,Bohlweg,Mo,2/17/2014,14:00,5,,,,,2,,1,,,,1,,,,21,71,,242,,35,,,,1,57,,,
Bergiusstraße,15,Mo,2/24/2014,15:00,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,19,,,
Im Moorhook,64,Di,2/25/2014,7:05,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,1,,32,,,
Steinfurter Straße,Philippistraße,Di,2/25/2014,9:10,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,,,21,,,
Travelmannstraße,6,Di,2/25/2014,10:25,5,,,,,2,,,,,,1,1,,,40,21,,594,,14,,,,,26,,,
Badestraße,Promenade ( Höhe Lindenhof ),Di,2/25/2014,12:15,5,,,,,1,,,,,,,1,,,44,,,711,,36,,,,,58,,,
Hammer Straße,Augustastraße,Di,2/25/2014,14:00,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,,,50,,,
Kristiansandstraße,Grevener Straße,Di,2/25/2014,15:40,5,,,,,2,,,,,,1,1,,,21,40,,711,,36,,,,,79,,,
Gartenstraße,Hörsterplatz,Di,2/25/2014,16:23,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,,,24,,,
Moltkestraße,Ludgeriplatz,Di,2/25/2014,16:34,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,,,41,,,
Nottulner Landweg,133,Di,2/25/2014,16:46,5,,,,,2,,,,,,2,,,,21,21,,681,,14,,,,,51,,,
Grevener Straße,Dreizehnerstraße,Di,2/25/2014,18:35,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,2,,34,,,
Legdenweg,50,Di,2/25/2014,19:50,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,2,,29,,,
Hiltruper Straße,200m v. Osttor,Di,2/25/2014,23:40,5,,,,,1,,,,,,1,,,,21,,,752,,0,,87,2,,23,,,
Orleans-Ring,10,Di,2/25/2014,11:20,3,,,,3,3,,,,,,2,1,,,21,40,,231,,14,,,,,60,,,
Wolbecker Straße,B 51,Fr,2/21/2014,7:30,3,,,,1,2,,1,,,,1,,,,21,71,,399,,28,,,1/3/2016,1,24,,,
Aegidiistraße,27,Mo,2/24/2014,14:00,5,X,,,,2,,,,,,,1,,1,92,40,,799,,49,,,,,F,,,
Herdingstraße,17,Di,2/25/2014,15:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Rückertstraße,19 / Parkplatz,Sa,2/8/2014,16:00,5,X,,,,2,,,,,,2,,,,21,21,,702,,14,,,,1,56,,,
Inselbogen,62,Sa,2/15/2014,22:30,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Dingbängerweg,47,Di,2/18/2014,14:45,2,,,1,,1,,,1,,,,,,,1,,,122,1,49,,,,,73,,,
Dorpatweg,9,Sa,2/22/2014,17:10,5,,,,,2,,,,,,2,,,,21,21,,714,,36,,,,,43,,,
Reiner-Klimke-Weg,Aaseeradweg,Mi,2/26/2014,11:15,3,,,,1,2,1,1,,,,,,,,83,71,,753,,0,,87,,,32,,,
Sprakeler Straße,Am Schild,Fr,1/31/2014,7:15,2,,,1,,2,1,,,,,,,1,,34,81,,499,,42,,,1,,57,,,
Humperdinckstraße,22,Di,2/25/2014,12:20,5,,,,,2,,,,,,2,,,,21,21,,306,,11,,,,,34,,,
Hiltruper Straße,7,Mi,2/26/2014,9:00,3,,,,1,2,,1,,,,1,,,,21,81,,241,,38,,,,1,25,,,
Kappenberger Damm,44,Mi,2/26/2014,10:30,3,,,,1,2,,,,,,2,,,,21,21,,201,,14,,,,1,56,,,
Rosengarten,12,Do,2/27/2014,16:40,5,,,,,2,,,,,,2,,,,25,21,,799,,54,,,,,26,,,
Hafenweg,Soester Straße,Sa,2/8/2014,17:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Albert-Schweitzer-Straße,Pardeck UKM,Do,2/27/2014,10:10,5,X,,,,2,,,,,,2,,,,21,21,,703,,14,,,,,29,,,
Sudmühlenstraße,Dyckburgstraße,Do,2/27/2014,10:00,5,,,,,2,,,,,,2,,,,21,21,,301,,31,,,,,33,,,
Steinfurter Straße,Wilkinghege,Mi,2/26/2014,8:30,5,,,,,2,,,,,,2,,,,21,21,,399,,28,,,,1,33,,,
Hiltruper Straße,22,Mo,2/10/2014,16:00,5,X,,,,2,,,,,,2,,,,21,21,,703,,49,,,,,F,,,
Schmeddingstraße,70 / Parkplatz,Do,2/20/2014,7:00,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,,,F,,,
Hensenstraße,188,So,2/23/2014,19:00,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,,,F,,,
Hermannstraße,Hornstraße,Mo,2/24/2014,19:05,5,X,,,,2,,1,,,,1,,,,71,21,,681,,11,,,,,F,,,
Dieckmannstraße,Nünningweg,Do,2/27/2014,7:22,3,,,,1,2,,1,,,,1,,,,21,71,,341,,28,,,,,73,,,
Thomas-Morus-Weg,32 / Parkplatz hinter dem Haus,Di,2/25/2014,18:00,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,,,F,,,
Grevener Straße,York-Ring,Fr,2/28/2014,16:05,3,,,,1,2,,,,,,2,,,,21,21,,603,,14,,,,,30,,,
Kurze Straße,1,Mo,2/24/2014,19:30,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Hermannstraße,Hornstraße,Mi,2/5/2014,18:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Theodor-Heuss-Straße,4,Fr,2/21/2014,20:00,5,X,,,,1,,,,,,,,,1,92,,,799,,49,,,2/3/2016,,F,,,
Hofstraße,Herrenstraße,Mi,2/26/2014,13:00,5,,,,,2,,,,,,2,,,,21,21,,303,,28,,,,,30,,,
Gremmendorfer Weg,Vörnste Esch,Do,2/27/2014,8:40,3,,,,1,2,,1,,,,1,,,,21,71,,243,,35,,,,,41,,,
Aldruper Straße,Bereich BAB-Unterführung,Fr,2/28/2014,20:40,3,,,,1,1,,,,,,1,,,,21,,,101,,49,,,2,,32,,,
Sessendrupweg,66 / Parkplatz,Sa,3/1/2014,19:30,5,X,,,,2,,,,,,2,,,,21,21,,703,,36,,,2,,36,,,
Werneweg,157,Di,2/4/2014,15:40,5,X,,,,2,,,,,,1,,,1,92,21,,501,,14,,,,,F,,,
Kanonierstraße,2,Di,2/11/2014,15:04,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Kinderhauser Straße,129,Mi,2/19/2014,10:05,5,,,,,2,,,,,,2,,,,21,21,,799,,49,,,,,43,,,
Hammer Straße,311,Do,2/27/2014,19:25,3,,,,1,2,,2,,,,,,,,71,71,,673,,10,49,,2/3/2016,1,31,,,
Wolbecker Straße,Diepenbrockstraße,Mi,2/19/2014,16:15,5,,,,,2,,,,,,1,,,1,21,59,,714,,36,,,,,27,,,
Wolbecker Straße,62,Fr,2/7/2014,6:30,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Friedrich-Wilhelm-Weber-Straße,14,Mo,2/3/2014,11:08,2,,,1,,3,2,,,,,1,,,,21,81,,242,,40,,,,1,32,,,
Westhoffstraße,Grotemeyerstraße,Do,1/30/2014,10:15,3,X,,,1,2,,,,1,,1,,,,21,1,,799,,49,,,,,79,,,
Himmelreichallee,Landoisstraße,Mo,2/3/2014,6:55,3,,,,1,2,,,,,,2,,,,21,21,,201,,14,,,2/3/2016,,26,,,
Urbanstraße,Achtermannstraße,Di,2/18/2014,13:10,5,,,,,2,,,,,,2,,,,21,21,,631,,26,,,,,65,,,
Schlossplatz,Gerichtsstraße,Mo,2/24/2014,9:25,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,,35,,,
Weseler Straße,auswärts ???,Di,2/25/2014,3:15,5,,,,,1,,,,,,,1,,,40,,,751,,0,,86,2,,56,,,
Dortmunder Straße,Leerer Straße,Di,2/25/2014,6:10,5,,,,,1,,,,,,1,,,,21,,,799,,49,,,2,,45,,,
Kolde-Ring,Mecklenbecker Straße,Di,2/25/2014,8:31,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,,,55,,,
Berliner Platz,37,Di,2/25/2014,10:31,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,,,54,,,
Gremmendorfer Weg,44,Di,2/25/2014,12:07,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,,26,,,
Weseler Straße,Osthofstraße,Di,2/25/2014,16:05,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,,,81,,,
Lützowstraße,FR Kötterstraße,Mi,2/26/2014,6:40,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,1,21,,,
Wolbecker Straße,Zufahrt B 51,Mi,2/26/2014,7:25,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,,1,20,,,
Havixbecker Straße,Höhe Thieplatz,Mi,2/26/2014,8:05,5,,,,,2,,,,,,2,,,,21,21,,321,,37,,,,1,23,,,
Kappenberger Damm,67,Mi,2/26/2014,8:40,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,1,35,,,
Hülshoffstraße,Von-Schonebeck-Ring,Mi,2/26/2014,9:30,5,,,,,2,,,,,,1,1,,,21,40,,630,,26,,,,1,73,,,
Aegidiimarkt,1 / Parkhaus,Mi,2/26/2014,10:00,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,2/3/2016,,46,,,
Servatiiplatz,Friedrichstraße / Parkplatz,Mi,2/26/2014,11:40,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,1,21,,,
Schifffahrter Damm,24 / Parkplatz,Mi,2/26/2014,13:20,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,61,,,
Mecklenbecker Straße,Kardinal-von-Galen-Ring,Mi,2/26/2014,14:00,5,,,,,2,,,,,,2,,,,21,21,,640,,26,,,,,71,,,
Am Mittelhafen,42,Mi,2/26/2014,16:00,5,,,,,2,,,,,,1,1,,,21,40,,559,,37,,,,,48,,,
AM Rohrbusch,Dingbängerweg,Mi,2/26/2014,17:07,5,,,,,2,,,,,1,1,,,,21,11,,601,,14,,,,,70,,,
Marktallee,83,Mi,2/26/2014,17:40,5,,,,,3,,,,,,2,1,,,21,40,,141,,13,49,,,,25,,,
Wolbecker Straße,Höhe B 51,Mi,2/26/2014,19:11,5,,,,,2,,,,,,2,,,,21,21,,634,,26,,,2,,41,,,
Hülshoffstraße,B 54,Mi,2/26/2014,19:30,5,,,,,2,,,,,,1,1,,,21,40,,681,,14,,,2,1,57,,,
Sentmaringer Weg,87,Mi,2/26/2014,20:55,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,2,,31,,,
Coesfelder Kreuz,ggü. Mensa,Do,2/27/2014,9:05,5,,,,,2,,,,,,2,,,,21,21,,640,,26,,,,,63,,,
Mauritz Lindenweg,54,Do,2/27/2014,10:13,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,78,,,
Sentmaringer Weg,54,Do,2/27/2014,10:45,5,,,,,2,,,,,,2,,,,21,21,,681,,11,14,,,,48,,,
Engelenschanze,Parkhaus,Do,2/27/2014,11:45,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,78,,,
