vu_ort,vu_hoehe,tag,datum,uhrzeit,kat,flucht,t,sv,lv,anzahl_beteiligte,fg,rf,mofa,kkr,krad,pkw,lkw,kom,sonstige,1,2,alkohol,typ,1_urs,2_urs,3_urs,sonst_urs,lichtverhaeltnisse,strassenzustand,01_alter_in_jahren,kinder,18_24,senioren
Alt Angelmodde,11c,Do,8/18/2011,10:40,5,,,,,2,,,,,,2,,,,21,21,,701,,36,,,,,34,,,
Weseler Straße,60,Do,8/18/2011,11:00,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,,,36,,,
Friedrich-Ebert-Straße,137 / Parkplatz E-Center,Do,8/18/2011,11:30,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,,,45,,,
Schuckertstraße,ggü. 16,Do,8/18/2011,11:45,5,,,,,2,,,,,,,2,,,41,41,,703,,36,,,,,65,,,
Zur Gräfte,2,Do,8/18/2011,13:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Grevener Straße,115,Do,8/18/2011,13:20,5,,,,,2,,,,,,1,1,,,21,41,,632,,26,,,,,57,,,
Wolbecker Straße,Schmittingheide,Do,8/18/2011,13:30,5,,,,,2,,,,,,2,,,,21,21,,649,,26,,,,,54,,,
Kolde-Ring,Weseler Straße,Do,8/18/2011,13:35,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,,51,,,
Bernsmeyerstiege,Ausfahrt Parkplatz,Do,8/18/2011,13:35,5,,,,,2,,,,,,2,,,,21,21,,301,,37,,,,,28,,,
Grevener Straße,Prins-Claus-Straße,Do,8/18/2011,15:00,5,,,,,2,,2,,,,,,,,71,71,,321,,31,,,,,20,,,
Mariendorfer Straße,Dyckburgstraße,Do,8/18/2011,16:15,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,,,45,,,
Theodor-Scheiwe-Straße,2,Do,8/18/2011,16:15,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,,,F,,,
Promenade,zw.Aegidii-u.Ludgeristr.,Do,8/18/2011,17:15,3,,,,1,2,1,1,,,,,,,,83,71,,799,,49,,87,,,48,,,
Pienersallee,47,Do,8/18/2011,18:35,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,57,,,
Albersloher Weg,Heumannsweg,Do,8/18/2011,21:00,5,,,,,2,,,,,,2,,,,21,21,,621,,14,,,2,1,22,,,
Warendorfer Straße,44,Do,8/18/2011,21:30,5,,,,,2,,1,,,,1,,,,71,21,,141,,49,,,2,1,65,,,
Eisenbahnstraße,Mauritztor,Do,8/18/2011,22:22,5,,,,,2,,,,,,2,,,,21,21,,301,,28,,,2/3/2016,1,70,,,
Pleistermühlenweg,196,Fr,8/19/2011,1:27,3,,,,1,1,,,,,,1,,,,21,,,101,,13,14,,2,1,20,,,
Düesbergweg,103a,Fr,8/19/2011,8:00,5,,,,,2,,,,,,1,,,1,59,21,,591,,14,,,,1,23,,,
Zum Erlenbusch,12,Fr,8/19/2011,8:00,5,X,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,F,,,
Zum Erlenbusch,12,Fr,8/19/2011,8:00,5,X,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,54,,,
Amelsbürener Straße,Meesenstiege,Fr,8/19/2011,8:30,4,,,,,2,,,,,,2,,,,21,21,,321,,31,,,,1,75,,,
Weseler Straße,Fritz-Stricker-Straße,Fr,8/19/2011,9:30,5,,,,,2,,,,,,2,,,,21,21,,621,,14,,,,,54,,,
Aegidiistraße,,Fr,8/19/2011,9:53,5,X,,,,2,,,,,,,2,,,41,41,,501,,14,,,,,F,,,
Korduanenstraße,Parkplatz,Fr,8/19/2011,10:30,5,X,,,,2,,,,,,2,,,,21,21,,703,,49,14,,,,80,,,
Rudolf-von-Langen-Straße,18,Fr,8/19/2011,10:45,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,,1,32,,,
Warendorfer Straße,152,Fr,8/19/2011,11:05,5,,,,,2,,,,1,,1,,,,12,21,,631,,26,,,,1,32,,,
Grevener Straße,Dorpatweg,Fr,8/19/2011,11:15,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,1,47,,,
Sankt-Mauritz-Freiheit,1,Fr,8/19/2011,11:55,3,X,,,1,2,,2,,,,,,,,71,71,,681,,11,,,,1,F,,,
Hafenstraße,Junkerstraße,Fr,8/19/2011,13:30,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,,27,,,
Steinfurter Straße,60,Fr,8/19/2011,13:40,5,,,,,2,,,,,,2,,,,21,21,,632,,25,,,,,79,,,
Katharinenstraße,2,Fr,8/19/2011,13:50,5,X,,,,2,,,,,,2,,,,21,21,,701,,49,,,,,F,,,
Hörsterstraße,17,Fr,8/19/2011,14:40,5,,,,,2,,,,,,2,,,,21,21,,701,,36,,,,,37,,,
Hoher Heckenweg,85,Fr,8/19/2011,15:20,5,,,,,2,,,,,,2,,,,21,21,,714,,36,37,,,,80,,,
Kortumweg,2,Fr,8/19/2011,17:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Hiltruper Straße,24,Fr,8/19/2011,17:00,3,,,,1,2,1,,,,,1,,,,21,81,,241,,40,,,,,47,,,
Tengenkamp,43,Fr,8/19/2011,17:02,5,X,,,,1,,,,,,,1,,,45,,,121,,49,,,,,40,,,
Weseler Straße,Matthäuskirchweg,Fr,8/19/2011,17:11,3,X,,,1,2,,,,,,1,,1,,21,31,,322,,28,,,,,23,,,
Albersloher Weg,433,Fr,8/19/2011,17:15,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,,20,,,
Landoisstraße,2,Fr,8/19/2011,17:50,5,X,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,52,,,
Gartenstraße,58,Fr,8/19/2011,19:30,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Weseler Straße,Koldering,Fr,8/19/2011,21:45,5,,,,,2,,,,,,2,,,,21,21,,251,,26,,,2/3/2016,,76,,,
Birkenheide,3a,Sa,8/20/2011,1:17,6,X,,,,3,,,,,,3,,,,21,21,,711,1,36,,,2/3/2016,,27,BAK = 1.08°/oo,,
Albersloher Weg,Hafenweg,Sa,8/20/2011,2:33,4,,,,,2,,,,,,1,,,1,59,21,,302,,31,,,2/3/2016,,29,,,
Meppener Straße,12,Sa,8/20/2011,10:15,5,,,,,2,,,,,,1,1,,,41,21,,701,,14,,,,,63,,,
Von-Holte-Straße,Bermestraße,Sa,8/20/2011,10:15,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Hindenburgplatz,Überwasserstraße,Sa,8/20/2011,10:30,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,47,,,
Lazarettstraße,25,Sa,8/20/2011,11:00,5,,,,,2,,,,,,2,,,,21,21,,701,,36,,,,,42,,,
Am Berg Fidel,,Sa,8/20/2011,11:00,5,X,,,,2,,,,,,2,,,,21,21,,703,,14,,,,,62,,,
Sebastianstraße,1,Sa,8/20/2011,11:15,5,,,,,1,,,,,,1,,,,21,,,703,,36,,,,,58,,,
Westfalenstraße,Burgwall,Sa,8/20/2011,14:25,5,,,,,2,,,,,,2,,,,21,21,,201,,14,,,,,23,,,
Grevener Straße,Kanalstraße,Sa,8/20/2011,14:45,5,,,,,2,,,,,,2,,,,21,21,,651,,16,,,,,39,,,
Am Schüttthook,Albersloher Weg,Sa,8/20/2011,15:10,5,,,,,1,,,,,,1,,,,21,,,121,,13,14,,,,71,,,
Gittruper,Coermühle,Sa,8/20/2011,15:10,5,X,,,,2,,,,,,1,,,1,59,21,,202,,35,,,,,36,,,
Nienkamp,8,Sa,8/20/2011,15:40,2,,,1,,1,1,,,,,,,,,81,,,499,,65,,,,,42,,,
Dahlweg,24,Sa,8/20/2011,18:15,3,,,,1,2,1,1,,,,,,,,81,71,,411,,63,,,,,39,,,
Kanalstraße,133a,Sa,8/20/2011,18:55,3,,,,1,1,,1,,,,,,,,71,,,799,,49,,,,,72,,,
Überwasserkirchplatz,,Sa,8/20/2011,19:35,3,,,,2,2,1,1,,,,,,,,71,81,,421,,49,,,,,64,,,
Freckenhorster Straße,500m vor Telgter Kreuz,Sa,8/20/2011,20:00,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,,,44,,,
Geiststraße,Hornstraße,Sa,8/20/2011,20:15,5,,,,,2,,1,,,,1,,,,21,71,,342,,28,,,,,39,,,
Schifffahrter Damm,350,Sa,8/20/2011,20:30,5,X,,,,2,,,,,,,,,2,92,92,,799,,49,,,,,F,,,
Schifffahrter Damm,Westfalentankstelle,So,8/21/2011,0:20,5,,,,,2,,,,,,2,,,,21,21,,301,,37,,,2/3/2016,,22,,,
Thierstraße,800m h. KV Rtg. Vennheideweg,So,8/21/2011,0:45,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,,27,,,
Freckenhorster Straße,200m vor Telgter Kreuz,So,8/21/2011,3:25,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,,23,,,
Alte Schifffahrt,Gittruper Straße,So,8/21/2011,11:45,5,,,,,2,,,,,,2,,,,21,21,,201,,14,,,,,43,,,
Düesbergweg,128,So,8/21/2011,12:29,5,,,,,2,,,,,,2,,,,21,21,,551,,37,,,,,36,,,
Annette-Allee,9,So,8/21/2011,13:20,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,,,61,,,
Meesenstiege,71,So,8/21/2011,13:55,2,,,1,,2,,,,,1,1,,,,21,11,,303,,28,,,,,34,,,
Bremer Platz,Parkplatz,So,8/21/2011,15:10,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,65,,,
Burgwall,19c,So,8/21/2011,15:55,5,X,,,,2,,,,,,2,,,,21,21,,701,,14,,,,,F,,,
Apffelstaedtstraße,Orleans-Ring,So,8/21/2011,17:05,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,,1,40,,,
Prins-Claus-Straße,Einfahrt Kaserne,So,8/21/2011,17:25,5,,,,,2,,,,,,1,,1,,31,21,,591,,14,,,,,59,,,
Wichernstraße,41,So,8/21/2011,17:50,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,,1,32,,,
Emsländerweg,3,So,8/21/2011,19:30,5,,,,,1,,,,,,,1,,,51,,,122,,14,,,,,41,,,
Ludgeriplatz,Hafenstraße,So,8/21/2011,21:33,5,,,,,2,,,,,,2,,,,21,21,,252,,35,,,2,1,73,,,
Hansestraße,Meesenstiege,Mo,8/22/2011,7:20,5,,,,,2,,,,,,2,,,,21,21,,303,,28,,,,,18,,,
Harkortstraße,30 / Parkplatz Stroetmann,Mo,8/22/2011,7:30,5,X,,,,1,,,,,,,,,1,92,,,799,,36,,,,1,F,,,
Liekfor,10,Mo,8/22/2011,8:02,5,,,,,2,,,,,,1,1,,,21,41,,301,,37,,,,,44,,,
Hammer Straße,Vennheideweg,Mo,8/22/2011,8:20,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,,25,,,
Ludgeristraße,76,Mo,8/22/2011,9:50,5,,,,,1,,,,,,,1,,,41,,,711,,36,,,,,27,,,
Grevener Straße,Westhoffstraße / Parkplatz Rewe,Mo,8/22/2011,10:40,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,,,21,,,
Geringhoffstraße,4,Mo,8/22/2011,11:30,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,,,44,,,
Bremer Platz,HBF-Busparkplatz,Mo,8/22/2011,12:25,5,,,,,1,,,,,,,,1,,33,,,703,,36,,,,,23,,,
Sentruper Straße,157,Mo,8/22/2011,12:30,5,,,,,1,,,,,,,,,1,59,,,711,,36,,,,,31,,,
Hüfferstraße,Rishon-Le-Zion-Ring,Mo,8/22/2011,12:50,5,,,,,2,,,,,,1,,1,,33,21,,651,,14,,,,,37,,,
Schürgeist,15,Mo,8/22/2011,13:17,5,,,,,2,,,,,,2,,,,21,21,,561,,37,,,,,27,,,
Hammer Straße,B 51,Mo,8/22/2011,15:55,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,,,19,,,
Eisenbahnstraße,Busspur,Mo,8/22/2011,16:45,5,,,,,2,,,,,,1,,1,,33,21,,551,,37,,,,,25,,,
Hafenstraße,20,Mo,8/22/2011,16:50,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,42,,,
Möllmannsweg,48,Mo,8/22/2011,17:28,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,,,28,,,
Sudmühlenstraße,Dyckburgstraße,Mo,8/22/2011,17:35,3,,,,1,2,,1,,,,1,,,,21,71,,223,,35,,,,,32,,,
Metzer Straße,55,Mo,8/22/2011,18:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Dahlweg,76,Mo,8/22/2011,18:30,5,X,,,,2,,,,,,1,,,1,92,21,,501,,49,,,,,F,,,
Hindenburgplatz,Lazarettstraße,Mo,8/22/2011,20:05,5,,,,,2,,,,,,2,,,,21,21,,201,,14,,,,,22,,,
Von-Esmarch-Straße,166 / Parkplatz Rewe,Mo,8/22/2011,21:35,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,2/3/2016,1,25,,,
Moltkestraße,17,Di,8/23/2011,7:50,5,,,,,2,,1,,,,,,,1,59,71,,599,,49,,,,1,43,,,
Dahlweg,87,Di,8/23/2011,7:50,5,,,,,2,,,,,,1,1,,,21,41,,593,,36,37,,,1,33,,,
Moltkestraße,17,Di,8/23/2011,7:50,5,,,,,2,,1,,,,,,,1,59,71,,711,,36,,,,,43,,,
Kanalstraße,6,Di,8/23/2011,9:15,5,X,,,,2,,,,,,2,,,,21,21,,599,,14,,,,,61,,,
Blumenstraße,24,Di,8/23/2011,9:32,5,,,,,2,,,,,,2,,,,25,21,,501,,14,,,,,31,,,
Klarissengasse,,Di,8/23/2011,10:20,5,,,,,1,,,,,,,1,,,41,,,711,,36,,,,,42,,,
Hogenbergstraße,153,Di,8/23/2011,10:40,5,,,,,2,,,,,,2,,,,21,21,,571,,36,37,,,,38,,,
Goerdelerstraße,33,Di,8/23/2011,12:20,3,,,,1,1,,1,,,,,,,,71,,,799,,49,,,,,72,,,
Warendorfer Straße,108,Di,8/23/2011,12:50,5,,,,,2,,,,,,1,1,,,21,41,,681,,11,,,,,51,,,
Orleans-Ring,200m h. Apffelstaedtstraße,Di,8/23/2011,13:10,5,,,,,2,,,,,,1,1,,,41,21,,641,,26,,,,,56,,,
Von-Steuben-Straße,10a,Di,8/23/2011,13:25,5,,,,,2,,,,,,1,,1,,21,33,,322,,35,,,,,49,,,
Hammer Straße,B 51,Di,8/23/2011,14:05,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,,,47,,,
Am Roggenkamp,Parkplatz Penny,Di,8/23/2011,15:10,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,45,,,
Haus Uhlenkotten,40,Di,8/23/2011,17:19,2,,,1,1,2,,,,,,2,,,,21,21,,302,,28,,,,,23,,,
Hammer Straße,213,Di,8/23/2011,18:08,3,,,,2,3,,,,,,2,1,,,41,21,,623,,14,,,,,31,,,
Brock,"km 1,4",Di,8/23/2011,19:00,2,,,1,,1,,,,,1,,,,,11,,,101,,49,,,,,19,,,
Hermannstraße,ggü. 57,Di,8/23/2011,23:15,5,,,,,2,,,,,,2,,,,21,21,,594,,14,,,2,,40,,,
Hamannplatz,1,Mi,8/24/2011,6:30,5,X,,,,2,,,,,,1,,,1,92,21,,799,,14,,,,,F,,,
Warendorfer Straße,Höhe Am Handorfer Bhf,Mi,8/24/2011,7:20,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,,1,23,,,
Am Kreuztor,Schlaunstraße,Mi,8/24/2011,7:20,3,,,,1,2,,1,,,,1,,,,21,71,,211,,35,,,,1,23,,,
Am Kreuztor,Schlaunstraße,Mi,8/24/2011,7:20,3,,,,1,2,,1,,,,1,,,,21,71,,211,,35,,,,1,23,,,
Homannstraße,Birkenheide,Mi,8/24/2011,7:40,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,,1,49,,,
Friedrich-Ebert-Straße,131,Mi,8/24/2011,9:15,5,,,,,2,,1,,,,1,,,,21,71,,243,,35,,,,,45,,,
Achtermannstraße,8,Mi,8/24/2011,9:31,5,,,,,2,,,,,,2,,,,21,21,,701,,36,,,,,57,,,
Warendorfer Straße,27,Mi,8/24/2011,10:15,5,,,,,2,,,,,,1,1,,,51,21,,711,,36,,,,,44,,,
Weseler Straße,B 51,Mi,8/24/2011,10:30,3,,,,1,2,,1,,,,1,,,,21,71,,342,,28,,,,,19,,,
Mecklenbecker Straße,239,Mi,8/24/2011,12:00,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,43,,,
Hammer Straße,170,Mi,8/24/2011,12:05,5,,,,,1,,,,,,,1,,,41,,,711,,36,,,,,28,,,
Ludgeriplatz,Hafenstraße,Mi,8/24/2011,12:30,5,,,,,2,,,,,,2,,,,21,21,,252,,14,49,,,,57,,,
Wienburgstraße,Cheruskerring,Mi,8/24/2011,13:13,3,,,,1,2,,1,,,,1,,,,71,21,,231,,49,,,,,68,,,
Albert-Schweitzer-Straße,Parkplatz West,Mi,8/24/2011,13:20,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,30,,,
Weseler Straße,591,Mi,8/24/2011,13:20,3,,,,3,2,,,,,,2,,,,21,21,,602,,14,,,,,18,,,
Warendorfer Straße,511,Mi,8/24/2011,13:41,3,,,,1,2,,,,,,1,1,,,21,41,,601,,14,,,,,30,,,
Bredeheide,152,Mi,8/24/2011,14:35,5,,,,,2,,,,,,1,,,1,21,59,,301,,37,,,,,18,,,
Hogenbergstraße,39,Mi,8/24/2011,15:30,5,,,,,2,,,,,,2,,,,21,21,,572,,36,,,,,48,,,
Grafschaft,200m v. Bahnbrücke aus Rtg Hiltrup,Mi,8/24/2011,15:45,5,,,,,1,,,,,,,1,,,41,,,751,,86,,,,,49,,,
Am Kanonengraben,8,Mi,8/24/2011,15:50,3,,,,1,2,,1,,,,1,,,,21,71,,581,,45,,,,,28,,,
Hansaring,Wolbecker Straße,Mi,8/24/2011,16:58,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,,,46,,,
Ludgeristraße,Königsstraße,Mi,8/24/2011,17:18,5,,,,,2,,1,,,,,,1,,33,71,,651,,14,,,,,69,,,
Trauttmansdorffstraße,77,Mi,8/24/2011,17:45,5,,,,,2,,,,,,2,,,,21,21,,571,,36,,,,,34,,,
Königsberger Straße,Schneidemühler Straße,Mi,8/24/2011,17:45,5,,,,,2,,,,,,2,,,,21,21,,201,,14,,,,,21,,,
Ludgeriplatz,Hafenstraße,Mi,8/24/2011,19:03,3,,,,1,2,,1,,,,1,,,,21,71,,252,,35,14,,,,27,,,
Theresiengrund,ggü. 11,Mi,8/24/2011,20:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Ostmarkstraße,Niedersachsenring,Mi,8/24/2011,20:18,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,1,,35,,,
Studtstraße,29,Mi,8/24/2011,20:30,5,X,,,,2,,,,,,1,,,1,92,21,,799,,14,,,,,F,,,
Hammer Straße,350,Mi,8/24/2011,21:40,2,,,1,,2,,1,,,,1,,,,71,21,,372,,31,,,2/3/2016,,69,,,
Engelstraße,64,Mi,8/24/2011,22:25,5,X,,,,2,,,,,,1,1,,,21,41,,501,,14,,,2/3/2016,,F,,,
Grevener Straße,165,Mi,8/24/2011,23:05,2,,,1,,1,,1,,,,,,,,71,,,141,1,10,,,2/3/2016,,50,BAK = 2.24°/oo,,
Im Rüschenfeld,15,Do,8/25/2011,7:30,4,,,,,2,,,,,,2,,,,21,21,,321,,37,,,,,24,,,
Weseler Straße,675,Do,8/25/2011,9:10,5,,,,,2,,,,,,,2,,,45,41,,703,,14,,,,,21,,,
Piusallee,177,Do,8/25/2011,11:10,5,,,,,2,,,,,,1,,1,,21,33,,714,,36,37,,,,83,,,
B 51,Albersloher Weg,Do,8/25/2011,12:58,5,,,,,2,,,,,,1,1,,,21,41,,651,,14,,,,,74,,,
Hammer Straße,Tom-Rink-Straße,Do,8/25/2011,13:40,5,,,,,2,,,,,,2,,,,21,21,,333,,28,,,,,45,,,
Weseler Straße,Höhe Geiststraße,Do,8/25/2011,14:00,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,,,42,,,
Hohenzollernring,80,Do,8/25/2011,14:55,5,,,,,2,,,,,,,2,,,41,41,,501,,14,,,,,32,,,
Von-Hunefeld-Weg,Boelckeweg,Do,8/25/2011,15:24,5,,,,,2,,,,,,2,,,,21,21,,302,,14,,,,,20,,,
Weseler Straße,212 / Tankstelle,Do,8/25/2011,15:25,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,70,,,
Ostmarkstraße,10,Do,8/25/2011,15:30,5,,,,,2,,,,,,1,1,,,21,41,,601,,14,,,,,60,,,
Middelfeld,Hobbeltstraße,Do,8/25/2011,16:17,2,,,1,,2,,1,,,,1,,,,21,71,,342,,28,,,,,68,,,
Lippstädter Straße,10,Do,8/25/2011,16:50,5,,,,,3,,,,,,3,,,,21,21,,711,,36,,,,,82,,,
Bohlweg,70 / Parkplatz Burger King,Do,8/25/2011,17:10,5,X,,,,2,,1,,,,1,,,,21,71,,703,,49,,,,,34,,,
Schwelingstraße,11,Do,8/25/2011,17:25,5,,,,,2,,,,,,2,,,,21,21,,323,,37,,,,,25,,,
Kettelerstraße,Langemarckstraße,Do,8/25/2011,19:10,5,,,,,2,,,,,,1,,1,,31,21,,682,,11,24,,,,44,,,
Vogel-von-Falkenstein-Straße,ggü. 3,Do,8/25/2011,19:10,5,,,,,1,,,,,,1,,,,21,,,122,,35,14,,,,29,,,
Überwasserstraße,15,Do,8/25/2011,19:40,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,52,,,
Grimmstraße,2,Do,8/25/2011,19:41,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,32,,,
Hünenburg,FR Vennheideweg im Verlauf,Do,8/25/2011,20:55,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,,42,,,
Hammer Straße,6,Do,8/25/2011,22:00,5,,,,,2,,,,,,2,,,,21,21,,559,,37,,,2,,31,,,
Albersloher Weg,419,Do,8/25/2011,23:03,3,,,,1,2,,,,,,1,,,1,21,59,,173,1/3/2016,49,,,2/3/2016,,27,BAK = 1.98°/oo,,
Wolbecker Straße,Schaumburgstraße,Fr,8/26/2011,4:30,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,3,,77,,,
Telgter Straße,39,Fr,8/26/2011,5:30,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,,52,,,
Alt Angelmodde,1,Fr,8/26/2011,7:35,5,,,,,2,,,,,,1,,,1,59,21,,502,,14,,,,,47,,,
Warendorfer Straße,119,Fr,8/26/2011,8:25,5,X,,,,2,,,,,,,2,,,41,41,,501,,14,,,,,24,,,
Geiststraße,Burgstraße,Fr,8/26/2011,8:45,5,X,,,,2,,1,,,,1,,,,71,21,,299,,28,,,,,F,RB gesp. 29.08.2011,,
Schuckertstraße,Zufahrt Armacell,Fr,8/26/2011,9:25,5,,,,,2,,,,,,,2,,,45,45,,593,,37,14,,,,45,,,
Sprakeler Straße,357,Fr,8/26/2011,9:55,5,X,,,,2,,,,,,2,,,,21,21,,651,,11,17,,,,F,,,
Schloßplatz,2a,Fr,8/26/2011,10:40,5,X,,,,2,,1,,,,1,,,,21,71,,799,,49,,,,,F,,,
Moltkestraße,33,Do,8/26/2011,12:00,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,43,,,
Am Schütthook,1,Fr,8/26/2011,12:20,5,,,,,2,,,,,,1,1,,,41,21,,703,,36,,,,,44,,,
Belholtweg,4,Fr,8/26/2011,12:25,5,,,,,2,,1,,,,1,,,,71,21,,599,,14,,,,,20,,,
Trauttmansdorffstraße,Siemensstraße,Fr,8/26/2011,14:06,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,1,29,,,
Turmstraße,14,Fr,8/26/2011,14:30,5,X,,,,2,,,,,,1,,,1,92,21,,799,,14,,,,,F,,,
Grevener Straße,Friesenring,Fr,8/26/2011,14:35,5,,,,,2,,,,,,1,1,,,41,21,,623,,14,,,,1,43,,,
Hörsterstraße,Promenade,Fr,8/26/2011,15:14,3,,,,1,2,,1,,,,1,,,,21,71,,301,,31,,,,,52,,,
Lützowstraße,6,Fr,8/26/2011,15:30,5,,,,,2,,,,,,2,,,,21,21,,202,,18,22,,,,25,,,
Ludwig-Wolker-Straße,25,Fr,8/26/2011,16:20,3,,,,1,2,,1,,,,1,,,,21,71,,715,,36,,,,1,59,,,
Grevener Straße,York-Ring,Fr,8/26/2011,17:09,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,,,57,,,
Weseler Straße,383,Fr,8/26/2011,17:17,3,,,,1,2,,,,,,2,,,,21,21,,623,,14,,,,1,22,,,
Schifffahrter Damm,29,Fr,8/26/2011,18:25,5,,,,,2,,,,,,2,,,,25,21,,711,,36,,,,1,37,,,
Hindenburgplatz,Wilmergasse,Fr,8/26/2011,19:00,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,,,45,,,
Kristiansandstraße,Kreisverkehr,Fr,8/26/2011,19:01,5,,,,,2,,,,,,1,1,,,21,41,,231,,14,,,,,20,,,
Von-Vincke-Straße,30m südl. Salzstraße,Fr,8/26/2011,21:15,5,,,,,2,,,,,,1,1,,,21,41,,631,,26,,,2,1,19,,,
Ritterstraße,Parkplatz,Fr,8/26/2011,21:30,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,,1,F,,,
Zumbuschstraße,k.h.Ortseingang Wolbeck,Fr,8/26/2011,23:55,6,,,,,1,,1,,,,,,,,71,,,141,1,49,,,2,,19,BAK = 1.72°/oo,,
Bahnhofstraße,5,Sa,8/27/2011,3:00,5,,,,,2,,,,,,1,1,,,41,21,,202,,35,,,2/3/2016,1,27,,,
Hammer Straße,Düesbergweg,Sa,8/27/2011,5:45,2,,,1,,2,1,,,,,1,,,,21,81,,222,,40,,,2/3/2016,1,28,,,
Hammer Straße,3,Sa,8/27/2011,9:20,5,X,,,,2,,,,,,2,,,,21,21,,501,,14,49,,,1,38,,,
Alter Steinweg,21 / Parkhaus,Sa,8/27/2011,10:30,5,X,,,,2,,,,,,2,,,,21,21,,703,,49,,,,,81,,,
Gartenstraße,Niedersachsenring,Sa,8/27/2011,10:40,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,1,33,,,
B 51,Ausfahrt Wolbecker Str. ausw.,Sa,8/27/2011,11:20,5,,,,,1,,,,,,1,,,,21,,,102,,13,,,,1,66,,,
Alter Steinweg,21 / Parkhaus,Sa,8/27/2011,11:30,5,X,,,,2,,,,,,2,,,,21,21,,703,,14,36,,,1,40,,,
Ostmarkstraße,Dieckstraße,Sa,8/27/2011,11:35,5,,,,,1,,,,,,,1,,,45,,,122,,35,14,,,1,32,,,
Hammer Straße,209,Sa,8/27/2011,12:20,5,,,,,2,,,,,,2,,,,21,21,,602,,14,,,,1,48,,,
Sauerländerweg,35,Sa,8/27/2011,12:25,5,,,,,2,,,,,,2,,,,21,21,,701,,36,,,,1,36,,,
Friedrich-Ebert-Straße,21 / Parkplatz Lidl,Sa,8/27/2011,12:50,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,68,,,
Hammer Straße,22,Sa,8/27/2011,13:45,5,,,,,2,,,,,,2,,,,21,21,,612,,14,,,,1,42,,,
Osttor,Ringstraße,Sa,8/27/2011,16:48,5,,,,,2,,,,,,2,,,,21,21,,322,,28,,,,1,55,,,
Westfalenstraße,142,Sa,8/27/2011,17:05,3,,,,1,2,,1,,,,1,,,,71,21,,502,1,49,,,,1,43,BAK = 2.00°/oo,,
