vu_ort,vu_hoehe,tag,datum,uhrzeit,kat,flucht,t,sv,lv,anzahl_beteiligte,fg,rf,mofa,kkr,krad,pkw,lkw,kom,sonstige,1,2,alkohol,typ,1_urs,2_urs,3_urs,sonst_urs,lichtverhaeltnisse,strassenzustand,01_alter_in_jahren,kinder,18_24,senioren
Grevener Straße,432,Do,5/7/2009,13:05,5,,,,,2,,1,,,,1,,,,41,71,,711,,36,,,0,0,,,,
Winkelstraße,19,Do,5/7/2009,15:23,5,,,,,2,,,,,,2,,,,21,21,,551,,37,,,0,0,,,1,
Hansaring,Schillerstraße,Do,5/7/2009,13:30,3,,,,1,2,,,,,,2,,,,21,21,,211,,35,,,0,0,,,,
Albersloher Weg,Letterhausweg,Do,5/7/2009,12:25,2,X,,1,,2,,,,,,,1,1,,41,32,,211,,35,,,0,0,,,,
Schifffahrter Damm,1 / Parkplatz,Do,5/7/2009,14:10,5,X,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,0,,,,
Bohlweg,70,Do,5/7/2009,18:40,5,,,,,2,,,,,,1,1,,,21,41,,703,,36,,,0,0,,,,
Hohenzollernring,85,Do,5/7/2009,12:50,3,X,,,1,2,,,,,,2,,,,21,21,,634,,26,,,0,0,,,,1
Haus Uhlenkotten,12 / Parkplatz,Do,5/7/2009,12:00,5,X,,,,2,,,,,,1,1,,,41,21,,703,,49,,,0,0,,,,
Hafenstraße,64,Do,5/7/2009,16:50,2,,,1,,2,,1,,,,,1,,,41,71,,224,,35,,,0,0,,,,
Wierling,13 - 15,Do,5/7/2009,17:30,5,,,,,2,,,,,,2,,,,21,21,,302,,28,,,0,0,,,1,
Wolbecker Straße,Höhe Mc Fit,Do,5/7/2009,18:15,3,,,,1,2,,2,,,,,,,,71,71,,371,,37,,,0,0,,,1,
Jägerstraße,11,Do,5/7/2009,19:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,2,0,,,,
Moltkestraße,Parkplatz,Do,5/7/2009,15:40,5,,,,,2,,,,,,2,,,,21,21,,715,,36,,,0,0,,,,1
Hammer Straße,455,Do,5/7/2009,17:10,3,,,,1,2,,,,,,2,,,,21,21,,612,,14,,,0,0,,,,
Hafenstraße,Zufahrt Güterbhf,Do,5/7/2009,18:05,3,,,,1,2,,1,,,,1,,,,21,71,,224,,35,,,0,0,,,1,
Feldstiege,Parkplatz Kortenbrede,Do,5/7/2009,10:00,5,X,,,,2,,,,,,2,,,,21,21,,703,,49,,,0,0,,,,
Hessenweg,234,Do,5/7/2009,15:40,5,,,,,2,,,,,,2,,,,21,21,,602,,14,,,0,0,,,,
Hammer Straße,ausserhalb,Do,5/7/2009,4:30,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,2,1,,,,
Hammer Straße,281,Do,5/7/2009,13:10,5,,,,,2,1,1,,,,,,,,81,71,,799,,68,,,0,0,,,,1
Rüschhausweg,Stadtlohnweg,Do,5/7/2009,14:00,3,,,,1,2,,,,,,1,,,1,59,21,,201,,14,,,0,0,,,1,
Antoniusstraße,39,Do,5/7/2009,17:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,1,,,,
Weseler Straße,485,Mi,5/6/2009,14:30,4,,,,,2,,,,,,2,,,,21,21,,211,,35,,,0,1,,,2,
Westhoffstraße,Rektoratsweg,Mi,5/6/2009,7:55,5,,,,,2,,,,,,2,,,,21,21,,312,,28,,,0,1,,,,
Kanalstraße,69,Mi,5/6/2009,15:00,5,,,,,2,,,,,,2,,,,21,21,,211,,35,,,0,1,,,1,
Stettiner Straße,18,Mi,5/6/2009,15:45,3,,,,1,2,,1,,,,,1,,,41,71,,711,,36,,,0,1,,,,
Eisenbahnstraße,Bushalte D,Mi,5/6/2009,20:12,5,,,,,2,,,,,,1,,1,,33,21,,631,,14,,,0,1,,,,
Hammer Straße,Bernhardstraße,Mi,5/6/2009,8:30,5,,,,,2,,,,,,2,,,,21,21,,302,,28,,,0,1,,,,
Schifffahrter Damm,Edelbach,Mi,5/6/2009,9:00,3,,,,1,1,,,,,,1,,,,21,,,122,,49,,,0,1,,,,1
Inselbogen,Althoffstraße,Mi,5/6/2009,11:55,3,,,,1,2,,1,,,,1,,,,21,71,,342,,28,,,0,1,,,1,1
Zum Rieselfeld,ca. 100m vor Kanalstraße,Mi,5/6/2009,16:30,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,1,,,,
Weseler Straße,Mersmannsstiege,Mi,5/6/2009,12:15,5,,,,,3,,,,,,3,,,,21,21,,611,,14,,,0,0,,,,
Westhoffstraße,110,Mi,5/6/2009,18:00,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,1,,,,
Heisstraße,52,Mi,5/6/2009,7:50,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,0,1,,,,
Marktstraße,3,Mi,5/6/2009,18:10,5,,,,,1,,,,,,1,,,,21,,,703,,36,,,0,1,,,,
Mauritzstraße,Mauritztor,Mi,5/6/2009,20:30,5,,,,,1,,,,,,1,,,,21,,,141,,13,,,2,0,,,,
Geister Landweg,9,Mi,5/6/2009,14:12,3,,,,1,2,,,,1,,1,,,,21,12,,303,,37,,,0,0,,,1,
Warendorfer Straße,42,Mi,5/6/2009,20:30,5,X,,,,2,,,,,,,1,,1,92,41,,799,,49,,,2,0,,,,
Querstraße,10,Mi,5/6/2009,19:30,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,2,0,,,,
Hammer Straße,357,Mi,5/6/2009,13:40,5,,,,,2,,,,,,2,,,,21,21,,630,,26,,,0,1,,,,1
Hogenbergstraße,Pankokstraße,Mi,5/6/2009,14:00,5,,,,,2,,,,,,,2,,,41,41,,711,,36,,,0,1,,,,
Rüschhausweg,,Mi,5/6/2009,16:20,5,,,,,2,,1,,,,1,,,,21,71,,581,,45,,,0,0,,,1,
Stettiner Straße,5,Mi,5/6/2009,8:40,5,X,,,,3,,,,,,2,,,1,92,21,,681,,14,,,0,1,,,,1
Ostmarkstraße,42,Mi,5/6/2009,8:25,5,X,,,,2,,,,,,1,1,,,45,21,,501,,49,,,0,1,,,,
Düesbergweg,Kappenberger Damm,Mi,5/6/2009,10:55,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,1,,,,
Sternstraße,27,Mi,5/6/2009,10:05,5,,,,,2,,1,,,,1,,,,71,21,,501,,14,,,0,1,,,,
Schifffahrter Damm,Haltestelle Sudmühlenstraße,Mi,5/6/2009,11:30,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,1,,,1,
Klosterstraße,34,Mi,5/6/2009,8:45,5,,,,,2,,,,,,1,1,,,21,41,,711,,36,37,,0,1,,,,1
Geiststraße,Geistmarkt,Mi,5/6/2009,6:50,5,,,,,2,,,,,,1,1,,,45,21,,232,,35,,,0,1,,,,
Hammer Straße,143,Mi,5/6/2009,9:25,5,,,,,2,,,,,,1,1,,,41,21,,602,,14,,,0,1,,,,
Achtermannstraße,Höhe Cuba Nova,Mi,5/6/2009,23:25,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2/3/2016,0,,,,
Johann-Krane-Weg,40,Mi,5/6/2009,12:05,5,,,,,2,,,,,,2,,,,21,21,,322,,37,,,0,1,,,,
Finkenstraße,Melchersstraße,Mi,5/6/2009,12:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Am Kanonengraben,Parkstreifen,Mi,5/6/2009,13:30,5,X,,,,2,,,,,,1,,,1,92,21,,770,,49,,,0,1,,,,
Kardinal-von-Galen-Ring,Waldeyerstraße,Mi,5/6/2009,11:25,2,,,1,1,2,,,,,,2,,,,21,21,,621,,14,,,0,1,,,,2
Hessenweg,,Mi,5/6/2009,14:45,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,1,,,1,
Steinfurter Straße,LSA Eissporthalle,Mi,5/6/2009,8:40,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,1,,,,
Eisenbahnstraße,11,Mi,5/6/2009,9:40,5,,,,,3,,,,,,3,,,,21,21,,640,,26,,,0,1,,,,
Ludgeriplatz,im Kreis,Mi,5/6/2009,12:38,5,,,,,2,,,,,,2,,,,21,21,,640,,26,,,0,1,,,1,
Siemensstraße,Einfahrt Media Markt,Mi,5/6/2009,17:15,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,1,,,,
Bodelschwinghstraße,Paul-Gerhardt-Schule,Mi,5/6/2009,15:50,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,1,,,,
Karlstraße,Parkplatz LWL,Mi,5/6/2009,8:35,5,,,,,2,,,,,,1,,,1,59,21,,703,,36,,,0,1,,,1,
Hammer Straße,Reha-Mathel-Falk-Weg,Mi,5/6/2009,6:35,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,1,1,,,,
Hafenstraße,ggü. Graelstraße,Mi,5/6/2009,17:30,5,X,,,,2,,,,,,2,,,,21,21,,561,,37,,,0,0,,,1,
Warendorfer Straße,Dechaneistraße,Mi,5/6/2009,14:40,5,,,,,2,,,,,,2,,,,21,21,,302,,28,,73,0,1,,,1,
Friedrich-Ebert-Straße,135,Mi,5/6/2009,0:00,5,X,,,,1,,,,,,,,,1,92,,,799,,49,,,0,0,,,,
Angelmodder Weg,Pirolweg,Mi,5/6/2009,20:05,5,X,,,,1,,,,,,,,1,,32,,,799,,49,,,1,0,,,,1
Zur Haskenau,Parkplatz Eggert,Mi,5/6/2009,11:45,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,,,0,0,,,,
Friesenring,Grevener Straße,Di,5/5/2009,18:22,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,,,1,
Scharnhorststraße,12,Di,5/5/2009,8:58,5,,,,,2,,,,,,2,,,,21,21,,322,,37,,,0,1,,,1,
Vörnste Esch,Erbdrostenweg,Di,5/5/2009,7:55,5,,,,,2,,,,,,1,1,,,41,21,,551,,37,,,0,1,,,,
Hammer Straße,B 51,Di,5/5/2009,11:40,5,,,,,2,,,,,,,2,,,41,41,,623,,14,,,0,0,,,,
Homannstraße,Birkenheide,Di,5/5/2009,8:12,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,1,,,1,
Nienkamp,4,Di,5/5/2009,9:45,5,,,,,2,,,,,,1,,1,,21,32,,711,,36,,,0,0,,,,1
Sprakeler Straße,Bahnübergang,Di,5/5/2009,7:33,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,,,,
Niedersachsenring,Gartenstraße,Di,5/5/2009,11:30,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,0,0,,,,
Friesenring,44,Di,5/5/2009,16:10,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,,,,
Rudolf-von-Langen-Straße,7,Di,5/5/2009,13:40,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,1,,,,
Ludgeriplatz,im Kreis,Di,5/5/2009,14:25,5,,,,,2,,,,,,1,,1,,33,21,,630,,26,,,0,0,,,,
Piusallee,20,Di,5/5/2009,17:05,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,,,,
Weseler Straße,Sperlichstraße,Di,5/5/2009,23:45,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,2/3/2016,1,,,1,
Münzstraße,ggü. 27,Di,5/5/2009,11:38,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,,,,
Mauritzstraße,Freiherr-vom-Stein-Platz,Di,5/5/2009,6:25,5,,,,,2,,,,,,1,1,,,41,21,,601,,14,,,1,1,,,,
Bremer Straße,Wolbecker Straße,Di,5/5/2009,10:15,5,,,,,2,,,,,,2,,,,21,21,,201,,14,,,0,1,,,,
Ludgeriplatz,im Kreis,Di,5/5/2009,8:05,5,,,,,2,,,,,,2,,,,21,21,,630,,26,,,0,1,,,,
Geistkamp,8,Di,5/5/2009,9:40,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,1,,,,
Albersloher Weg,100m vor An den Loddenbüschen,Di,5/5/2009,7:49,5,,,,,4,,,,,,4,,,,21,21,,612,,14,,,0,1,,,1,
Weseler Straße,675,Di,5/5/2009,10:25,5,,,,,3,,,,,,3,,,,21,21,,611,,14,,,0,1,,,1,1
Moränenstraße,1,Di,5/5/2009,11:30,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,0,1,,,,
Fuggerstraße,13,Di,5/5/2009,10:41,5,,,,,2,,,,,,,1,,1,41,59,,711,,36,,,0,1,,,,
Weseler Straße,Adenauer Allee,Di,5/5/2009,17:17,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,0,,,,
AM Dornbusch,100m vor Amelsbüren,Di,5/5/2009,1:15,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,2,0,,,,
Angelmodder Weg,200m h. Am Hohen Ufer,Di,5/5/2009,4:30,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,2/3/2016,0,,,,
Bohlweg,Karlstraße,Di,5/5/2009,8:15,2,,,1,,2,,,,1,,1,,,,1,21,,201,,14,,,0,1,,,1,
Manfred-von-Richthofen-Straße,Damaschkeweg,Di,5/5/2009,14:25,3,,,,1,3,,1,,,,2,,,,21,71,,302,,28,,,0,0,,,,
Geiststraße,Antoniusstraße,Di,5/5/2009,7:20,5,,,,,2,,,,,,2,,,,21,21,,312,,28,,,0,1,,,1,
Bismarckallee,Höhe Schirmannweg,Di,5/5/2009,22:30,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,2,0,,,,
Sprakeler Straße,Coermühle,Di,5/5/2009,16:52,4,,,,,2,,,,,,2,,,,21,21,,312,,28,,,0,0,,,,
Scharnhorststraße,53,Di,5/5/2009,13:50,5,X,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,1,,,,1
Westfalenstraße,197 /Parkplatz Stadthalle,Di,5/5/2009,7:10,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,0,1,,,,
Albersloher Weg,Höhe Umgehungsstraße,Di,5/5/2009,13:45,3,,,,2,2,,,,,,1,1,,,45,21,,602,,14,,,0,0,,,,
Hammer Straße,Sankt-Josefs-Kirchplatz,Di,5/5/2009,16:59,5,,,,,2,,,,,,2,,,,21,21,,302,,28,,,0,1,,,,
Langemarckstraße,18,Di,5/5/2009,16:25,4,,,,,2,,,,,,2,,,,21,21,,211,,35,,,0,0,,,,1
Katthagen,31,Di,5/5/2009,13:40,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,,,,1
Bahnhofstraße,50,Di,5/5/2009,12:00,5,X,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,1,,,,
Große Wiese,Parkplatz Waldschule,Di,5/5/2009,12:45,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,1,,,,
An der Alten Kirche,21a,Di,5/5/2009,7:50,5,,,,,2,,1,,,,,1,,,71,21,,501,,14,,,0,1,,,,
Sentmaringer Weg,71 / Parkplatz,Di,5/5/2009,8:10,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,0,0,,,,
Pleistermühlenweg,91,Di,5/5/2009,17:20,2,,,1,,2,,2,,,,,,,,71,71,,799,,49,,,0,0,,,1,1
Moltkestraße,Ludgeriplatz,Di,5/5/2009,14:15,5,,,,,2,,,,,,,1,1,,51,33,,252,,35,,,0,0,,,,
Niels-Stensen-Straße,14,Di,5/5/2009,15:00,5,X,,,,2,,,,,,1,,,1,59,21,,501,,14,,,0,1,,,,
Metzer Straße,24,Mo,5/4/2009,19:20,5,,,,,2,,1,,,,1,,,,71,21,,651,,14,,,0,0,,,,
Grevingstraße,Höhe Fa. Roling,Mo,5/4/2009,21:01,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,1,0,,,,
Maximilianstraße,57,Mo,5/4/2009,14:20,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,,,,
Friedrich-Ebert-Straße,43,Mo,5/4/2009,16:10,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,37,,0,0,,,1,
B 54,Höhe Altenberge,Mo,5/4/2009,7:55,5,,,,,1,,,,,,,,1,,32,,,751,,,,86,0,1,,,,
Von-Esmarch-Straße,Parkplatz,Mo,5/4/2009,18:55,5,,,,,2,,,,,,2,,,,21,21,,703,,36,37,,0,0,,,,
Schifffahrter Damm,Königsberger Straße,Mo,5/4/2009,17:40,5,,,,,2,,,,,,2,,,,21,21,,630,,26,,,0,0,,,,1
Wolbecker Straße,Bremer Platz,Mo,5/4/2009,10:20,5,,,,,2,,,,,,2,,,,21,21,,630,,26,,,0,0,,,,
Pienersallee,Schildstiege,Mo,5/4/2009,13:10,3,,,,1,2,,1,,,,,1,,,71,45,,303,,28,,,0,0,,1,,
Schmüllingstraße,2,Mo,5/4/2009,16:20,3,,,,1,2,,,,,,1,1,,,41,21,,323,,37,,,0,0,,,,
Dieckmannstraße,Lehmkamp,Mo,5/4/2009,12:15,3,,,,1,2,,,,,,2,,,,21,21,,302,,28,,,0,0,,,,
Sentmaringer Weg,99,Mo,5/4/2009,15:40,5,,,,,2,,1,,,,1,,,,21,71,,511,,14,,,0,0,,,,
Industrieweg,Tor 1 Westfalen AG,Mo,5/4/2009,18:25,5,,,,,2,,,,,,2,,,,21,21,,551,,37,,,0,0,,,1,
Kasewinkel,34a,Mo,5/4/2009,22:15,5,,,,,1,,,,,,1,,,,21,,,751,,86,,,2,0,,,1,
Moltkestraße,42,Mo,5/4/2009,7:50,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,0,,,1,
Bernsmeyerstiege,Franziskushospital,Mo,5/4/2009,8:20,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,,,,1
Theißingstraße,Annenstraße,Mo,5/4/2009,12:10,5,,,,,2,,,,,,2,,,,21,21,,122,,13,14,,0,0,,,,
Hugo-Pottebaum-Platz,,Mo,5/4/2009,10:10,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,,,,
Aegidiistraße,54,Mo,5/4/2009,19:58,5,,,,,2,,,,,,1,1,,,41,21,,201,,14,,,0,0,,,1,
Kleimannstraße,4,Mo,5/4/2009,8:00,5,,,,,1,,,,,,,1,,,41,,,799,,14,,,0,0,,,,
Klosterstraße,58,Mo,5/4/2009,7:45,5,,,,,2,,,,,,1,1,,,51,21,,591,,14,,,0,0,,,,
Moltkestraße,4.05,Mo,5/4/2009,8:30,5,,,,,2,,,,1,,,1,,,41,1,,711,,36,,,0,0,,,,
Zum Rieselfeld,200m hinter Kanalstraße,Mo,5/4/2009,2:15,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,2/3/2016,0,,,,
Idenbrockplatz,Parkplatz,Mo,5/4/2009,9:20,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,0,0,,,,
Sebastiankirchweg,10,Mo,5/4/2009,15:40,3,,,,1,2,,1,,,,1,,,,71,21,,799,,49,,,0,0,,,,
Hafenweg,15,Mo,5/4/2009,22:48,6,,,,,2,,1,,,,1,,,,71,21,,501,1,14,,,2/3/2016,0,,,1,
Metzer Straße,48,So,5/3/2009,11:45,5,X,,,,1,,,,,,1,,,,21,,,799,,49,,,0,0,,,,
Warendorfer Straße,121,So,5/3/2009,3:55,5,,,,,2,,,,,,1,1,,,41,21,,232,,35,,,2/3/2016,0,,,1,
Dingstiege,Zufahrt Tierheim,So,5/3/2009,12:45,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,,,,1
Alter Steinweg,29,So,5/3/2009,11:05,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,,,,
Albersloher Weg,453 / Nebenfahrbahn,So,5/3/2009,19:55,5,,,,,2,,,,,,,1,,1,41,59,,501,,14,,,1,0,,,,
Coerdestraße,36,So,5/3/2009,2:05,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,,,2/3/2016,0,,,,
Kleimannstraße,Heerdestraße,So,5/3/2009,18:30,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Hamburger Straße,Soester Straße,So,5/3/2009,18:01,5,,,,,2,,,,,,2,,,,21,21,,593,,36,,,0,0,,,,
Friedrich-Ebert-Straße,Alfred-Krupp-Weg,Sa,5/2/2009,12:10,3,,,,1,2,,,,,,2,,,,21,21,,611,,14,,,0,0,,,1,
Nottulner Landweg,Zufahrt Kaufpark,Sa,5/2/2009,15:30,3,,,,1,2,,,,,,2,,,,21,21,,211,,35,,,0,0,,,,
Catharina-Müller-Straße,8 / Parkplatz Rewe,Sa,5/2/2009,7:00,5,X,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,,,,
Hülshoffstraße,Hohenholter Straße,Sa,5/2/2009,13:25,5,,,,,2,,,,,,1,,,1,21,59,,302,,28,,,0,0,,,,
Münsterstraße,71 / Parkplatz Aldi,Sa,5/2/2009,8:50,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,0,0,,,,
Wolbecker Straße,365 /  Parkplatz Edeka,Sa,5/2/2009,18:00,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,0,,,,
Sentruper Straße,Parkplatz Zoo,Sa,5/2/2009,14:30,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,0,,,,
Friedensstraße,33,Sa,5/2/2009,12:55,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,,,0,0,,,,
Breite Gasse,46,Sa,5/2/2009,17:05,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,0,0,,,,
Biederlackweg,77,Sa,5/2/2009,11:55,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,,,,1
Am Steintor,23,Sa,5/2/2009,18:00,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,,,1,
Neustraße,1,Sa,5/2/2009,13:25,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,,,1,
Hoher Heckenweg,257,Sa,5/2/2009,22:55,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,2/3/2016,0,,,,
B 54,Rtg. MS vor BAB,Sa,5/2/2009,2:00,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,2,0,,,,
Ludgeriplatz,im Kreis,Sa,5/2/2009,16:50,5,,,,,2,,,,,,2,,,,21,21,,640,,26,,,0,0,,,,
Rote Erde,19,Sa,5/2/2009,12:20,5,,,,,2,,,,,,2,,,,21,21,,711,,36,37,,0,0,,,1,
Meppener Straße,Lingener Straße,Sa,5/2/2009,20:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Voßgasse,Hörsterstraße,Fr,5/1/2009,4:45,3,,,,1,1,,1,,,,,,,,71,,,799,1,49,,73,2/3/2016,1,,,,
Niedersachsenring,Gartenstraße,Fr,5/1/2009,17:17,2,,,1,,2,,1,,,,1,,,,71,21,,301,,31,,,0,0,,,1,
An der Alten Ziegelei,33,Fr,5/1/2009,16:15,2,,,1,,2,,,,,1,1,,,,21,11,,721,,36,,,0,0,,,,
Kanalstraße,Nevinghoff,Fr,5/1/2009,7:00,4,,,,,1,,,,,,1,,,,21,,,141,3,11,,,0,1,,,,
Berliner Platz,39,Fr,5/1/2009,12:06,2,,,1,,2,,1,,,,1,,,,21,71,,243,,35,,,0,0,,,,
Am Mittelhafen,58,Fr,5/1/2009,17:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,2,0,,,,
York-Ring,Höhe Gasselstiege,Fr,5/1/2009,0:34,5,X,,,,1,,,,,,1,,,,21,,,101,,49,,,2/3/2016,0,,,,
Orleans-Ring,Einsteinstraße,Fr,5/1/2009,17:05,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,0,0,,,,
Aegidiistraße,42 / Parkplatz,Fr,5/1/2009,12:00,5,,,,,2,,,,,,2,,,,21,21,,711,,36,37,,0,0,,,,
Kolde-Ring,Mecklenbecker Straße,Fr,5/1/2009,13:40,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,0,,,1,
Bremer Platz,Höhe Post,Fr,5/1/2009,1:40,5,,,,,2,,1,,,,1,,,,21,71,,341,,31,,,2,1,,,,
Westfalenstraße,Am Emmerbach,Fr,5/1/2009,14:50,3,X,,,1,2,1,1,,,,,,,,81,71,,799,,69,,,0,0,,,,
Niederort,Osthofstraße,Do,4/30/2009,2:55,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,2,0,,,,
Rudolf-Diesel-Straße,Schifffahrter Damm,Do,4/30/2009,11:30,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,0,,,1,
Warendorfer Straße,Piusallee,Do,4/30/2009,11:13,5,,,,,2,,,,,,1,1,,,45,21,,640,,26,,,0,0,,,1,
Von-Esmarch-Straße,Michaelweg /Parkplatz Rewe,Do,4/30/2009,17:45,5,,,,,2,,,,,,1,1,,,41,21,,703,,14,,,0,0,,,1,
Scharnhorststraße,,Do,4/30/2009,16:15,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,,,,
Wolbecker Straße,84,Do,4/30/2009,18:00,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,,,,
Warendorfer Straße,Kanalbrücke,Do,4/30/2009,18:00,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,,,1,
Domplatz,Parkplatz Marktcafe,Do,4/30/2009,15:20,5,,,,,2,,,,,,1,1,,,41,21,,703,,14,,,0,0,,,,
Kirchstraße,45,Do,4/30/2009,10:05,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,,,,
Ludgeriplatz,Ludgeristraße,Do,4/30/2009,15:29,5,,,,,2,,,,,,2,,,,21,21,,232,,35,,,0,0,,,,
Von-Esmarch-Straße,Parkplatz Rewe,Do,4/30/2009,21:20,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,2/3/2016,1,,,1,
Arnheimweg,9 / Parkplatz Lidl,Do,4/30/2009,8:30,5,,,,,2,,,,,,1,1,,,51,21,,501,,14,,,0,0,,,,
Am Kreuztor,6,Do,4/30/2009,10:05,5,,,,,2,,,,,,2,,,,21,21,,322,,37,,,0,0,,,1,
Roxeler Straße,Dorffeldstraße,Do,4/30/2009,19:45,5,,,,,2,,,,,,2,,,,21,21,,201,,14,,,0,0,,,1,
Warendorfer Straße,Gereonstraße,Do,4/30/2009,22:55,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,2/3/2016,1,,,,
Marktallee,4,Do,4/30/2009,13:55,5,,,,,2,,,,,,2,,,,21,21,,302,,37,,,0,0,,,,
Neutor,Münzstraße,Do,4/30/2009,23:25,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,2/3/2016,0,,,,
Weseler Straße,Aral-Tankstelle,Do,4/30/2009,15:25,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,,,,
Grevener Straße,Jahnstraße,Do,4/30/2009,19:03,3,,,,1,2,,1,,,,1,,,,21,71,,321,,31,,,0,0,,,,
Steinfurter Straße,York-Ring,Do,4/30/2009,17:40,4,,,,,2,,,,,,2,,,,21,21,,301,,31,,,0,0,,,,
Weseler Straße,Mersmannsstiege,Do,4/30/2009,11:10,3,,,,1,2,,,,,,2,,,,21,21,,611,,14,,,0,0,,,,
Robert-Koch-Straße,3,Do,4/30/2009,10:30,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,0,0,,,,
Neutor,Münzstraße,Do,4/30/2009,14:40,3,,,,1,2,,,,,,2,,,,21,21,,623,,14,,,0,0,,,1,1
Hamannplatz,Parkplatz,Do,4/30/2009,17:00,5,,,,,2,,,,,,2,,,,21,21,,714,,36,,,0,0,,,,1
Bremer Platz,14 / Parkhaus,Do,4/30/2009,5:15,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,0,0,,,,
Marktallee,88,Do,4/30/2009,14:55,5,X,,,,2,,,,,,1,,1,,33,21,,501,,14,,,0,0,,,,
