vu_ort,vu_hoehe,tag,datum,uhrzeit,kat,flucht,t,sv,lv,anzahl_beteiligte,fg,rf,mofa,kkr,krad,pkw,lkw,kom,sonstige,1,2,alkohol,typ,1_urs,2_urs,3_urs,sonst_urs,lichtverhaeltnisse,strassenzustand,01_alter_in_jahren,kinder,18_24,senioren
Domplatz,Spiegelturm-Parkplatz,So.,2/10/2008,13:30,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,0,,,,
Sprakeler Straße,Abzweig Ortsteingang,So.,2/10/2008,16:00,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,0,,,,
Roxeler Straße,Dieckmannstraße,So.,2/10/2008,18:00,3,,,,4,3,,,,,,3,,,,21,21,,621,,14,,,2/3/2016,0,,2,1,1
Dülmener Straße,31,So.,2/10/2008,6:30,4,,,,,2,,,,,,2,,,,21,21,,141,1,10,,,2/3/2016,0,,,,
Norderneyweg,8,So.,2/10/2008,17:20,7,,,,,2,,,,,,,1,,1,92,41,,799,,49,,,,,,,,
Zur Vogelstange,9,So.,2/10/2008,21:00,7,,,,,2,,1,,,,1,,,,71,21,,141,,49,,,2/3/2016,0,,,,
Hohe Geest,91,So.,2/10/2008,2:00,6,,,,,2,,,,,,1,1,,,41,21,,651,1,37,,,2/3/2016,0,,,,
Lippstädter Straße,,So.,2/10/2008,9:10,7,,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Lippstädter Straße,,So.,2/10/2008,9:10,7,,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Horstmarer Landweg,Corrensstraße,Mo.,2/11/2008,14:55,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,,,,
Eckenerstraße,17,Mo.,2/11/2008,21:20,5,,,,,3,,,,,,3,,,,21,21,,711,,36,,,2/3/2016,1,,,,
Hohe Geest,Westfalenstraße,Mo.,2/11/2008,6:40,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,2/3/2016,0,,,,
Robert-Bosch-Straße,Umgehungsstraße,Mo.,2/11/2008,16:00,5,,,,,2,,,,,,,2,,,41,41,,601,,14,,,0,0,,,,
Hohenholter Straße,,Mo.,2/11/2008,7:55,5,,,,,3,,,,,,1,2,,,41,41,,681,,14,,,0,1,,,,
Dingbängerweg,Roxeler Straße,Mo.,2/11/2008,11:15,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,0,,,,
Anton-Bruchhausen-Straße,6,Mo.,2/11/2008,10:15,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,0,0,,,,
Roxeler Straße,461,Mo.,2/11/2008,10:45,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,,,,
Lublinring,Gartenstraße,Mo.,2/11/2008,10:00,5,,,,,2,,,,,,1,1,,,41,21,,623,,14,,,0,0,,,,
Kanalstraße,Wibbeltstraße,Mo.,2/11/2008,6:30,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,2/3/2016,1,,,,
Nienkamp,,Mo.,2/11/2008,7:30,5,,,,,2,,1,,,,1,,,,21,71,,581,,45,,,0,0,,,,
Von-Corfey-Straße,11,Mo.,2/11/2008,8:30,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,1,0,,,,
Werlandstraße,Düesbergweg,Mo.,2/11/2008,8:50,5,,,,,2,,,,,,2,,,,21,21,,681,,14,11,,0,0,,,,
Am Dornbusch,24,Mo.,2/11/2008,8:30,5,,,,,2,,,,,,1,1,,,41,21,,601,,14,,,0,0,,,,
Kappenberger Damm,251,Mo.,2/11/2008,11:19,2,,,1,,2,,,,,,2,,,,21,21,,681,,11,,,0,0,,,1,
Am Schild,In der Au,Mo.,2/11/2008,15:40,5,,,,,2,,,1,,,1,,,,2,21,,261,,35,,,0,0,,,,
Siemensstraße,Robert-Bosch-Straße,Mo.,2/11/2008,18:10,4,,,,,2,,,,,,2,,,,21,21,,302,,28,,,2/3/2016,0,,,,
Hünenburg,143,Mo.,2/11/2008,7:41,5,,,,,1,,,,,,1,,,,21,,,799,,49,,,0,0,,,,
Königsberger Straße,Allensteiner Straße,Mo.,2/11/2008,10:45,5,,,,,2,,,,,,1,1,,,41,21,,601,,14,,,0,0,,,,
Weseler Straße,An der Hansalinie,Mo.,2/11/2008,14:55,5,,,,,1,,,,,,1,,,,21,,,141,,,,82,0,0,,,,
Albersloher Weg,Lippstädter Straße,Mo.,2/11/2008,15:50,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,0,,,,
Hafenplatz,1,Mo.,2/11/2008,11:00,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,0,0,,,,
Hammer Straße,Friedrich-Ebert-Straße,Mo.,2/11/2008,11:45,5,,,,,2,,,,,,2,,,,21,21,,602,,14,,,0,0,,,,
Mindener Straße,Andreas-Hofer-Straße,Mo.,2/11/2008,13:25,5,,,,,2,,,,,,1,1,,,41,21,,601,,14,,,0,0,,,,
Schorlemerstraße,,Mo.,2/11/2008,16:10,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,,,,
Hohenzollernring,1. Parkbucht an FG-LSA,Mo.,2/11/2008,16:10,7,,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Robert-Koch-Straße,48,Mo.,2/11/2008,11:35,5,,,,,2,,,,,,2,,,,21,21,,711,,16,,,0,0,,,,
Weseler Straße,253,Mo.,2/11/2008,21:05,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,2/3/2016,0,,,,
Hansaring,44,Mo.,2/11/2008,10:50,7,,,,,2,,,,,,1,1,,,41,21,,599,,49,,,0,0,,,,1
Orleans-Ring,Steinfurter Straße,Mo.,2/11/2008,15:45,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,0,,,,
Scheibenstraße,Münstermannweg,Mo.,2/11/2008,12:00,5,,,,,2,,1,,,,,1,,,41,71,,501,,14,,,0,0,,,,
Weseler Straße,Sentmaringer Weg,Mo.,2/11/2008,18:30,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,2,0,,,,
Idenbrockplatz,Parkplatz,Mo.,2/11/2008,13:43,7,,,,,2,,,,,,1,,,1,92,21,,703,,49,,,0,0,,,,
Grevener Straße,61,Mo.,2/11/2008,17:35,7,,,,,2,,,,,,2,,,,21,21,,703,,49,,,0,0,,,,
Aegidiistraße,Lütke Gasse,Mo.,2/11/2008,9:35,7,,,,,2,,,,,,1,1,,,41,21,,711,,36,37,,0,0,,,,
Aegidiistraße,54,Di.,2/12/2008,16:00,3,,,,2,2,,1,,1,,,,,,1,71,,662,,17,,,0,0,,,,
Marktallee,Unckelstraße,Di.,2/12/2008,20:50,5,,,,,2,,,,,,2,,,,21,21,,302,,28,,,2/3/2016,0,,,,
Weseler Straße,Bismarckallee,Di.,2/12/2008,20:25,3,,,,1,2,1,,,,,1,,,,21,81,,713,,36,,,2/3/2016,0,,,1,
Roxeler Straße,Höhe Aabrücke,Do.,2/12/2008,21:04,4,,,,,1,,,,,,1,,,,21,,,101,,13,,,2/5/2016,0,,,1,
Meesenstiege,Hünenburg,Di.,2/12/2008,21:50,3,,,,1,2,,1,,,,1,,,,21,71,,341,,28,,,2/3/2016,0,,,,
Steinfurter Straße,Gasselstiege,Di.,2/12/2008,13:50,3,,,,1,2,,1,,,,1,,,,21,71,,232,,35,,,0,0,,,,
Steinfurter Straße,Höhe Westfalentankstelle,Di.,2/12/2008,18:50,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,87,2/3/2016,0,,,,
Grevingstraße,Hammer Straße,Di.,2/12/2008,10:55,5,,,,,2,,,,,,2,,,,21,21,,700,,14,,87,0,0,,,,
Kappenberger Damm,284,Di.,2/12/2008,7:25,5,,,,,2,,,,,,2,,,,21,21,,201,,14,,87,1,0,,,,
B 54,"km 0,650",Di.,2/12/2008,17:27,5,,,,,2,,,,,,2,,,,21,21,,601,,13,14,,0,0,,,,
Winkelstraße,24,Di.,2/12/2008,9:10,5,,,,,2,,,,,,,1,,1,41,59,,501,,14,,,0,0,,,,
Bahnhofstraße,Höhe Hausnummer 10,Di.,2/12/2008,19:05,5,,,,,2,,,,,,2,,,,21,21,,232,,35,,,2/3/2016,0,,,,
Gartenstraße,Lublinring,Di.,2/12/2008,18:56,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,2/3/2016,0,,,,
Maikottenweg,Frauenburgstraße,Di.,2/12/2008,1:00,5,,,,,2,,,,,,2,,,,21,21,,682,,14,,,0,0,,,,
Dahlweg,122,Di.,2/12/2008,15:08,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,,,0,0,,,,
Hafenweg,24,Di.,2/12/2008,18:20,5,,,,,2,,,,,,2,,,,21,21,,303,,37,,,2/3/2016,0,,,,
Grevener Straße,154,Mi.,2/12/2008,16:49,5,,,,,2,,,,,,1,1,,,21,41,,633,,26,,,0,0,,,,
Niedersachsenring,Gartenstraße,Di.,2/12/2008,16:42,5,,,,,3,,1,,,,2,,,,21,21,,201,,19,,,1/3/2016,0,,,,
Neubrückenstraße,Bogenstraße,Di.,2/12/2008,18:30,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,2/3/2016,0,,,,
Zuhornstraße,Maximilianstraße,Di.,2/12/2008,9:40,5,,,,,2,,,,,,1,1,,,21,41,,501,,14,,,0,0,,,,
Fürstenbergstraße,5,Di.,2/12/2008,11:45,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,,,,
Domplatz,Ausfahrt Parkplatz,Di.,2/12/2008,18:30,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,1/3/2016,0,,,,
Moränenstraße,15,Di.,2/12/2008,12:25,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,,,,
Albersloher Weg,170,Di.,2/12/2008,18:10,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,2/3/2016,0,,,,
Langemarckstraße,13,Di.,2/12/2008,17:00,7,,,,,2,,,,,,1,,,1,92,21,,799,,49,,,2/3/2016,1,,,,
Hansaring,,Di.,2/12/2008,14:20,7,,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Bahnhofstraße,,Di.,2/12/2008,10:53,7,,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Dülmener Straße,22,Di.,2/12/2008,18:10,5,,,,,2,,,,,,1,1,,,41,21,,799,,49,,,2,0,,,,
Unckelstraße,24,Mi.,2/12/2008,19:30,7,,,,,2,,,,,,1,,,1,92,21,,703,,49,,,2/3/2016,0,,,,
Harkortstraße,Parkplatz Großmarkt,Di.,2/12/2008,17:00,7,,,,,2,,,,,,,1,,1,92,41,,703,,49,,,0,0,,,,
Südstraße,,Di,2/12/2008,11:45,7,,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Ludgeriplatz,Hafenstraße,Mi.,2/13/2008,8:38,3,,,,1,2,,1,,,,1,,,,21,71,,303,,28,,,2/3/2016,0,,,,
Rüschhausweg,Dieckmannstraße,Mi.,2/13/2008,14:20,3,,,,1,2,1,,,,,1,,,,81,21,,441,,60,,,0,0,,1,,
Dortmunder Straße,17,Mi.,2/13/2008,8:10,3,,,,1,2,1,1,,,,,,,,81,71,,424,,64,,,0,0,,,1,
Schiffahrter Damm,129,Mi.,2/13/2008,11:15,3,,,,2,3,,,,,,3,,,,21,21,,611,,14,,,0,1,,,,2
Lambertistraße,32,Mi.,2/13/2008,16:40,7,,,,,2,,,,1,,,1,,,41,1,,711,,36,,,0,0,,,,
Warendorfer Straße,km 6.972,Mi.,2/13/2008,19:40,3,,,,1,2,,,,,,1,,,1,21,62,,799,,44,,,2/5/2016,1,,,,
Warendorfer Straße,Umgehungsstraße,Mi.,2/13/2008,9:55,3,,,,3,2,,,,,,2,,,,21,21,,601,,14,,,0,0,,,,1
Mondstraße,Erikaweg,Mi.,2/13/2008,6:24,7,,,,,2,,,,,,1,,1,,21,33,,303,,35,,,2/3/2016,1,,,1,
Weseler Straße,Brunnenstraße,Mi.,2/13/2008,19:10,3,,,,1,2,1,,,,,,1,,,41,81,,441,,39,,,2/3/2016,0,,,,1
Mindener Straße,,Mi.,2/13/2008,7:30,7,,,,,2,,,,,,2,,,,21,21,,711,,36,,,1/3/2016,1,,,2,
Schmale Straße,15,Mi.,2/13/2008,13:10,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,,,,
Weseler Straße,Aegidiitor,Mi.,2/13/2008,13:20,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,0,,,,
Umgehungsstraße,50 m vor Warendorfer Straße,Mi.,2/13/2008,10:08,5,,,,,2,,,,,,1,1,,,41,21,,640,,26,,,0,1,,,,
Roxeler Straße,Dingbängerweg,Mi.,2/13/2008,14:30,5,,,,,2,,,,,,1,1,,,41,21,,623,,14,,,0,0,,,,
Bremer Platz,Taxistand Ostausgang HBF,Mi.,2/13/2008,8:17,5,,,,,2,,,,,,1,1,,,41,21,,703,,36,,,0,0,,,,
Ewaldistraße,38,Mi.,2/13/2008,7:45,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,1,,,,
Hegerskamp,Wolbecker Straße,Mi.,2/13/2008,8:20,5,,,,,2,,,,,,2,,,,21,21,,620,,14,,,0,1,,,,
Schelmenstiege,Hagemanns Kämpken,Mi.,2/13/2008,16:39,5,,,,,2,,,,,,2,,,,21,21,,681,,11,,,0,0,,,,
Kardinal-von-Galen-Ring,Parkplatz Mövenpick-Hotel,Mi.,2/13/2008,17:15,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,,,,
Heekweg,Parkplatz Sparkasse,Mi.,2/13/2008,12:25,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,0,,,,
Idenbrockplatz,26,Mi.,2/13/2008,11:25,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,0,,,,
Normannenweg,82,Mi.,2/13/2008,12:05,5,,,,,2,,,,,1,,1,,,41,11,,711,,36,,,0,1,,,,
Scharnhorststraße,Körnerstraße,Mi.,2/13/2008,9:20,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,0,0,,,,
Lazarettstraße,13,Mi.,2/13/2008,16:50,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,2,0,,,,
An den Loddenbüschen,85,Mi.,2/13/2008,5:20,5,,,,,1,,,,,,1,,,,21,,,711,,36,,,2/3/2016,0,,,,
Warendorfer Straße,Gerhardstraße,Mi.,2/13/2008,16:00,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,,,,
Mersmannsstiege,Weseler Straße,Mi.,2/13/2008,8:25,5,,,,,2,,,,,,2,,,,21,21,,201,,14,,,0,1,,,,
Weseler Straße,Moltkestraße,Mi.,2/13/2008,19:15,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,2/3/2016,0,,,,
Hohenzollernring,Höhe Franziskushospital,Mi.,2/13/2008,14:00,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,,,,
Melcherstraße,Parkplatz Sparkasse,Mi.,2/13/2008,11:50,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,1,,,,
Meesenstiege,58,Mi.,2/13/2008,14:15,5,,,,,2,,,,,,2,,,,21,21,,703,,49,,,0,0,,,,
Angelmodder Weg,91,Mi.,2/13/2008,21:15,7,,,,,1,,,,,,1,,,,21,,,799,,49,,,2/3/2016,1,,,,
Augustastraße,43,Mi.,2/13/2008,12:45,7,,,,,2,,,,,,2,,,,21,21,,799,,49,,,0,0,,,,1
Rektoratsweg,60,Mi.,2/13/2008,11:18,7,,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Mauritzstraße,Asche,Mi.,2/13/2008,16:01,7,,,,,2,,,,,,1,,,1,92,21,,703,,49,,,0,0,,,,
Peter-Rosegger-Weg,56,Mi.,2/13/2008,9:20,5,,,,,1,,,,,,1,,,,21,,,141,,49,,,0,1,,,,
Breul,,Mi.,2/13/2008,19:30,7,,,,,2,,,,,,2,,,,21,21,,799,,49,,,2,0,,,,1
Hammer Straße,Umgehungsstraße,Mi.,2/13/2008,15:35,5,,,,,2,,,,,,1,1,,,41,21,,623,,14,,,0,0,,,,
Burgstraße,31,Mi.,2/13/2008,12:00,7,,,,,2,,,,,,2,,,,21,21,,799,,36,,,0,0,,,,
Habichtshöhe,79,Mi.,2/13/2008,19:15,7,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2/3/2016,1,,,,
Grevener Straße,Janningsweg,Do.,2/14/2008,7:55,7,,,,,3,,,,,,2,,,,33,21,,699,,37,,,0,1,,,1,
Warendorfer Straße,Höhe Firma Hansen,Do.,2/14/2008,17:40,3,,,,3,4,,,,,,4,,,,21,21,,601,,14,,,1/5/2016,1,,,,
Unckelstraße,,Do.,2/14/2008,18:08,7,,,,,2,,,,,,2,,,,21,21,,703,,36,,,2/3/2016,1,,,,
Weseler Straße,485,Do.,2/14/2008,8:51,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,,,0,1,,,,
Tilbecker Straße,150 m vor Ortseingang,Do.,2/14/2008,6:50,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,2,1,,,,
Hammer Straße,Metzer Straße,Do.,2/14/2008,10:25,5,,,,,2,,,,,,1,1,,,21,41,,623,,14,,,0,0,,,,
Laukamp,11,Do.,2/14/2008,7:50,5,,,,,2,,,,,,1,1,,,41,21,,724,,36,,,0,1,,,,
Münsterstraße,26 B,Do.,2/14/2008,18:30,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,2,0,,,,
Friedrich-Ebert-Straße,Edeka Parkplatz,Do.,2/14/2008,17:15,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,0,,,,
Wolbecker Straße,Go Go,Do.,2/14/2008,18:45,5,,,,,2,,,,,,2,,,,21,21,,232,,35,,,2/3/2016,1,,,,
Hammer Straße,vor Kino,Do.,2/14/2008,17:50,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,1,1,,,,
An der Alten Ziegelei,Höhe Baumarkt Hornbach,Do.,2/14/2008,18:12,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,2/3/2016,1,,,,
Steinfurter Straße,,Do.,2/14/2008,16:30,5,,,,,2,,,,,,2,,,,21,21,,640,,26,,,0,1,,,,
Weseler Straße,675,Do.,2/14/2008,15:30,5,,,,,2,,,,,,1,,,1,21,59,,703,,36,,,0,1,,,,
Studtstraße,26,Do.,2/14/2008,13:45,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,,,,
Hoher Heckenweg,Einmündung Edelbach,Do.,2/14/2008,17:20,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,1,,,,
Kapitelstraße,16,Do.,2/14/2008,13:00,5,,,,,2,,,,,,2,,,,21,21,,700,,14,,,0,0,,,,
Niedersachsenring,Gartenstraße,Do.,2/14/2008,19:15,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,2/3/2016,1,,,,
An den Loddenbüschen,95,Do.,2/14/2008,8:30,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,,,,
Neubrückenstraße,gegenüber Hausnr. 16,Do.,2/14/2008,15:40,5,,,,,1,,,,,,,1,,,41,,,799,,14,,,0,0,,,,
Rüschhausweg,Höhe Hausnr.125,Do.,2/14/2008,19:20,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,2,1,,,,
Geiststraße,Sentmaringer weg,Do.,2/14/2008,17:55,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,2/3/2016,1,,,,
Hülshoffstraße,Von Schonebeck - Ring,Do.,2/14/2008,10:35,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,0,1,,,,
Südstraße,,Do.,2/14/2008,10:58,7,,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Twenteweg,13,Do.,2/14/2008,14:50,7,,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Am Stadtgraben,Parkstreifen vor Georgskommende,Do.,2/14/2008,18:51,7,,,,,2,,,,,,1,,,1,92,21,,799,,49,,,2,0,,,,
Albert-Schweitzer-Straße,,Do.,2/14/2008,9:50,7,,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Am Rohrbusch,81,Do.,2/14/2008,9:10,7,,,,,2,,,,,,2,,,,21,21,,799,,49,,,0,0,,,,
Kappenberger Damm,Brunnenweg,Do.,2/14/2008,16:45,3,,,,1,2,,1,,,,1,,,,21,71,,342,,28,,,0,0,,,1,
Grevener Straße,Jahnstraße,Do.,2/14/2008,13:17,2,,,1,1,2,1,,,,,,1,,,81,51,,451,,64,,,0,1,,,,
Grevener Straße,218,Fr.,2/15/2008,7:58,3,,,,2,3,,,,,,3,,,,21,21,,611,,14,,,0,0,,,,1
Tresckowstraße,Ossenkampstiege,Fr.,2/15/2008,15:00,5,,,,,1,,,,,,,1,,,41,,,799,,14,,,0,0,,,,
Weseler Straße,383,Fr.,2/15/2008,9:45,5,,,,,2,,,,,,2,,,,21,21,,301,,37,,,0,0,,,,
Orleans-Ring,Einsteinstraße,Fr.,2/15/2008,13:55,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,0,,,,
Alfred-Krupp-Weg,3,Fr.,2/15/2008,9:40,5,,,,,2,,,,,,1,1,,,21,41,,301,,37,,,0,0,,,,
Gasselstiege,,Fr.,2/15/2008,8:15,3,,,,1,2,1,1,,,,,,,,81,71,,753,,69,,,0,0,,,,
Von-Vincke-Straße,Urbanstraße,Fr.,2/15/2008,11:30,5,,,,,2,,,,,,2,,,,21,21,,301,,31,,,0,0,,,,
Albersloher Weg,Hafenstraße,Fr.,2/15/2008,19:15,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,2/3/2016,1,,,,
Weseler Straße,539,Fr.,2/15/2008,15:25,5,,,,,3,,,,,,2,1,,,21,21,,611,,14,,,0,0,,,,
Siemensstraße,Media Markt,Fr.,2/15/2008,15:00,5,,,,,2,,,,,,1,1,,,41,21,,601,,14,,,0,0,,,,
Junkerstraße,17,Fr.,2/15/2008,12:05,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,,,,
An den Bleichen,5,Fr.,2/15/2008,16:10,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,0,0,,,,
Davertstraße,Parkplatz Volksbank,Fr.,2/15/2008,12:25,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,,,,
Weseler Straße,570,Fr.,2/15/2008,18:40,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,2/3/2016,0,,,,
Fleigestraße,44,Fr.,2/15/2008,11:15,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,,,,
Gartenstraße,Parkplatz Edeka,Fr.,2/15/2008,13:50,5,,,,,2,,,,,,1,1,,,41,21,,703,,36,,,0,0,,,,
Hansaring,14,Fr.,2/15/2008,14:55,5,,,,,2,,,,,,1,1,,,41,21,,601,,14,,,0,0,,,,
Hohenzollernring,2,Fr.,2/15/2008,13:35,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,0,0,,,,
Zumsandestraße,25 - 27,Fr.,2/15/2008,7:40,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,,,,
Westhoffstraße,Rektoratsweg,Fr.,2/15/2008,7:28,4,,,,,2,,,,,,2,,,,21,21,,211,,35,,,0,0,,,,
Grevener Straße,Nienkamp,Fr.,2/15/2008,8:55,3,,,,1,2,,,,,,2,,,,21,21,,211,,35,,,0,1,,,,
Von-Schonebeck-Ring,77,Fr.,2/15/2008,14:03,2,,,1,,2,,1,,,,1,,,,21,71,,581,,45,,,0,0,,,,1
Ludwig-Dürr-Straße,Rjasanstraße,Fr.,2/15/2008,20:20,2,,,1,,2,1,,,,,1,,,,21,81,,451,,42,,,2/3/2016,0,,,,
Bahnhofstraße,24,Fr.,2/15/2008,15:25,3,,,,1,2,1,,,,,1,,,,81,21,,422,,64,,,0,0,,,,
Nottulner Landweg,Welsingheide,Fr.,2/15/2008,15:20,3,,,,1,2,,1,,,,1,,,,21,71,,211,,35,,,0,0,,,1,
Domplatz,Fahrradständer,Fr.,2/15/2008,9:30,7,,,,,2,,1,,,,,,,1,92,71,,799,,49,,,0,0,,,,
Bremer Straße,15,Fr.,2/15/2008,19:10,7,,,,,2,,,,,,2,,,,21,21,,501,,49,,,2/3/2016,0,,,,1
Schweriner Straße,42,Fr.,2/15/2008,0:00,7,,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Gremmendorfer Weg,30,Sa.,2/16/2008,20:40,5,,,,,2,1,,,,,,,1,,33,81,,581,,14,,,2/3/2016,0,,,,
Hammer Straße,292,Sa.,2/16/2008,15:15,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,,,,
Loddenheide,Parkplatz Ratio - Großmarkt,Sa.,2/16/2008,14:30,5,,,,,2,,,,,,2,,,,21,21,,681,,14,,,0,0,,,,
Königsstraße,Parkplatz Commerzbank,Sa.,2/16/2008,9:50,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,0,,,,
Jüdefelderstraße,Münzstraße,Sa.,2/16/2008,9:40,5,,,,,2,,,,,,2,,,,21,21,,551,,37,,,0,0,,,,
Burgwall,17 a,Sa.,2/16/2008,18:30,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2/3/2016,0,,,,
Petersheide,2,Sa.,2/16/2008,19:15,5,,,,,2,,,,,,1,1,,,21,41,,711,,36,,,2/3/2016,0,,,,
Domplatz,20 - 22,Sa.,2/16/2008,14:40,5,,,,,2,,,,,,1,,,1,59,21,,323,,14,,,0,0,,,,
Westfalenstraße,184,Sa.,2/16/2008,14:55,7,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,,,1,
Düesbergweg,145,Sa.,2/16/2008,14:45,3,,,,1,2,,1,,,,1,,,,71,21,,372,,49,,,0,0,,1,,
Catharina-Müller-Straße,6,Sa.,2/16/2008,15:20,7,,,,,2,,,,,,2,,,,21,21,,703,,49,,,0,0,,,,1
Hermannstraße,48,Sa.,2/16/2008,17:00,7,,,,,2,,,,,,2,,,,21,21,,799,,49,,,0,0,,,,
Kesslerweg,,Sa.,2/16/2008,14:00,7,,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Hammer Straße,Burgstraße,Sa.,2/16/2008,1:50,6,,,,,2,,,,,,2,,,,21,21,,202,1,18,,,1,0,,,,
Westhoffstraße,1,Sa.,2/16/2008,15:00,7,,,,,2,,,,,,1,,,1,92,21,,703,,49,,,0,0,,,,
Grevener Straße,165,Sa.,2/16/2008,12:00,7,,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Westfalenstraße,184,Sa.,2/16/2008,14:55,7,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,,,1,
Wilhelmstraße,12,Sa.,2/16/2008,13:55,7,,,,,2,,,,,,2,,,,21,21,,799,,10,,,0,0,,,,
Dingbängerweg,Altenroxeler Straße,So.,2/17/2008,13:15,5,,,,,3,,,,,,3,,,,21,21,,201,,14,,87,0,0,,,,
Hammer Straße,Umgehungsstraße,So.,2/17/2008,11:45,5,,,,,2,,,,,,1,1,,,21,41,,623,,14,,,0,0,,,,
Weseler Straße,368,So.,2/17/2008,17:15,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,0,,,,
B 54,Abfahrt Nienberge,So.,2/17/2008,22:15,2,,,1,,1,,,,,,1,,,,21,,,102,,12,,,2/3/2016,0,,,,
Hammer Straße,Umgehungsstraße,So.,2/17/2008,11:45,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,0,,,,
Hansaring,Soester Straße,So.,2/17/2008,15:55,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,0,0,,,,
