Name  /  Date: 2016_05_20;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_01123_FV1_G (MQ588);-32;206;243;192;204;215;40;241;237;211;210;166;121;87;62;41;
MQ_01123_FV1_L (MQ589);0;2;3;2;2;2;0;2;2;2;2;2;1;1;1;0;
MQ_08030_FV3_G (MQ59);225;696;655;605;624;647;720;628;649;672;570;528;399;265;192;154;
MQ_01123_FV1_R (MQ590);0;2;3;2;2;2;0;2;2;2;2;2;1;1;1;0;
MQ_01123_FV3_G (MQ591);-6;171;179;226;219;260;40;219;254;270;241;177;137;118;90;75;
MQ_01123_FV3_L (MQ592);0;2;2;2;2;3;0;2;3;3;2;2;1;1;1;1;
MQ_01123_FV3_R (MQ593);0;2;2;2;2;3;0;2;3;3;2;2;1;1;1;1;
MQ_01130_FV3_R (MQ594);5;4;4;4;4;4;4;5;5;5;5;5;3;2;2;2;
MQ_01140_FV1_L (MQ595);66;46;49;50;60;59;77;62;61;57;54;49;38;30;36;19;
MQ_01140_FV1_R (MQ596);27;13;14;14;18;18;19;19;20;19;16;14;10;9;10;6;
MQ_01140_FV2_G (MQ597);-13;7;9;7;11;13;19;11;11;12;11;9;9;6;5;5;
MQ_01140_FV2_R (MQ598);-22;11;15;11;17;21;31;18;18;20;18;14;14;11;9;8;
MQ_01140_FV31_L (MQ599);120;178;165;147;150;174;80;156;154;175;153;127;91;65;66;57;
MQ_08050_FV1_R (MQ6);327;479;482;502;526;518;560;497;440;391;334;260;143;46;26;23;
MQ_03070_FV4_L (MQ60);79;124;117;129;124;120;120;134;121;134;120;87;85;60;34;17;
MQ_01140_FV31_R (MQ600);309;221;195;188;171;176;200;170;207;150;130;124;73;50;31;37;
MQ_01140_FV4_G (MQ601);92;45;45;42;41;43;0;53;55;45;48;33;33;16;22;25;
MQ_01140_FV4_L (MQ602);2;1;1;1;1;1;0;2;2;1;1;1;1;0;1;1;
MQ_01140_FV4_R (MQ603);-17;111;119;133;149;160;120;205;166;154;143;111;92;70;58;45;
MQ_01150_FV1_R (MQ604);206;63;57;54;95;84;200;79;59;70;84;79;60;34;25;25;
MQ_01150_FV3_L (MQ605);9;66;68;64;70;78;80;68;71;60;85;83;50;38;31;26;
MQ_01160_FV1_L (MQ606);411;393;380;385;393;359;280;405;394;378;394;338;268;228;227;125;
MQ_01160_FV2_L (MQ607);326;206;207;228;299;294;440;262;286;292;274;220;182;126;139;104;
MQ_01160_FV2_R (MQ608);360;383;393;362;425;379;480;396;418;400;368;390;320;203;234;155;
MQ_01160_FV3_R (MQ609);473;261;238;215;196;234;200;194;208;216;203;162;117;110;61;65;
MQ_03070_FV4_R (MQ61);358;278;269;272;267;291;320;285;282;248;253;160;116;110;64;43;
MQ_01160_FV4_L (MQ610);-107;113;109;103;131;124;160;113;106;112;118;99;54;55;35;32;
MQ_01160_FV4_R (MQ611);160;90;103;109;111;98;40;129;118;116;121;96;70;60;42;34;
MQ_01161_FV1_G (MQ612);846;646;611;585;572;591;560;590;591;583;583;490;388;333;286;185;
MQ_01170_FV1_L (MQ614);138;281;297;306;369;378;400;406;392;373;355;299;203;161;159;81;
MQ_01170_FV2_L (MQ615);246;139;120;112;130;188;120;151;186;161;139;135;93;68;67;29;
MQ_01170_FV2_R (MQ616);247;344;316;364;346;419;160;446;434;460;393;366;196;143;99;85;
MQ_01170_FV3_R (MQ617);-7;38;35;33;34;35;25;36;37;37;37;31;18;16;12;12;
MQ_01190_FV1_R (MQ618);3;139;149;163;192;214;224;212;220;206;196;163;132;108;118;89;
MQ_01195_FV1_R (MQ619);-1;7;7;8;10;12;10;12;12;11;10;7;6;5;6;4;
MQ_03080_FV1_G (MQ62);610;538;503;446;525;577;840;591;559;532;433;312;219;173;136;85;
MQ_01195_FV2_L (MQ620);40;79;87;91;116;128;40;142;98;96;71;41;34;36;25;17;
MQ_01195_FV2_R (MQ621);206;47;78;104;171;195;200;230;135;113;73;46;35;29;14;6;
MQ_01195_FV3_L (MQ622);80;66;30;28;39;38;40;34;22;29;13;13;11;6;6;4;
MQ_01200_FV2_L (MQ623);-242;56;69;68;114;136;80;155;127;154;113;59;42;29;26;21;
MQ_01200_FV2_R (MQ624);135;53;39;31;61;60;80;76;68;74;73;37;19;15;18;11;
MQ_01200_FV3_R (MQ625);65;56;48;47;47;53;53;51;47;49;49;40;25;22;17;15;
MQ_01210_FV12_L (MQ626);145;188;197;233;328;363;440;351;357;307;274;231;160;131;116;95;
MQ_01210_FV12_R (MQ627);20;18;20;24;32;37;48;36;36;31;27;22;16;13;11;10;
MQ_01210_FV32_R (MQ628);95;78;66;76;92;106;120;124;143;118;123;77;63;36;24;34;
MQ_01210_FV4_G (MQ629);;18;21;30;38;24;80;35;43;31;22;15;1;8;10;1;
MQ_03080_FV1_L (MQ63);;;10;10;12;11;40;9;10;18;18;15;11;7;7;6;
MQ_01210_FV4_L (MQ630);20;16;16;9;24;16;20;21;17;17;14;10;2;9;6;1;
MQ_01210_FV4_R (MQ631);40;21;19;17;61;62;840;45;70;42;52;16;9;15;18;6;
MQ_01210_FV6_R (MQ632);80;81;88;90;119;97;160;113;115;109;113;83;63;40;21;24;
MQ_01220_FV1_R (MQ633);4;3;5;5;8;9;;12;9;8;6;5;4;4;5;2;
MQ_01220_FV31_L (MQ634);6;5;4;3;4;4;6;4;4;4;4;3;2;1;1;1;
MQ_01230_FV2_L (MQ635);40;5;11;14;29;50;40;61;36;45;18;15;11;5;5;7;
MQ_01230_FV2_R (MQ636);;8;12;8;22;40;120;56;27;30;19;14;8;6;6;7;
MQ_01240_FV1_L (MQ637);175;121;149;168;269;267;200;301;258;210;184;107;92;80;66;54;
MQ_01240_FV3_L (MQ638);255;189;177;161;184;196;160;207;247;214;172;130;87;60;50;41;
MQ_01240_FV4_G (MQ639);15;376;377;367;439;448;320;434;449;401;328;271;197;140;87;60;
MQ_03080_FV1_R (MQ64);484;117;149;174;199;209;80;222;212;195;185;128;89;86;69;64;
MQ_01240_FV4_L (MQ640);156;214;194;224;256;293;440;306;284;266;217;164;102;64;46;37;
MQ_01250_FV1_G (MQ641);600;570;544;639;797;815;720;798;813;663;539;458;311;219;135;110;
MQ_01250_FV1_L (MQ642);11;63;73;91;95;100;40;90;123;99;107;71;41;18;10;11;
MQ_01250_FV2_L (MQ643);175;183;172;187;279;325;200;299;251;264;214;179;128;77;40;27;
MQ_01250_FV2_R (MQ644);25;88;128;98;105;107;200;105;110;111;92;69;59;33;13;13;
MQ_01250_FV3_G (MQ645);-21;585;514;604;579;675;760;667;642;575;502;403;276;217;215;140;
MQ_01250_FV3_R (MQ646);532;250;210;223;275;339;400;372;348;306;292;174;131;91;78;62;
MQ_01250_FV4_G (MQ647);40;12;19;17;30;69;40;43;36;0;0;0;0;0;0;0;
MQ_02010_FV1_G (MQ648);;;;;;;;;;;;;;;;;
MQ_02010_FV1_L (MQ649);;;;;;;;;;;;;;;;;
MQ_03080_FV2_G (MQ65);80;51;52;50;66;69;120;87;64;81;81;87;46;43;37;28;
MQ_02010_FV2_L (MQ650);;;;;;;;;;;;;;;;;
MQ_02010_FV2_R (MQ651);;;;;;;;;;;;;;;;;
MQ_02010_FV3_G (MQ652);242;279;268;340;378;419;642;439;401;462;415;340;244;158;147;103;
MQ_02010_FV3_R (MQ653);63;30;28;36;33;42;56;41;37;45;40;37;26;18;18;11;
MQ_02020_FV1_L (MQ654);-21;158;150;140;160;158;280;225;184;187;172;133;150;53;58;32;
MQ_02020_FV1_R (MQ655);-21;203;195;172;217;201;200;235;242;242;198;146;123;102;94;54;
MQ_02020_FV2_L (MQ656);357;103;93;113;112;123;160;119;120;136;95;83;46;29;26;14;
MQ_02020_FV2_R (MQ657);280;183;188;198;234;215;320;219;209;258;221;156;121;68;67;57;
MQ_02020_FV3_R (MQ658);-13;40;39;44;49;56;24;63;53;63;56;43;32;25;24;14;
MQ_02020_FV4_R (MQ659);133;44;41;40;47;51;84;52;51;51;50;40;28;19;13;12;
MQ_03020_FV1_R (MQ66);;;;;;;;;
MQ_03080_FV2_L (MQ67);;15;14;11;16;13;0;11;8;19;12;15;7;3;4;2;
MQ_03080_FV2_R (MQ68);;24;11;14;18;25;49;31;25;21;19;17;14;9;8;5;
MQ_03020_FV1_G (MQ69);;;;;;;;;
MQ_08050_FV2_R (MQ7);120;56;90;84;120;89;40;114;80;80;65;45;32;19;3;3;
MQ_03080_FV3_G (MQ70);-33;407;426;489;588;653;640;670;617;580;492;351;285;208;135;82;
MQ_03080_FV3_L (MQ71);56;108;72;84;127;162;200;177;172;141;120;59;49;36;35;30;
MQ_06170_FV7_G (MQ72);717;416;488;583;675;763;960;799;717;650;655;490;329;252;230;161;
MQ_08031_FV11_L (MQ73);;;;;;;;;;;;;;;;;
MQ_08031_FV11_G (MQ74);298;481;570;594;635;662;600;639;629;590;527;451;324;265;299;197;
MQ_29010_FV1_R (MQ75);-25;109;138;142;197;199;208;230;205;206;161;123;92;59;45;46;
MQ_29010_FV1_G (MQ76);-38;164;207;213;295;298;312;345;308;308;241;185;138;88;68;70;
MQ_08031_FV11_R (MQ77);-30;42;29;25;37;42;;29;33;27;39;37;44;15;19;35;
MQ_29010_FV1_L (MQ78);;66;68;70;101;96;80;118;123;100;78;55;36;27;21;24;
MQ_06170_FV7_L (MQ79);40;43;36;50;39;44;80;43;45;51;49;39;29;19;7;8;
MQ_03290_FV2_R (MQ8);295;296;337;334;329;385;440;351;354;319;309;321;229;158;186;150;
MQ_06160_FV3_R (MQ80);474;330;341;340;365;429;560;387;386;377;397;260;174;107;113;76;
MQ_08031_FV2_L (MQ81);149;52;41;54;87;82;80;49;39;31;36;24;22;8;15;7;
MQ_29010_FV2_R (MQ82);85;70;64;62;81;80;30;85;90;87;66;49;37;28;19;13;
MQ_29010_FV2_G (MQ83);248;203;186;182;237;234;88;249;264;253;191;142;107;82;55;39;
MQ_08031_FV3_ L (MQ84);95;42;18;20;14;27;20;19;13;22;20;21;10;6;11;12;
MQ_08031_FV3_G (MQ85);-21;696;659;605;576;654;880;637;656;672;569;534;397;261;173;133;
MQ_29010_FV2_L (MQ86);7;6;5;5;6;6;2;7;7;7;5;4;3;2;2;1;
MQ_03181_FV1_R (MQ87);41;65;60;62;61;84;80;71;75;71;73;48;34;27;20;17;
MQ_08031_FV3_R (MQ88);412;90;72;90;63;49;40;36;42;47;30;23;13;5;7;2;
MQ_29010_FV3_R (MQ89);2;2;2;2;2;2;4;2;2;2;2;1;1;1;0;0;
MQ_03290_FV2_G (MQ9);129;223;252;277;294;271;320;314;295;287;318;266;227;193;169;113;
MQ_29010_FV3_G (MQ90);143;224;178;160;193;207;356;184;200;180;185;119;91;61;38;32;
MQ_06160_FV3_G (MQ91);434;434;425;330;324;367;200;388;393;375;353;324;171;128;95;58;
MQ_08031_FV4_L (MQ92);-68;31;22;33;40;65;;34;55;55;52;29;33;13;35;30;
MQ_29010_FV3_L (MQ93);11;49;56;55;36;53;120;56;74;64;44;44;23;16;12;8;
MQ_03181_FV1_L (MQ94);41;65;60;62;61;84;80;71;75;71;73;48;34;27;20;17;
MQ_29010_FV4_G (MQ95);78;148;167;187;209;209;210;271;284;276;201;144;104;82;47;35;
MQ_29010_FV4_R (MQ96);26;49;56;62;70;70;70;90;95;92;67;48;35;27;16;12;
MQ_29010_FV4_L (MQ97);433;172;221;212;212;210;120;222;213;242;217;131;108;77;49;48;
MQ_03080_FV3_R (MQ98);;7;11;15;14;9;10;6;13;15;17;10;6;2;3;1;
MQ_03080_FV4_G (MQ99);15;63;65;52;62;76;40;87;85;108;101;72;46;36;32;28;
