Name  /  Date: 2015_05_22;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);;;;;;;;;362;364;359;370;365;387;378;379;355;318;204;183;152;
MQ_08065_FV2_L (MQ334);15;21;36;16;16;18;13;10;4;5;3;1;2;
MQ_08110_FV1_L (MQ335);64;90;92;65;96;70;56;51;42;46;20;19;8;
MQ_08065_FV2_R (MQ336);33;94;96;25;33;38;23;15;9;4;5;1;4;
MQ_08065_FV3_L (MQ337);38;29;30;27;20;25;23;9;11;7;4;1;2;
MQ_08065_FV4_G (MQ338);360;405;532;542;533;542;447;332;274;145;112;79;72;
MQ_06170_FV2_R (MQ339);54;68;80;82;82;64;71;65;45;28;19;6;4;
MQ_08052_FV3_G (MQ34);885;1018;1112;1185;1150;1090;1039;883;579;408;239;205;141;
MQ_08110_FV3_R (MQ341);81;61;49;60;83;62;63;48;40;31;18;5;8;
MQ_08110_FV3_G (MQ342);751;625;703;683;720;674;652;662;434;344;198;168;118;
MQ_08052_FV3_L (MQ35);13;21;15;13;10;8;7;6;2;1;0;1;0;
MQ_08120_FV1_R (MQ350);46;69;54;63;49;37;60;53;49;6;10;14;3;
MQ_08120_FV1_G (MQ351);792;936;1036;1155;1075;1027;868;796;721;572;362;300;261;
MQ_08120_FV1_L (MQ352);92;62;100;69;98;92;90;106;84;69;35;23;22;
MQ_08120_FV2_G (MQ354);13;15;13;18;17;14;11;12;13;7;4;4;1;
MQ_08120_FV2_R (MQ355);86;81;79;85;110;81;85;64;47;33;24;20;7;
MQ_08120_FV2_L (MQ356);52;59;54;73;69;54;44;47;52;27;18;15;5;
MQ_06170_FV3_G (MQ357);545;600;645;680;618;612;600;606;455;308;215;150;110;
MQ_06170_FV5_G (MQ358);515;584;628;657;611;603;589;595;437;287;201;142;120;
MQ_08120_FV3_G (MQ359);826;868;969;955;983;934;890;882;539;474;298;237;164;
MQ_03020_FV1L (MQ36);55;71;76;62;69;64;60;69;44;29;27;21;10;
MQ_08120_FV3_R (MQ360);45;36;41;41;44;40;36;39;24;22;15;13;9;
MQ_06170_FV5_R (MQ361);16;18;21;20;19;20;19;18;15;10;7;6;4;
MQ_08120_FV4_G (MQ362);5;7;5;7;7;6;6;5;6;1;0;1;0;
MQ_08120_FV4_R (MQ363);22;32;23;30;31;27;26;21;27;4;1;2;1;
MQ_08120_FV4_L (MQ364);22;32;23;30;31;27;26;21;27;4;1;2;1;
MQ_01090_16_DRad3 (MQ365);307;410;417;431;438;389;424;419;323;262;181;161;163;
MQ_01090_15_DRad1 (MQ368);472;470;459;463;482;440;434;406;344;243;188;124;121;
MQ_03023_FV2_G (MQ37);384;396;474;480;455;386;402;334;266;213;151;109;69;
MQ_08130_FV1_R (MQ371);41;79;93;98;76;92;72;92;85;55;35;29;18;
MQ_08130_FV1_G (MQ372);538;642;703;820;769;718;632;555;507;365;249;200;150;
MQ_06170_FV6_R (MQ374);48;64;62;70;68;61;71;53;49;30;21;14;11;
MQ_08130_FV3_G (MQ375);534;560;615;570;609;567;550;536;326;274;161;141;98;
MQ_08130_FV3_L (MQ377);13;23;29;28;45;18;33;30;24;27;15;8;7;
MQ_08053_FV1_G (MQ38);705;940;1011;1106;1040;911;824;787;716;532;325;296;203;
MQ_08140_FV1_G (MQ385);537;555;635;578;652;571;585;556;337;302;178;132;98;
MQ_08140_FV2_G (MQ386);506;643;663;794;774;693;611;554;506;357;242;205;149;
MQ_08053_FV1_R (MQ39);82;93;72;90;82;60;50;26;16;5;9;2;2;
MQ_29100_FV1_G (MQ392);499;517;594;571;610;542;569;519;316;288;161;127;92;
MQ_29100_FV2_G (MQ393);480;623;664;797;721;700;578;506;452;332;216;181;132;
MQ_29110_FV1_G (MQ398);492;516;598;576;617;541;568;527;330;285;167;127;91;
MQ_29110_FV2_G (MQ399);469;599;657;777;713;695;584;502;437;324;216;180;125;
MQ_03290_FV12_L (MQ4);302;321;350;345;354;311;313;291;255;164;122;171;131;
MQ_08053_FV2_R (MQ40);132;140;140;140;153;168;138;120;86;36;11;8;2;
MQ_29120_FV1_G (MQ402);380;489;539;627;587;563;484;414;351;267;174;150;104;
MQ_29120_FV1_L (MQ403);83;107;118;138;129;123;106;91;77;58;38;33;23;
MQ_29120_FV2_R (MQ404);100;79;96;94;112;98;98;90;64;54;37;18;17;
MQ_29120_FV2_L (MQ405);54;43;51;51;60;53;53;49;34;29;20;10;9;
MQ_29120_FV3_G (MQ406);399;480;517;511;526;453;472;446;287;228;131;107;77;
MQ_06160_FV1_L (MQ407);182;217;230;228;232;207;189;166;136;87;76;70;48;
MQ_29120_FV3_R (MQ408);17;20;21;21;22;19;20;19;12;9;6;4;3;
MQ_08053_FV2_L (MQ41);96;135;168;176;202;171;128;70;30;16;6;9;0;
MQ_08053_FV3_G (MQ42);787;888;948;1026;963;925;917;823;548;395;235;197;144;
MQ_08053_FV3_L (MQ43);110;108;109;99;111;103;104;81;43;20;13;3;1;
MQ_03290_FV12_R (MQ432);;;;;;;;;145;146;144;148;146;155;151;152;142;127;82;73;61;
MQ_03290_FV3_R (MQ433);14;14;14;15;15;14;14;15;13;12;9;8;6;
MQ_03290_FV3_L (MQ434);35;23;31;28;24;32;35;33;37;50;35;34;37;
MQ_03290_FV4_R (MQ435);13;14;13;15;15;14;14;13;12;9;8;5;6;
MQ_08020_FV3_R (MQ436);187;169;221;133;163;241;215;206;213;136;127;99;85;
MQ_08030_FV2_R (MQ437);;;
MQ_08031_FV2_G (MQ438);;;
MQ_08031_FV2_R (MQ439);;;
MQ_06160_FV1_G (MQ44);320;353;331;333;307;325;289;267;214;169;110;117;72;
MQ_08031_FV4_G (MQ440);;;
MQ_08031_FV4_R (MQ441);;;
MQ_08032_FV2_R (MQ442);17;47;35;17;14;10;10;3;3;2;2;1;2;
MQ_08032_FV2_L (MQ443);11;31;23;12;9;7;7;2;2;2;1;1;1;
MQ_08041_FV2_G (MQ444);6;8;7;9;9;8;8;10;7;4;1;3;1;
MQ_08041_FV2_R (MQ445);36;46;39;53;50;44;46;55;41;22;6;14;3;
MQ_08041_FV4_G (MQ446);1;3;3;4;2;2;2;2;1;1;1;2;1;
MQ_08041_FV4_R (MQ447);13;30;26;37;19;14;16;20;11;13;11;15;6;
MQ_08060_FV2_R (MQ448);;124;117;158;146;143;144;105;81;76;54;53;39;
MQ_08070_FV1_R (MQ449);;;;;;;;;;;;;;
MQ_03070_FV2_R (MQ45);;;
MQ_08100_FV2_R (MQ450);40;60;43;48;43;42;34;43;34;35;31;26;21;
MQ_08100_FV2_L (MQ451);;;;;;;;;;;;;;
MQ_08110_FV2_R (MQ452);48;78;185;171;41;64;49;61;26;11;14;5;25;
MQ_08110_FV2_L (MQ453);28;46;108;100;24;37;29;35;15;6;8;3;14;
MQ_06170_FV2_L (MQ454);116;125;156;151;155;140;113;131;81;79;39;24;19;
MQ_08130_FV2_R (MQ455);12;12;15;22;21;18;19;15;15;9;8;5;4;
MQ_08130_FV2_L (MQ456);37;35;45;65;63;54;56;45;45;28;25;14;11;
MQ_01210_FV5_L (MQ457);115;148;131;149;127;146;122;105;83;75;59;35;29;
MQ_01160_FV3_G (MQ458);672;663;824;907;751;694;755;612;594;394;273;273;342;
MQ_01210_FV2_L (MQ459);79;88;84;91;81;84;79;70;56;46;35;25;18;
MQ_08030_FV1_R (MQ46);261;288;333;333;292;302;284;238;287;196;169;165;141;
MQ_01210_FV2_G (MQ460);55;60;65;62;61;59;61;52;40;32;22;18;11;
MQ_01210_FV2_R (MQ461);180;201;220;208;205;201;207;173;131;108;72;57;37;
MQ_01210_FV32_G (MQ462);741;685;759;817;716;694;702;719;599;435;307;244;191;
MQ_01210_FV12_G (MQ463);671;861;954;981;938;815;769;616;482;362;263;254;143;
MQ_02021_FV2_G (MQ464);;;;;;;;;;;;;;
MQ_02021_FV1_G (MQ465);;;;;;;;;;;;;;
MQ_02020_FV4_G (MQ466);638;767;762;805;761;752;701;706;562;418;246;194;107;
MQ_02020_FV3_G (MQ467);334;382;410;487;405;395;407;388;309;222;136;129;131;
MQ_02020_FV2_G (MQ468);788;1006;1122;1107;1017;852;813;749;593;406;297;278;172;
MQ_02020_FV1_G (MQ469);555;475;659;514;596;452;428;406;338;249;200;159;111;
MQ_08030_FV1_G (MQ47);637;726;740;770;774;638;670;630;551;411;317;290;262;
MQ_01100_FV3_G (MQ470);;;
MQ_01100_FV1_G (MQ471);;;
MQ_01051_FV1_G (MQ472);778;1030;1194;1284;1273;892;865;741;538;378;248;227;120;
MQ_01051_FV3_G (MQ473);1097;1263;1384;1454;1356;1283;1239;1124;892;711;425;308;180;
MQ_01060_FV1_G (MQ474);419;377;419;400;427;430;398;388;361;270;206;160;141;
MQ_01061_FV1_G (MQ475);;;;;;;;;;;;;;
MQ_01070_FV1_G (MQ476);629;479;577;605;483;487;453;462;416;297;167;158;124;
MQ_01060_FV3_G (MQ477);533;678;716;697;678;640;639;561;449;334;251;226;163;
MQ_01061_FV3_G (MQ478);477;631;669;650;631;618;608;526;411;306;239;217;158;
MQ_01070_FV3_R (MQ479);451;575;533;591;562;548;541;503;444;290;156;149;158;
MQ_03290_FV4_GRL (MQ48);334;386;389;383;400;325;338;317;302;211;172;159;120;
MQ_01070_FV3_G (MQ480);505;668;686;694;655;624;635;560;447;323;251;233;174;
MQ_01080_FV1_G (MQ481);782;804;839;891;848;848;773;734;683;474;355;311;220;
MQ_01160_FV1_G (MQ482);851;974;1067;1059;1040;989;947;867;768;554;409;401;278;
MQ_01080_FV3_G (MQ483);809;969;1018;1080;1013;998;970;882;741;521;387;351;285;
MQ_01090_FV1_G (MQ484);702;727;762;752;774;704;633;644;562;411;306;297;207;
MQ_01090_FV2_R (MQ485);283;394;362;358;358;349;356;323;272;198;168;198;163;
MQ_01090_FV31_G (MQ486);758;896;956;996;939;953;917;851;740;514;357;326;265;
MQ_01110_FV1_G (MQ487);;;
MQ_01110_FV3_G (MQ488);;;
MQ_01120_FV3_G (MQ489);824;936;997;1003;967;964;968;851;760;523;365;307;244;
MQ_03181_FV3_G (MQ49);540;646;720;654;643;605;615;549;398;335;208;199;122;
MQ_01120_FV1_G (MQ490);905;992;1056;1040;1085;949;871;795;650;485;377;372;267;
MQ_01190_FV3_G (MQ491);598;571;630;690;625;601;592;560;501;342;234;194;159;
MQ_01140_FV1_G (MQ492);705;772;844;813;844;785;756;702;619;453;328;355;223;
MQ_01140_FV2_L (MQ493);162;169;196;192;184;158;169;143;155;103;78;69;70;
MQ_01190_FV3_L (MQ494);277;274;328;329;304;273;279;223;167;135;93;56;36;
MQ_01130_FV1_G (MQ495);780;876;932;891;935;863;844;788;691;500;379;398;261;
MQ_01050_FV4_L (MQ496);180;236;270;271;244;216;195;156;117;111;59;46;26;
MQ_01025_FV3_G (MQ497);1073;1432;1539;1582;1470;1302;1234;1074;854;615;457;431;261;
MQ_01025_FV2_L (MQ498);207;307;352;359;400;313;321;218;183;124;100;62;51;
MQ_01025_FV1_G (MQ499);815;833;930;968;851;854;902;889;771;521;338;274;202;
MQ_08050_FV1_G (MQ5);684;924;939;1052;992;849;757;700;593;445;328;310;210;
MQ_03181_FV3_L (MQ50);74;67;94;94;69;76;81;83;47;40;28;33;17;
MQ_01050_FV1_G (MQ500);394;387;433;455;391;387;388;404;358;282;181;149;115;
MQ_01050_FV1_L (MQ501);435;416;474;506;449;445;465;459;407;309;189;144;110;
MQ_01050_FV2_G (MQ502);451;610;645;687;693;508;530;444;367;273;196;186;111;
MQ_01050_FV3_G (MQ503);530;695;696;734;730;700;668;568;434;340;272;244;158;
MQ_01050_FV4_G (MQ504);515;592;715;748;687;644;584;527;402;280;207;134;87;
MQ_01040_FV3_G (MQ505);;745;999;652;364;;;;20;764;876;659;272;
MQ_01040_FV1_G (MQ506);890;882;918;904;882;908;900;887;893;888;882;632;212;
MQ_01190_FV2_R (MQ507);399;514;540;530;538;435;396;323;244;181;132;110;42;
MQ_01190_FV1_G (MQ508);600;648;735;737;704;656;637;575;446;379;280;285;201;
MQ_01030_FV3_G (MQ509);970;1166;1237;1326;1214;1127;1048;945;780;605;443;413;269;
MQ_03181_FV1_G (MQ51);285;324;390;341;268;325;295;320;263;170;106;84;77;
MQ_01030_FV1_G (MQ510);741;713;771;805;718;706;742;736;717;530;334;269;205;
MQ_01190_FV2_L (MQ511);140;157;177;183;155;157;135;120;86;91;54;37;29;
MQ_01140_FV31_G (MQ512);845;913;938;942;947;967;900;808;696;489;369;305;242;
MQ_01240_FV3_G (MQ513);487;500;585;578;504;467;483;508;446;282;225;166;155;
MQ_01240_FV1_G (MQ514);602;811;853;937;858;741;708;585;468;351;231;221;126;
MQ_01240_FV2_G (MQ515);413;465;497;483;402;414;391;377;313;214;151;134;91;
MQ_01230_FV3_G (MQ516);;;;;;;;;;;;;;
MQ_01230_FV1_G (MQ517);3600;3602;3600;3601;3601;3601;3601;3600;3602;3601;3601;3600;3602;
MQ_01220_FV31_G (MQ518);731;731;817;755;743;714;718;744;576;381;295;222;193;
MQ_01220_FV1_G (MQ519);981;1309;1336;1359;1330;1163;1093;886;680;514;387;348;220;
MQ_06160_FV2_L (MQ52);390;515;605;539;536;451;465;398;304;221;158;144;91;
MQ_01195_FV1_G (MQ520);1043;1214;1313;1299;1280;1147;1089;923;714;580;427;420;251;
MQ_01195_FV3_G (MQ521);851;783;871;929;814;824;810;763;627;450;301;246;200;
MQ_01200_FV3_G (MQ522);826;730;860;919;805;773;778;750;618;448;317;233;206;
MQ_01170_FV3_G (MQ523);632;615;670;720;675;641;640;580;528;398;253;204;170;
MQ_01170_FV1_G (MQ524);710;701;818;812;764;744;716;640;513;419;303;332;225;
MQ_01161_FV2_G (MQ525);767;746;762;766;750;708;753;675;617;531;403;381;288;
MQ_01150_FV3_G (MQ526);1133;1209;1233;1261;1266;1239;1179;1041;910;654;488;395;335;
MQ_01150_FV1_G (MQ527);862;992;1087;1085;1072;1017;981;875;787;563;427;410;288;
MQ_01130_FV3_G (MQ528);939;996;1040;1064;1025;1048;995;879;771;549;398;318;267;
MQ_01025_FV1_R (MQ529);186;256;233;219;221;195;185;192;154;90;76;58;42;
MQ_08030_FV2_L (MQ53);181;164;184;102;184;241;201;209;218;146;151;190;144;
MQ_01025_FV2_R (MQ530);70;82;104;83;89;92;74;51;51;38;25;19;20;
MQ_01025_FV3_L (MQ531);90;80;107;108;100;92;103;104;75;80;36;27;20;
MQ_01030_FV1_R (MQ532);17;18;19;18;16;17;18;17;17;12;9;8;6;
MQ_01030_FV2_L (MQ533);61;85;100;106;107;75;87;79;73;65;45;34;20;
MQ_01030_FV3_L (MQ534);64;84;81;66;64;62;53;73;64;73;41;44;22;
MQ_01030_FV2_R (MQ535);52;71;77;97;91;78;57;79;56;75;39;36;28;
MQ_01050_FV1_R (MQ536);127;137;156;147;126;107;116;115;76;65;28;36;22;
MQ_01050_FV2_L (MQ537);23;17;28;25;19;24;19;14;12;17;14;7;5;
MQ_01050_FV2_R (MQ538);429;570;609;604;526;492;449;407;323;231;174;182;89;
MQ_01050_FV3_L (MQ539);73;69;94;90;89;80;73;73;58;38;30;17;9;
MQ_03070_FV3_G (MQ54);;;
MQ_01050_FV3_R (MQ540);40;50;55;35;54;42;44;39;23;14;10;11;5;
MQ_01050_FV4_R (MQ541);29;35;39;42;39;40;34;29;24;17;11;9;5;
MQ_01051_FV1_R (MQ542);;;;;;;;;;;;;;
MQ_01060_FV1_R (MQ543);15;14;15;15;15;16;14;14;13;10;8;6;5;
MQ_01060_FV2_L (MQ544);;;;;;;;;;;;;;
MQ_01060_FV2_R (MQ545);;;;;;;;;;;;;;
MQ_01060_FV3_L (MQ546);8;12;12;11;11;10;10;9;7;5;4;3;2;
MQ_01061_FV1_L (MQ547);51;26;43;54;40;47;41;29;32;15;7;11;5;
MQ_01061_FV2_L (MQ548);70;87;76;58;65;65;59;52;48;26;13;8;12;
MQ_01061_FV2_R (MQ549);122;127;133;141;139;119;107;115;87;57;35;20;9;
MQ_03070_FV3_L (MQ55);;;
MQ_01061_FV3_R (MQ550);15;18;19;21;20;19;19;18;14;10;8;7;6;
MQ_01070_FV1_R (MQ551);;;;;;;;;;;;;;
MQ_01070_FV2_G (MQ552);;;;;;;;;;;;;;
MQ_01070_FV2_R (MQ553);;;;;;;;;;;;;;
MQ_01080_FV1_L (MQ554);42;29;33;44;34;31;40;34;39;22;15;14;12;
MQ_01080_FV1_R (MQ555);34;36;35;39;39;38;34;30;30;19;15;13;10;
MQ_01080_FV2_G (MQ556);63;59;64;50;62;54;48;50;44;27;16;16;14;
MQ_01080_FV2_L (MQ557);99;91;81;73;78;70;82;71;67;72;34;53;25;
MQ_01080_FV2_R (MQ558);49;46;51;40;48;43;37;39;34;22;13;13;12;
MQ_01080_FV3_L (MQ559);213;253;268;231;259;244;237;229;228;155;120;145;116;
MQ_03070_FV3_R (MQ56);;;
MQ_01080_FV3_R (MQ560);50;59;61;64;58;59;56;52;49;33;26;24;20;
MQ_01080_FV4_G (MQ561);62;68;58;64;65;65;61;61;54;45;24;20;14;
MQ_01080_FV4_L (MQ562);51;56;48;53;54;54;50;50;45;37;20;17;11;
MQ_01080_FV4_R (MQ563);249;225;285;283;261;255;213;239;214;164;100;97;72;
MQ_01081_FV1_G (MQ564);312;330;356;329;322;301;300;310;262;219;130;119;86;
MQ_01090_FV1_L (MQ565);338;296;357;311;349;350;313;307;299;205;146;142;101;
MQ_01090_FV2_L (MQ566);227;217;210;193;212;214;194;180;138;101;83;113;80;
MQ_01090_FV31_R (MQ567);254;242;242;270;239;254;256;245;178;151;80;78;69;
MQ_01100_FV1_L (MQ568);;;
MQ_01100_FV1_R (MQ569);;;
MQ_03070_FV4_G (MQ57);;;
MQ_01100_FV2_G (MQ570);;;
MQ_01100_FV2_L (MQ571);;;
MQ_01100_FV2_R (MQ572);;;
MQ_01100_FV3_L (MQ573);;;
MQ_01100_FV3_R (MQ574);;;
MQ_01100_FV4_G (MQ575);;;
MQ_01100_FV4_L (MQ576);;;
MQ_01100_FV4_R (MQ577);;;
MQ_01110_FV2_R (MQ578);;;
MQ_01120_FV1_L (MQ579);109;111;102;111;112;99;103;81;55;41;23;20;16;
MQ_08030_FV3_L (MQ58);45;81;61;67;67;75;45;51;66;31;37;34;26;
MQ_01120_FV1_R (MQ580);95;95;97;97;104;92;85;83;72;50;37;39;26;
MQ_01120_FV2_G (MQ581);122;155;130;143;136;148;140;126;111;69;39;26;24;
MQ_01120_FV2_L (MQ582);129;136;150;130;137;136;144;134;103;71;36;25;17;
MQ_01120_FV3_L (MQ583);110;114;102;104;93;95;76;58;53;31;22;15;8;
MQ_01120_FV3_R (MQ584);42;47;48;50;47;49;49;45;38;29;20;18;15;
MQ_01120_FV4_G (MQ585);90;104;89;90;84;79;80;62;51;35;19;24;14;
MQ_01120_FV4_L (MQ586);115;110;132;153;135;115;123;89;87;60;26;25;23;
MQ_01120_FV4_R (MQ587);42;49;42;42;40;37;38;29;24;17;9;11;7;
MQ_01123_FV1_G (MQ588);207;193;209;227;207;201;176;141;130;92;35;29;32;
MQ_01123_FV1_L (MQ589);2;2;2;2;2;2;2;1;1;1;0;0;0;
MQ_08030_FV3_G (MQ59);649;644;735;740;693;678;680;664;578;432;266;224;173;
MQ_01123_FV1_R (MQ590);2;2;2;2;2;2;2;1;1;1;0;0;0;
MQ_01123_FV3_G (MQ591);249;278;242;260;212;240;226;167;149;94;64;42;36;
MQ_01123_FV3_L (MQ592);2;3;2;3;2;2;2;2;1;1;1;0;0;
MQ_01123_FV3_R (MQ593);2;3;2;3;2;2;2;2;1;1;1;0;0;
MQ_01130_FV3_R (MQ594);4;5;4;5;5;5;5;5;4;3;2;2;1;
MQ_01140_FV1_L (MQ595);51;52;58;55;57;53;53;51;45;35;24;24;16;
MQ_01140_FV1_R (MQ596);14;16;18;17;18;16;15;14;12;8;6;7;4;
MQ_01140_FV2_G (MQ597);9;14;14;14;12;10;12;10;12;8;5;4;5;
MQ_01140_FV2_R (MQ598);15;23;23;22;19;17;20;16;20;13;9;7;9;
MQ_01140_FV31_L (MQ599);135;136;153;165;156;129;158;127;116;103;76;64;51;
MQ_08050_FV1_R (MQ6);463;540;517;480;471;441;429;373;235;141;53;24;15;
MQ_03070_FV4_L (MQ60);;;
MQ_01140_FV31_R (MQ600);154;151;147;153;156;139;124;106;99;59;38;25;41;
MQ_01140_FV4_G (MQ601);47;52;36;42;53;50;42;49;32;30;26;14;16;
MQ_01140_FV4_L (MQ602);1;1;1;1;2;1;1;1;1;1;1;0;0;
MQ_01140_FV4_R (MQ603);120;161;166;191;156;165;162;117;124;86;60;60;60;
MQ_01150_FV1_R (MQ604);55;92;72;63;69;70;73;66;71;43;27;40;21;
MQ_01150_FV3_L (MQ605);67;86;81;83;68;67;82;80;80;64;33;33;19;
MQ_01160_FV1_L (MQ606);331;383;385;361;347;379;360;337;346;278;197;168;120;
MQ_01160_FV2_L (MQ607);293;256;297;282;264;250;278;238;209;191;144;126;93;
MQ_01160_FV2_R (MQ608);397;397;361;380;404;367;394;371;321;260;207;204;167;
MQ_01160_FV3_R (MQ609);202;176;177;218;201;200;182;176;185;134;89;74;58;
MQ_03070_FV4_R (MQ61);;;
MQ_01160_FV4_L (MQ610);87;154;128;120;107;116;110;114;79;76;44;28;24;
MQ_01160_FV4_R (MQ611);95;129;124;107;121;122;99;108;83;81;51;42;40;
MQ_01161_FV1_G (MQ612);511;539;548;569;539;554;537;510;524;419;292;245;176;
MQ_01170_FV1_L (MQ614);306;366;363;375;416;328;342;324;284;193;137;107;83;
MQ_01170_FV2_L (MQ615);131;143;174;172;173;170;159;152;115;105;65;54;45;
MQ_01170_FV2_R (MQ616);331;386;427;420;412;436;416;332;298;200;138;102;77;
MQ_01170_FV3_R (MQ617);35;33;35;37;36;34;33;31;28;24;15;12;10;
MQ_01190_FV1_R (MQ618);187;192;210;212;216;193;197;181;149;126;98;96;66;
MQ_01195_FV1_R (MQ619);10;11;12;11;11;11;10;9;7;6;5;4;3;
MQ_03080_FV1_G (MQ62);455;565;600;579;596;443;460;379;301;227;154;147;72;
MQ_01195_FV2_L (MQ620);78;129;139;128;140;95;83;67;54;37;34;23;8;
MQ_01195_FV2_R (MQ621);95;155;187;199;202;137;101;77;51;36;27;18;10;
MQ_01195_FV3_L (MQ622);30;35;26;34;29;19;24;17;15;12;14;6;5;
MQ_01200_FV2_L (MQ623);74;110;135;148;128;133;124;73;50;38;37;25;26;
MQ_01200_FV2_R (MQ624);55;79;61;80;54;73;71;45;37;15;16;12;3;
MQ_01200_FV3_R (MQ625);46;42;48;52;46;45;43;45;39;30;22;17;16;
MQ_01210_FV12_L (MQ626);219;313;341;355;361;301;275;232;182;147;124;121;74;
MQ_01210_FV12_R (MQ627);22;32;34;35;36;30;28;24;18;15;12;12;7;
MQ_01210_FV32_R (MQ628);84;90;113;135;152;104;112;116;100;64;49;43;26;
MQ_01210_FV4_G (MQ629);29;32;33;34;28;27;20;24;12;7;4;2;1;
MQ_03080_FV1_L (MQ63);;;17;11;16;14;15;18;13;10;6;4;2;
MQ_01210_FV4_L (MQ630);22;19;26;18;23;21;16;10;4;7;5;2;3;
MQ_01210_FV4_R (MQ631);52;90;78;68;71;57;44;34;11;19;5;2;5;
MQ_01210_FV6_R (MQ632);97;94;86;90;95;98;90;80;62;60;39;25;14;
MQ_01220_FV1_R (MQ633);5;7;7;7;7;6;6;5;4;3;2;2;1;
MQ_01220_FV31_L (MQ634);4;3;4;4;3;3;3;3;3;2;1;1;0;
MQ_01230_FV2_L (MQ635);7;25;39;42;39;32;18;20;20;12;7;10;4;
MQ_01230_FV2_R (MQ636);9;18;35;38;46;26;18;18;17;16;7;6;4;
MQ_01240_FV1_L (MQ637);190;278;278;277;284;242;204;180;128;89;75;59;39;
MQ_01240_FV3_L (MQ638);151;162;183;202;210;188;155;144;123;77;46;47;40;
MQ_01240_FV4_G (MQ639);406;411;451;446;429;425;386;360;265;205;127;104;72;
MQ_03080_FV1_R (MQ64);121;183;199;251;219;168;169;170;144;93;65;63;46;
MQ_01240_FV4_L (MQ640);228;248;269;250;271;287;237;216;158;106;78;60;24;
MQ_01250_FV1_G (MQ641);647;698;749;752;721;679;650;585;420;287;201;143;97;
MQ_01250_FV1_L (MQ642);106;117;95;89;98;90;119;109;81;32;22;16;11;
MQ_01250_FV2_L (MQ643);224;278;281;289;288;289;239;201;160;138;80;61;39;
MQ_01250_FV2_R (MQ644);97;92;81;87;91;86;107;75;56;36;25;21;19;
MQ_01250_FV3_G (MQ645);520;578;655;648;572;576;518;450;351;239;174;186;131;
MQ_01250_FV3_R (MQ646);;;;;;;;;;;;;;
MQ_01250_FV4_G (MQ647);26;21;58;35;17;30;0;0;0;0;0;0;0;
MQ_02010_FV1_G (MQ648);430;562;528;544;567;493;471;435;387;289;216;170;112;
MQ_02010_FV1_L (MQ649);131;189;189;188;219;162;161;144;146;97;50;38;19;
MQ_03080_FV2_G (MQ65);61;77;76;74;75;67;82;50;62;55;37;41;27;
MQ_02010_FV2_L (MQ650);78;81;88;83;97;99;81;86;69;41;28;33;15;
MQ_02010_FV2_R (MQ651);132;138;150;141;164;170;138;147;117;70;47;55;25;
MQ_02010_FV3_G (MQ652);338;437;408;481;451;431;422;413;345;224;125;125;126;
MQ_02010_FV3_R (MQ653);37;43;38;43;44;42;39;39;33;26;11;14;14;
MQ_02020_FV1_L (MQ654);177;162;190;169;184;176;175;163;148;127;133;61;53;
MQ_02020_FV1_R (MQ655);195;224;234;206;256;211;205;184;163;132;97;95;48;
MQ_02020_FV2_L (MQ656);97;109;111;87;104;98;110;73;54;31;21;25;8;
MQ_02020_FV2_R (MQ657);183;195;236;192;190;178;200;183;133;102;86;57;43;
MQ_02020_FV3_R (MQ658);54;59;63;65;65;59;60;59;48;36;21;20;23;
MQ_02020_FV4_R (MQ659);44;50;51;54;53;52;48;49;39;32;17;16;8;
MQ_03020_FV1_R (MQ66);180;191;232;292;266;228;196;151;121;83;81;56;38;
MQ_03080_FV2_L (MQ67);19;19;12;17;12;12;12;10;8;6;4;1;0;
MQ_03080_FV2_R (MQ68);18;28;24;25;27;21;22;10;23;12;9;10;3;
MQ_03020_FV1_G (MQ69);683;710;779;779;799;678;596;497;368;374;214;181;79;
MQ_08050_FV2_R (MQ7);66;94;86;106;83;74;64;64;54;40;6;3;3;
MQ_03080_FV3_G (MQ70);540;611;696;725;668;613;567;471;371;265;192;121;79;
MQ_03080_FV3_L (MQ71);126;148;144;176;180;145;138;92;67;52;37;19;25;
MQ_06170_FV7_G (MQ72);617;721;826;750;738;662;634;565;426;316;225;214;123;
MQ_08031_FV11_L (MQ73);;;
MQ_08031_FV11_G (MQ74);;;
MQ_29010_FV1_R (MQ75);141;187;209;240;237;234;182;155;123;88;62;49;35;
MQ_29010_FV1_G (MQ76);211;280;313;361;355;350;272;232;184;131;94;74;52;
MQ_08031_FV11_R (MQ77);;;
MQ_29010_FV1_L (MQ78);67;80;82;93;89;86;81;75;44;46;26;18;6;
MQ_06170_FV7_L (MQ79);52;44;46;51;40;44;56;46;43;29;19;10;4;
MQ_03290_FV2_R (MQ8);326;362;367;355;389;338;342;304;337;224;192;185;148;
MQ_06160_FV3_R (MQ80);266;366;448;449;429;426;397;376;274;188;114;105;70;
MQ_08031_FV2_L (MQ81);;;
MQ_29010_FV2_R (MQ82);68;67;79;80;83;76;81;64;39;35;18;13;11;
MQ_29010_FV2_G (MQ83);199;195;230;232;243;221;237;187;112;101;53;38;33;
MQ_08031_FV3_ L (MQ84);;;
MQ_08031_FV3_G (MQ85);;;
