Name  /  Date: 2016_11_11;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_01120_FV1_G (MQ490);92;40;48;31;36;174;467;883;806;726;746;860;1061;1150;;;;1089;635;476;394;347;297;
MQ_01190_FV3_G (MQ491);53;30;13;14;28;86;386;628;695;735;660;624;649;638;;;;635;498;305;239;188;156;
MQ_01140_FV1_G (MQ492);74;40;37;26;39;176;470;850;762;653;711;775;915;837;;;;801;675;490;374;313;261;
MQ_01140_FV2_L (MQ493);27;14;12;8;17;28;90;140;148;165;164;176;213;185;;;;200;160;137;86;89;64;
MQ_01190_FV3_L (MQ494);13;9;6;6;19;63;271;392;356;314;297;267;281;315;;;;250;178;121;75;53;36;
MQ_01130_FV1_G (MQ495);97;48;53;33;46;208;520;952;846;715;795;854;1014;933;;;;892;739;544;416;349;285;
MQ_01050_FV4_L (MQ496);9;4;4;3;8;18;42;105;114;108;134;170;237;263;;;;;118;86;67;53;39;
MQ_01025_FV3_G (MQ497);79;47;30;19;78;155;577;871;789;633;776;1021;1323;1587;;;;1043;840;586;446;376;327;
MQ_01025_FV2_L (MQ498);9;8;3;5;9;45;114;231;178;157;212;278;310;390;;;;207;162;96;119;49;57;
MQ_01025_FV1_G (MQ499);61;41;15;25;46;311;1077;1292;1182;1039;832;799;865;932;;;;947;768;438;328;271;239;
MQ_08050_FV1_G (MQ5);74;42;88;58;54;215;627;1198;1097;735;710;749;928;960;1029;970;933;729;593;433;367;343;246;
MQ_03181_FV3_L (MQ50);7;8;4;0;3;2;16;34;41;44;46;64;91;71;71;91;82;86;68;37;33;38;33;
MQ_01050_FV1_G (MQ500);43;31;10;18;27;156;430;465;474;398;386;401;414;422;;;;;398;258;205;162;134;
MQ_01050_FV1_L (MQ501);29;25;12;11;17;150;513;578;550;509;444;408;454;475;;;;;378;238;160;133;114;
MQ_01050_FV2_G (MQ502);38;26;18;16;52;157;467;761;727;527;487;486;646;642;;;;;345;250;190;155;107;
MQ_01050_FV3_G (MQ503);55;34;16;15;35;81;309;453;445;362;429;501;629;700;;;;;520;
MQ_01050_FV4_G (MQ504);32;23;16;14;17;99;338;739;675;520;471;517;600;704;;;;;413;241;209;151;111;
MQ_01040_FV3_G (MQ505);79;53;30;22;81;169;617;938;932;737;849;1090;1223;1695;;;;1023;860;595;467;398;343;
MQ_01040_FV1_G (MQ506);68;44;25;31;43;324;1074;1235;1212;1053;927;891;954;1010;;;;1000;831;505;362;301;266;
MQ_01190_FV2_R (MQ507);20;15;4;4;9;46;185;432;378;258;331;406;508;597;;;;306;216;123;134;101;73;
MQ_01190_FV1_G (MQ508);62;32;28;14;33;100;283;597;491;419;461;541;727;751;;;;660;506;378;285;275;241;
MQ_01030_FV3_G (MQ509);75;51;37;22;80;172;613;834;767;670;782;973;1197;1360;;;;913;815;572;433;370;319;
MQ_03181_FV1_G (MQ51);20;13;8;5;10;71;267;501;422;322;307;280;330;392;412;355;346;304;199;154;98;83;75;
MQ_01030_FV1_G (MQ510);65;43;18;33;44;314;1017;1067;1069;980;828;764;762;834;;;;932;786;442;328;270;243;
MQ_01190_FV2_L (MQ511);8;5;5;5;8;10;58;167;157;147;125;135;166;167;;;;146;104;89;82;52;32;
MQ_01140_FV31_G (MQ512);89;40;28;35;53;127;584;959;907;845;847;854;929;993;;;;927;692;459;360;321;261;
MQ_01240_FV3_G (MQ513);33;32;10;6;29;114;620;1150;1011;687;532;469;549;517;;;;554;454;274;176;147;130;
MQ_01240_FV1_G (MQ514);30;17;12;7;15;71;290;563;407;355;387;528;870;937;;;;579;408;306;223;220;202;
MQ_01240_FV2_G (MQ515);30;17;25;19;46;142;339;506;520;394;422;485;509;538;;;;387;270;218;156;142;123;
MQ_01230_FV3_G (MQ516);;;;;;;;;;;;;;;;;;;;;;;;
MQ_01230_FV1_G (MQ517);3602;3600;3602;3600;3602;3600;3602;3600;3602;3600;3602;3600;3602;3600;;;;3600;3600;3602;3600;3602;3600;
MQ_01220_FV31_G (MQ518);43;48;20;18;47;161;766;1376;1238;961;838;757;780;768;;;;814;606;403;271;206;175;
MQ_01220_FV1_G (MQ519);65;39;30;23;37;122;420;856;722;619;739;902;1357;1520;;;;895;663;477;386;327;298;
MQ_06160_FV2_L (MQ52);20;16;12;11;26;73;274;533;475;343;338;390;502;588;620;506;457;460;309;204;162;127;98;
MQ_01195_FV1_G (MQ520);79;44;35;23;39;144;479;1012;877;689;815;988;1295;1415;;;;985;750;517;428;376;332;
MQ_01195_FV3_G (MQ521);58;35;19;15;45;155;653;1012;1033;1007;903;843;844;865;;;;847;643;408;290;232;188;
MQ_01200_FV3_G (MQ522);36;32;17;19;41;186;899;1427;1391;1173;968;910;1626;1147;;;;966;677;384;276;199;141;
MQ_01170_FV3_G (MQ523);57;30;19;17;29;89;402;671;719;753;679;678;684;670;;;;680;537;363;269;210;159;
MQ_01170_FV1_G (MQ524);80;73;58;32;64;158;398;656;528;597;552;731;973;828;;;;870;620;573;390;331;289;
MQ_01161_FV2_G (MQ525);124;62;48;52;49;123;354;587;606;565;668;690;791;788;;;;758;613;593;422;433;361;
MQ_01150_FV3_G (MQ526);122;54;47;39;74;172;781;1332;1293;1230;1183;1184;1250;1345;;;;1204;942;636;489;406;348;
MQ_01150_FV1_G (MQ527);88;45;43;29;49;190;539;981;898;775;854;967;1170;1098;;;;1050;824;607;472;433;317;
MQ_01130_FV3_G (MQ528);97;45;32;41;61;146;617;1041;967;914;925;930;1021;1065;;;;999;751;514;396;347;275;
MQ_01025_FV1_R (MQ529);11;7;4;3;9;64;259;664;648;324;225;203;241;208;;;;235;148;94;71;55;41;
MQ_08030_FV2_L (MQ53);43;38;20;20;29;71;156;199;189;217;203;195;150;165;;227;187;234;218;212;162;237;147;
MQ_01025_FV2_R (MQ530);3;4;3;3;3;11;22;40;57;45;57;81;71;115;;;;54;39;32;28;15;26;
MQ_01025_FV3_L (MQ531);6;6;4;3;7;19;37;69;97;70;69;98;92;117;;;;75;61;55;30;33;21;
MQ_01030_FV1_R (MQ532);2;2;1;1;1;7;20;27;27;23;19;18;16;19;;;;20;18;10;9;7;7;
MQ_01030_FV2_L (MQ533);9;6;2;1;1;6;11;20;21;21;27;53;67;107;;;;76;67;56;44;32;32;
MQ_01030_FV3_L (MQ534);8;7;1;2;3;11;31;67;110;86;63;81;92;75;;;;108;65;48;47;37;36;
MQ_01030_FV2_R (MQ535);11;3;3;3;0;13;22;26;26;59;45;59;73;65;;;;69;68;52;41;38;23;
MQ_01050_FV1_R (MQ536);10;2;2;3;6;40;163;192;226;161;112;131;130;115;;;;;80;46;36;37;37;
MQ_01050_FV2_L (MQ537);2;0;0;1;2;3;5;14;15;34;27;25;19;17;;;;;12;8;10;5;7;
MQ_01050_FV2_R (MQ538);21;18;10;6;39;73;283;387;382;302;332;435;544;637;;;;;284;206;145;134;112;
MQ_01050_FV3_L (MQ539);8;4;0;3;3;3;14;34;59;59;43;70;97;83;;;;;44;39;29;22;13;
MQ_03070_FV3_G (MQ54);26;14;13;7;15;47;195;442;446;348;354;429;579;714;635;685;529;473;327;217;184;109;91;
MQ_01050_FV3_R (MQ540);3;0;2;1;1;6;29;19;36;28;47;43;46;63;;;;;32;21;22;6;10;
MQ_01050_FV4_R (MQ541);2;2;1;1;1;5;16;43;38;29;27;31;34;42;;;;;26;14;11;10;7;
MQ_01051_FV1_R (MQ542);1;1;1;0;2;5;13;19;20;15;15;17;21;23;;;;17;12;9;7;6;5;
MQ_01060_FV1_R (MQ543);1;1;0;1;1;4;12;15;12;16;15;14;12;15;;;;17;13;9;8;5;5;
MQ_01060_FV2_L (MQ544);;;;;;;;;;;;;;;;;;;;;;;;
MQ_01060_FV2_R (MQ545);;;;;;;;;;;;;;;;;;;;;;;;
MQ_01060_FV3_L (MQ546);1;1;0;0;0;1;4;8;7;5;6;7;10;12;;;;9;7;4;4;3;3;
MQ_01061_FV1_L (MQ547);;;;;
MQ_01061_FV2_L (MQ548);;;;;
MQ_01061_FV2_R (MQ549);;;;;
MQ_03070_FV3_L (MQ55);19;10;9;7;19;57;192;337;354;291;304;320;329;313;352;294;284;310;211;148;94;73;70;
MQ_01061_FV3_R (MQ550);;;;;
MQ_01070_FV1_R (MQ551);2;2;1;2;2;10;31;34;41;35;35;32;37;31;;;;34;29;17;12;9;8;
MQ_01070_FV2_G (MQ552);;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_R (MQ553);;;;;;;;;;;;;;;;;;;;;;;;
MQ_01080_FV1_L (MQ554);6;2;2;5;7;6;13;22;24;28;24;23;37;25;;;;51;42;26;11;12;6;
MQ_01080_FV1_R (MQ555);4;2;2;2;2;8;28;38;38;38;35;37;34;35;;;;37;29;19;14;11;9;
MQ_01080_FV2_G (MQ556);7;2;4;2;2;14;29;60;70;56;51;55;62;63;;;;52;40;32;26;17;21;
MQ_01080_FV2_L (MQ557);14;0;6;5;11;29;61;128;116;101;90;66;85;78;;;;72;71;51;29;31;36;
MQ_01080_FV2_R (MQ558);5;1;3;2;2;11;22;48;55;44;40;43;49;49;;;;41;31;25;21;13;16;
MQ_01080_FV3_L (MQ559);66;34;36;34;27;63;148;244;237;209;217;226;265;253;;;;246;226;179;140;155;127;
MQ_03070_FV3_R (MQ56);1;0;0;0;2;7;36;46;34;30;43;27;43;42;77;64;52;49;31;19;20;11;10;
MQ_01080_FV3_R (MQ560);6;3;2;2;4;10;33;50;47;38;49;50;55;64;;;;55;49;33;27;27;23;
MQ_01080_FV4_G (MQ561);8;3;6;7;4;12;20;74;67;51;56;54;70;66;;;;55;57;43;24;24;20;
MQ_01080_FV4_L (MQ562);7;3;5;5;3;10;17;61;54;41;46;44;57;54;;;;45;47;35;20;19;16;
MQ_01080_FV4_R (MQ563);33;19;18;18;15;60;145;343;341;271;285;292;271;335;;;;251;315;176;129;101;98;
MQ_01081_FV1_G (MQ564);38;25;20;27;22;61;190;453;392;325;310;340;343;405;;;;253;303;202;165;112;106;
MQ_01090_FV1_L (MQ565);45;30;25;26;21;84;199;364;379;368;357;322;331;385;;;;415;328;194;158;134;134;
MQ_01090_FV2_L (MQ566);36;30;23;10;10;47;110;220;237;221;179;202;191;215;;;;185;138;106;95;99;92;
MQ_01090_FV31_R (MQ567);27;15;8;5;5;21;82;230;219;201;242;244;266;245;;;;260;213;139;102;94;87;
MQ_01100_FV1_L (MQ568);;;;;
MQ_01100_FV1_R (MQ569);;;;;
MQ_03070_FV4_G (MQ57);14;16;13;11;15;50;136;301;256;232;204;225;209;271;245;210;214;187;208;125;93;68;57;
MQ_01100_FV2_G (MQ570);;;;;
MQ_01100_FV2_L (MQ571);;;;;
MQ_01100_FV2_R (MQ572);;;;;
MQ_01100_FV3_L (MQ573);;;;;
MQ_01100_FV3_R (MQ574);;;;;
MQ_01100_FV4_G (MQ575);;;;;
MQ_01100_FV4_L (MQ576);;;;;
MQ_01100_FV4_R (MQ577);;;;;
MQ_01110_FV2_R (MQ578);13;1;3;1;1;1;13;31;38;23;58;58;54;57;;;;43;38;29;11;24;20;
MQ_01120_FV1_L (MQ579);13;5;6;9;5;27;71;109;147;180;159;149;121;128;;;;102;72;38;28;25;17;
MQ_08030_FV3_L (MQ58);3;0;3;3;2;4;15;65;64;58;47;42;75;83;40;84;96;72;84;43;42;44;26;
MQ_01120_FV1_R (MQ580);10;4;6;3;4;22;64;114;107;94;95;95;100;99;;;;95;70;53;41;35;28;
MQ_01120_FV2_G (MQ581);12;4;2;1;1;5;28;64;79;66;89;140;153;140;;;;120;130;101;48;51;49;
MQ_01120_FV2_L (MQ582);10;10;1;6;8;13;93;133;161;181;159;272;216;219;;;;120;110;87;44;37;34;
MQ_01120_FV3_L (MQ583);3;1;1;1;1;4;51;91;119;118;108;96;112;112;;;;80;70;24;26;8;7;
MQ_01120_FV3_R (MQ584);6;3;2;3;3;7;26;44;41;39;43;43;47;49;;;;51;39;28;22;19;16;
MQ_01120_FV4_G (MQ585);5;2;1;1;1;7;24;69;70;77;84;84;96;82;;;;72;60;34;33;22;15;
MQ_01120_FV4_L (MQ586);7;6;0;0;2;5;15;95;76;93;88;107;119;127;;;;124;75;55;48;37;28;
MQ_01120_FV4_R (MQ587);3;1;0;1;0;3;12;33;33;36;39;40;45;38;;;;34;29;16;16;11;7;
MQ_01123_FV1_G (MQ588);10;9;2;2;4;17;85;251;234;221;207;222;212;250;;;;163;134;81;65;55;37;
MQ_01123_FV1_L (MQ589);0;0;0;0;0;0;1;3;2;2;2;2;2;2;;;;2;1;1;1;0;0;
MQ_08030_FV3_G (MQ59);88;51;73;78;85;181;449;592;617;640;596;637;689;657;680;639;651;545;509;391;344;287;219;
MQ_01123_FV1_R (MQ590);0;0;0;0;0;0;1;3;2;2;2;2;2;2;;;;2;1;1;1;0;0;
MQ_01123_FV3_G (MQ591);11;5;4;1;6;17;98;159;180;177;195;230;232;242;;;;194;143;100;57;46;49;
MQ_01123_FV3_L (MQ592);0;0;0;0;0;0;1;2;2;2;2;2;2;3;;;;2;2;1;0;0;0;
MQ_01123_FV3_R (MQ593);0;0;0;0;0;0;1;2;2;2;2;2;2;3;;;;2;2;1;0;0;0;
MQ_01130_FV3_R (MQ594);0;0;0;0;0;1;3;5;4;4;4;4;5;5;;;;5;4;3;2;2;2;
MQ_01140_FV1_L (MQ595);5;3;3;2;4;15;38;55;52;46;53;56;61;58;;;;57;49;36;26;22;19;
MQ_01140_FV1_R (MQ596);2;1;1;1;0;3;8;19;16;13;13;15;19;17;;;;16;13;9;8;6;5;
MQ_01140_FV2_G (MQ597);1;1;0;1;1;1;4;9;8;7;7;10;13;11;;;;14;10;9;4;6;4;
MQ_01140_FV2_R (MQ598);2;1;1;1;1;1;6;15;13;11;12;17;21;18;;;;22;17;14;7;10;7;
MQ_01140_FV31_L (MQ599);16;9;10;0;12;18;95;185;182;156;120;145;134;152;;;;122;127;88;80;51;59;
MQ_08050_FV1_R (MQ6);23;36;27;12;31;168;328;545;518;451;487;502;536;588;561;497;431;338;218;137;93;49;35;
MQ_03070_FV4_L (MQ60);7;8;3;6;9;30;83;118;125;120;126;122;125;162;143;135;127;104;97;67;52;45;27;
MQ_01140_FV31_R (MQ600);17;5;9;3;9;24;103;186;206;227;220;185;183;193;;;;162;126;86;58;31;31;
MQ_01140_FV4_G (MQ601);4;2;2;0;1;7;19;54;47;45;48;35;50;37;;;;59;41;22;15;17;14;
MQ_01140_FV4_L (MQ602);0;0;0;0;0;0;1;2;1;1;1;1;1;1;;;;2;1;1;0;0;0;
MQ_01140_FV4_R (MQ603);14;5;2;3;7;7;61;123;140;112;103;134;179;178;;;;140;105;58;66;62;31;
MQ_01150_FV1_R (MQ604);11;1;2;2;1;12;46;81;72;61;56;63;87;80;;;;75;72;41;29;23;23;
MQ_01150_FV3_L (MQ605);8;6;2;6;3;14;36;81;88;67;58;84;73;87;;;;130;56;50;44;32;17;
MQ_01160_FV1_L (MQ606);50;25;15;18;23;77;238;426;454;378;379;375;428;402;;;;407;362;258;211;164;108;
MQ_01160_FV2_L (MQ607);33;16;15;14;21;33;92;187;203;164;210;241;305;278;;;;283;206;186;153;145;134;
MQ_01160_FV2_R (MQ608);57;31;25;27;20;55;214;350;334;340;387;378;394;423;;;;385;333;283;217;233;177;
MQ_01160_FV3_R (MQ609);25;11;9;8;9;32;80;196;217;253;226;248;221;208;;;;178;161;137;95;83;60;
MQ_03070_FV4_R (MQ61);9;10;4;5;9;39;185;317;270;293;211;167;172;191;249;175;159;148;99;66;59;46;17;
MQ_01160_FV4_L (MQ610);18;7;5;4;8;14;61;174;146;122;111;103;144;157;;;;162;104;77;55;31;38;
MQ_01160_FV4_R (MQ611);11;7;3;4;3;14;47;126;146;103;101;108;119;140;;;;158;88;93;49;31;28;
MQ_01161_FV1_G (MQ612);78;35;25;27;31;105;298;574;656;605;591;604;638;592;;;;594;514;384;307;244;166;
MQ_01170_FV1_L (MQ614);20;11;9;10;11;63;191;348;340;318;324;342;373;360;;;;373;296;223;154;128;87;
MQ_01170_FV2_L (MQ615);10;10;3;2;10;28;83;216;169;107;114;124;164;195;;;;135;138;82;65;48;42;
MQ_01170_FV2_R (MQ616);31;10;15;8;28;66;242;454;444;394;311;395;386;393;;;;370;270;180;136;106;78;
MQ_01170_FV3_R (MQ617);4;2;1;1;3;6;21;35;38;40;37;39;35;35;;;;33;29;21;17;14;10;
MQ_01190_FV1_R (MQ618);24;10;14;7;14;38;94;179;163;141;147;167;214;214;;;;200;159;129;102;98;89;
MQ_01195_FV1_R (MQ619);1;0;1;0;1;2;5;9;8;7;8;9;12;13;;;;9;7;5;4;4;4;
MQ_03080_FV1_G (MQ62);27;17;11;14;30;150;516;752;750;525;443;464;582;562;600;579;453;444;282;193;154;107;82;
MQ_01195_FV2_L (MQ620);9;5;4;8;5;10;67;141;128;100;85;90;138;170;;;;68;34;47;42;22;8;
MQ_01195_FV2_R (MQ621);9;4;2;3;2;11;31;94;73;80;77;96;153;238;;;;36;44;34;31;20;9;
MQ_01195_FV3_L (MQ622);0;1;2;1;2;14;101;204;166;66;27;19;39;25;;;;15;15;9;8;7;4;
MQ_01200_FV2_L (MQ623);5;3;6;1;5;16;36;111;67;73;60;66;138;130;;;;86;54;46;37;36;21;
MQ_01200_FV2_R (MQ624);4;2;3;0;1;2;23;77;65;43;42;35;57;53;;;;43;24;18;8;18;11;
MQ_01200_FV3_R (MQ625);;;;;;;;;;;;;;;;;;;;;;;;
MQ_01210_FV12_L (MQ626);33;13;14;7;14;45;103;218;186;179;211;243;326;358;;;;220;202;136;120;119;85;
MQ_01210_FV12_R (MQ627);3;1;1;1;2;4;10;22;18;18;22;24;32;37;;;;23;20;14;12;12;9;
MQ_01210_FV32_R (MQ628);11;6;2;3;7;24;45;185;118;95;108;113;95;107;;;;116;90;64;51;29;38;
MQ_01210_FV4_G (MQ629);1;2;3;3;0;4;7;33;20;18;19;40;35;222;;;;27;9;12;11;4;0;
MQ_03080_FV1_L (MQ63);0;0;0;1;0;1;4;8;15;13;12;9;8;13;67;17;16;12;17;15;3;6;10;
MQ_01210_FV4_L (MQ630);2;0;2;0;1;3;4;11;21;8;19;17;29;38;;;;;11;8;4;3;2;
MQ_01210_FV4_R (MQ631);2;0;4;1;3;2;14;19;23;24;25;40;122;115;;;;6;21;5;7;2;6;
MQ_01210_FV6_R (MQ632);12;6;5;6;14;41;96;107;147;155;160;144;141;158;;;;174;141;93;68;45;45;
MQ_01220_FV1_R (MQ633);0;0;0;0;0;1;2;4;4;3;4;5;7;8;;;;5;4;3;2;2;2;
MQ_01220_FV31_L (MQ634);0;0;0;0;0;1;5;7;7;5;4;3;4;4;;;;4;3;1;1;1;0;
MQ_01230_FV2_L (MQ635);1;2;2;0;3;2;17;83;32;12;4;13;24;48;;;;26;14;10;12;2;14;
MQ_01230_FV2_R (MQ636);1;2;3;0;2;3;13;69;34;12;3;13;15;40;;;;26;9;11;10;3;11;
MQ_01240_FV1_L (MQ637);12;9;9;7;9;22;91;191;164;128;176;186;277;298;;;;193;138;82;85;59;52;
MQ_01240_FV3_L (MQ638);20;22;10;15;21;103;230;256;271;177;148;168;173;188;;;;137;111;64;41;37;32;
MQ_01240_FV4_G (MQ639);30;21;38;24;34;160;310;539;479;413;425;424;500;563;;;;396;311;236;173;100;71;
MQ_03080_FV1_R (MQ64);14;7;1;3;12;17;63;173;224;150;127;146;184;201;172;190;188;179;151;90;70;78;43;
MQ_01240_FV4_L (MQ640);4;9;5;9;12;40;130;333;280;232;275;300;270;277;;;;231;174;110;66;43;41;
MQ_01250_FV1_G (MQ641);47;42;62;48;52;158;433;762;708;602;667;729;850;925;;;;672;475;325;232;156;116;
MQ_01250_FV1_L (MQ642);3;2;5;1;5;8;24;84;82;67;91;98;91;82;;;;89;54;27;7;18;9;
MQ_01250_FV2_L (MQ643);7;5;4;3;22;85;204;356;248;191;181;216;308;378;;;;169;168;174;98;35;43;
MQ_01250_FV2_R (MQ644);2;5;1;3;6;26;60;83;98;92;88;114;92;85;;;;52;48;38;21;9;9;
MQ_01250_FV3_G (MQ645);56;42;39;36;67;237;501;766;690;521;576;631;662;702;;;;450;350;253;184;177;157;
MQ_01250_FV3_R (MQ646);15;6;9;7;15;38;157;449;491;207;204;256;302;317;;;;245;178;133;88;62;60;
MQ_01250_FV4_G (MQ647);0;0;0;0;0;;;17;16;19;10;29;34;77;;;;;;;;;;
MQ_02010_FV1_G (MQ648);;;;;;;;;;;;;;;;;;;;;;;;
MQ_02010_FV1_L (MQ649);;;;;;;;;;;;;;;;;;;;;;;;
MQ_03080_FV2_G (MQ65);17;10;9;14;7;7;18;63;73;45;53;55;71;75;70;77;71;70;59;41;37;42;33;
MQ_02010_FV2_L (MQ650);2;1;1;2;3;7;24;60;53;46;47;42;61;51;;;;49;37;27;16;19;14;
MQ_02010_FV2_R (MQ651);4;2;2;4;4;13;40;101;91;79;80;71;104;87;;;;84;63;47;28;32;24;
MQ_02010_FV3_G (MQ652);35;10;14;12;24;52;210;402;372;285;347;339;420;419;;;;384;318;240;148;142;112;
MQ_02010_FV3_R (MQ653);4;1;2;1;2;5;23;40;39;29;34;38;38;39;;;;42;27;24;15;15;12;
MQ_02020_FV1_L (MQ654);;;;;;;;;;;;;;;;;;;;;;;;
MQ_02020_FV1_R (MQ655);;;;;;;;;;;;;;;;;;;;;;;;
MQ_02020_FV2_L (MQ656);3;2;0;3;2;11;15;55;100;99;95;108;115;117;;;;60;55;49;30;17;15;
MQ_02020_FV2_R (MQ657);19;10;13;3;10;33;80;139;198;168;173;170;204;193;;;;130;151;115;76;52;57;
MQ_02020_FV3_R (MQ658);5;2;3;2;2;10;32;58;56;40;55;51;60;61;;;;57;43;37;22;20;16;
MQ_02020_FV4_R (MQ659);3;3;1;2;2;13;40;71;59;42;42;40;47;54;;;;35;41;23;18;17;13;
MQ_03020_FV1_R (MQ66);11;5;7;5;9;43;134;271;278;189;;
MQ_03080_FV2_L (MQ67);2;1;0;0;0;3;6;16;22;11;13;31;13;12;;14;5;14;12;3;3;8;5;
MQ_03080_FV2_R (MQ68);1;1;3;3;1;2;13;29;27;26;19;21;14;17;;35;28;21;19;8;2;6;6;
MQ_03020_FV1_G (MQ69);37;24;10;14;17;85;357;749;664;455;;
MQ_08050_FV2_R (MQ7);1;0;3;0;5;9;25;37;38;72;72;78;80;112;120;88;78;68;37;31;19;2;1;
MQ_03080_FV3_G (MQ70);21;16;15;9;17;66;217;453;437;385;414;482;597;711;675;643;537;462;347;226;195;141;93;
MQ_03080_FV3_L (MQ71);13;4;2;2;4;3;35;107;131;79;80;95;147;188;214;203;141;147;91;62;54;21;26;
MQ_06170_FV7_G (MQ72);41;23;15;10;24;80;321;558;527;447;486;609;752;893;867;714;651;644;501;320;243;205;171;
MQ_08031_FV11_L (MQ73);4;4;1;0;7;8;56;89;85;50;46;38;38;33;;48;38;34;30;23;21;21;8;
MQ_08031_FV11_G (MQ74);95;53;77;55;60;143;313;512;494;486;529;558;650;707;;635;590;538;440;367;299;349;247;
MQ_29010_FV1_R (MQ75);4;4;1;3;7;40;128;186;116;81;77;67;76;82;73;79;82;58;55;31;23;15;21;
MQ_29010_FV1_G (MQ76);6;7;2;5;11;60;192;278;175;122;115;101;114;123;109;118;123;87;82;47;35;23;32;
MQ_08031_FV11_R (MQ77);15;17;15;13;14;6;15;25;40;31;48;56;52;43;;58;58;76;31;31;33;26;38;
MQ_29010_FV1_L (MQ78);21;1;4;6;20;69;258;448;344;278;291;285;288;355;308;332;311;256;161;106;74;56;49;
MQ_06170_FV7_L (MQ79);2;0;0;0;1;1;6;7;29;30;41;30;44;58;50;44;39;33;43;18;22;12;10;
MQ_03290_FV2_R (MQ8);46;32;40;26;38;63;188;320;297;280;325;328;359;382;;369;341;333;347;258;198;202;139;
MQ_06160_FV3_R (MQ80);22;10;11;3;11;72;255;511;430;354;331;301;389;418;378;381;382;313;214;175;89;83;68;
MQ_08031_FV2_L (MQ81);2;1;2;1;0;2;17;28;60;53;49;49;101;93;;63;32;43;19;11;11;16;9;
MQ_29010_FV2_R (MQ82);1;1;1;1;1;3;6;22;18;17;16;20;29;43;27;27;26;21;14;9;8;6;4;
MQ_29010_FV2_G (MQ83);4;3;2;1;2;7;17;63;53;49;47;59;84;125;78;79;74;62;41;27;23;18;12;
MQ_08031_FV3_ L (MQ84);4;0;5;4;2;5;15;24;24;20;15;27;23;22;;30;38;36;24;8;12;23;8;
MQ_08031_FV3_G (MQ85);69;40;72;64;69;196;484;679;661;638;591;622;682;647;;660;679;582;556;390;273;216;177;
MQ_29010_FV2_L (MQ86);0;0;0;0;0;0;1;2;2;2;1;2;2;3;2;2;2;2;1;1;1;1;0;
MQ_03181_FV1_R (MQ87);4;3;2;1;2;15;56;104;88;67;64;58;69;82;86;74;72;63;41;32;20;17;16;
MQ_08031_FV3_R (MQ88);41;49;21;0;39;105;281;390;302;231;154;214;98;108;;158;92;45;89;95;8;7;85;
MQ_29010_FV3_R (MQ89);0;0;0;0;0;1;2;3;3;3;3;4;4;6;6;6;5;4;3;2;2;1;1;
MQ_03290_FV2_G (MQ9);49;24;10;11;12;52;114;255;233;233;243;255;284;280;;260;279;248;280;218;171;152;116;
MQ_29010_FV3_G (MQ90);31;13;10;5;18;67;196;339;301;291;334;368;418;597;599;573;459;410;300;206;161;122;124;
MQ_06160_FV3_G (MQ91);17;11;8;6;20;84;280;461;476;441;416;356;392;417;413;391;395;322;230;149;87;78;71;
MQ_08031_FV4_L (MQ92);16;18;50;71;88;51;7;9;13;15;24;37;28;35;;54;56;34;31;54;118;102;66;
MQ_29010_FV3_L (MQ93);8;4;5;5;13;54;158;303;241;207;231;259;329;328;431;368;334;271;162;118;70;56;49;
MQ_03181_FV1_L (MQ94);4;3;2;1;2;15;56;104;88;67;64;58;69;82;86;74;72;63;41;32;20;17;16;
MQ_29010_FV4_G (MQ95);1;1;0;1;2;16;24;74;41;39;46;32;41;33;53;47;37;44;27;14;11;5;5;
MQ_29010_FV4_R (MQ96);0;0;0;0;1;5;8;25;14;13;15;11;14;11;18;16;12;15;9;5;4;2;2;
MQ_29010_FV4_L (MQ97);10;10;3;8;19;105;322;466;297;209;195;168;193;218;190;202;203;153;138;76;59;38;52;
MQ_03080_FV3_R (MQ98);0;1;0;0;1;1;4;9;15;16;13;17;14;20;20;14;12;17;15;7;4;5;1;
MQ_03080_FV4_G (MQ99);10;6;5;12;2;8;34;111;80;58;61;72;69;78;76;70;86;89;70;38;38;31;37;
